hs_asian_pooled_p75_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.21205619
""
0.016986772
""
""
""
0.071788467
""
""
""
0.037819922
""
""
""
0.091981731
""
0.032571439
""
""
""
""
""
""
""
0.10384892
""
""
""
0.019562814
""
""
""
""
""
""
0.026623935
""
""
""
""
0.054901592
""
""
0.032633897
""
""
0.090644814
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.051894907
""
""
""
""
""
0.013398778
""
""
0.024366941
""
""
""
0.056892812
""
""
""
0.12466221
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.013787656
""
""
""
""
""
0.059484061
""
""
""
""
""
0.11285321
""
""
""
0.0049481522
""
""
0.028680582
""
""
0.0052465014
""
0.014499806
0.017858734
""
0.093292817
0.037651714
""
0.021630391
0.016264135
""
""
0.0027102581
0.040627018
0.020096492
""
""
0.044725157
""
""
0.01882405
0.043060623
""
0.0049395212
0.017343935
""
0.010482592
0.0099101486
0.12174093
0.0081056664
0.005054371
0.00576967
0.010827814
0.019479379
0.0050395876
0.019943083
0.0034194263
0.043610465
0.065499999
""
""
0.0085535534
0.03287866
0.029897586
0.061889719
""
""
0.032210559
""
0.0081038475
0.01808884
0.10276306
0.024779379
""
0.015723228
""
""
""
0.027320042
0.019390982
""
""
""
""
""
""
""
""
0.029066503
""
0.029461924
""
""
0.024109112
""
""
""
""
""
""
""
""
0.028572306
""
""
""
""
0.081500262
""
""
""
0.024360482
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.064182676
""
0.017389826
0.023337217
0.087754704
0.017236315
0.028452134
0.024738198
0.044081628
""
0.04342103
0.027570993
0.039439254
0.040234562
0.038296387
""
0.028855542
""
0.035721987
0.016634373
""
""
""
0.02774548
""
""
""
""
0.018451575
0.01796476
""
""
""
""
""
""
""
""
""
""
""
0.015495283
""
""
""
""
""
0.053341202
0.049980424
0.026823604
""
""
""
0.071179546
0.038323566
""
0.021565661
""
""
0.041198168
""
0.014960529
0.066183254
0.026934529
0.058084618
0.03156215
0.036479853
""
0.050225705
0.082155757
0.028303647
0.071782738
0.027686769
""
""
""
""
0.064006239
""
""
""
""
""
""
""
""
""
0.13244078
""
""
""
0.059053387
""
""
""
""
""
""
""
""
""
""
""
""
""
0.070539072
""
""
0.042811584
0.026617736
""
0.0308384
""
0.016129859
""
""
0.021026177
""
""
""
""
""
""
""
0.02691422
""
""
""
0.10446141
""
""
""
""
""
""
""
0.025674982
""
""
""
0.019923922
""
""
""
""
""
""
0.017333033
""
0.088006191
""
""
""
""
""
0.0910751
0.043255229
""
""
""
""
""
""
""
""
""
""
""
""
0.15755792
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.016929276
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.064179741
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
