spouse_rk_other_male_n
20.0
43.0
""
""
""
""
""
46.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
34.0
""
21.0
21.0
""
""
""
""
""
""
""
""
26.0
""
121.0
""
""
22.0
21.0
""
""
""
143.0
""
""
""
77.0
""
60.0
28.0
""
""
""
""
""
""
32.0
""
""
""
23.0
""
""
""
""
""
""
346.0
""
""
""
""
124.0
""
""
34.0
20.0
""
""
""
""
33.0
""
""
""
""
""
""
""
""
""
""
""
""
""
99.0
44.0
""
""
""
""
1122.0
74.0
35.0
323.0
43.0
""
53.0
49.0
""
""
""
83.0
""
""
""
""
""
""
""
""
""
""
""
20.0
26.0
""
""
""
""
""
""
""
""
27.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
112.0
""
""
27.0
""
""
63.0
""
""
""
""
""
73.0
""
""
""
1400.0
""
""
130.0
""
""
846.0
""
97.0
397.0
""
72.0
30.0
""
393.0
91.0
20.0
""
4149.0
70.0
156.0
""
42.0
124.0
""
""
312.0
69.0
63.0
1600.0
206.0
""
983.0
1253.0
31.0
1111.0
1985.0
523.0
494.0
126.0
791.0
207.0
1378.0
144.0
113.0
""
27.0
622.0
290.0
319.0
76.0
28.0
""
184.0
25.0
470.0
133.0
66.0
171.0
""
351.0
""
""
""
113.0
25.0
""
""
""
""
""
""
""
""
210.0
""
90.0
""
""
522.0
20.0
""
""
""
""
""
""
""
245.0
""
""
""
""
94.0
""
""
""
42.0
""
""
""
""
""
""
""
""
""
""
""
42.0
""
""
""
""
""
""
""
""
""
""
70.0
""
251.0
221.0
34.0
44.0
211.0
120.0
33.0
37.0
69.0
147.0
33.0
128.0
58.0
""
95.0
""
209.0
496.0
""
38.0
20.0
97.0
37.0
""
""
""
347.0
164.0
""
""
""
""
""
""
""
""
""
33.0
24.0
332.0
""
23.0
""
""
""
64.0
92.0
58.0
""
""
""
56.0
61.0
23.0
428.0
31.0
""
199.0
""
329.0
79.0
270.0
88.0
225.0
110.0
""
29.0
54.0
92.0
64.0
157.0
""
""
""
""
126.0
""
""
""
""
""
""
""
""
""
""
23.0
""
""
27.0
""
""
""
""
""
""
""
""
25.0
""
25.0
""
""
67.0
26.0
""
42.0
27.0
""
112.0
""
191.0
""
""
62.0
""
26.0
""
""
""
""
""
201.0
""
""
""
21.0
""
""
""
""
""
""
""
48.0
""
27.0
""
187.0
""
""
22.0
""
""
""
229.0
""
37.0
""
""
""
""
""
45.0
61.0
""
""
""
""
""
""
""
""
""
""
""
""
73.0
""
""
48.0
""
""
""
""
""
""
""
""
""
""
""
""
""
98.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
120.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
740.0
5330.0
242.0
618.0
177.0
""
45.0
""
""
""
""
""
""
51.0
""
""
""
66.0
""
""
""
""
""
31.0
""
""
""
""
""
""
""
39.0
""
""
""
""
""
""
24.0
""
""
""
""
""
""
20.0
""
""
21.0
""
""
""
""
""
""
""
""
62.0
""
""
""
""
""
1228.0
""
""
27.0
""
""
377.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
113.0
21.0
23.0
""
271.0
""
""
""
""
""
""
68.0
42.0
42.0
""
65.0
""
""
""
""
""
""
""
""
""
""
""
51.0
""
""
""
""
""
""
""
""
52.0
120.0
""
50.0
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
172.0
""
90.0
""
""
135.0
23.0
""
""
""
""
""
""
30.0
""
""
""
""
""
""
""
31.0
""
44.0
""
23.0
""
""
""
""
""
""
60.0
""
""
27.0
""
25.0
""
""
""
""
""
""
36.0
""
23.0
""
122.0
30.0
""
28.0
294.0
""
""
""
28.0
""
""
""
""
""
""
""
""
""
""
46.0
""
""
""
""
""
""
94.0
""
""
""
""
""
""
""
37.0
""
""
47.0
""
35.0
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
27.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.0
""
""
""
""
60.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
104.0
20.0
""
""
""
51.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
48.0
""
""
""
""
""
""
""
""
""
32.0
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
45.0
""
""
""
""
""
""
""
61.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
202.0
""
""
""
""
""
72.0
""
""
""
""
""
""
""
""
""
""
37.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
40.0
""
""
""
""
""
263.0
""
85.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
62.0
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
21.0
""
""
""
65.0
""
""
""
""
""
""
""
""
""
""
""
""
86.0
""
""
""
""
""
""
""
""
191.0
""
""
32.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
56.0
58.0
67.0
""
""
""
""
""
""
86.0
""
""
""
""
""
""
""
""
134.0
""
66.0
22.0
""
""
""
""
""
""
104.0
29.0
""
""
31.0
""
""
""
""
""
""
""
""
""
""
""
70.0
""
""
34.0
""
""
60.0
""
""
""
""
""
""
30.0
""
67.0
""
""
27.0
""
""
""
29.0
""
""
""
""
""
46.0
""
286.0
239.0
38.0
""
50.0
""
93.0
""
92.0
""
94.0
160.0
""
566.0
431.0
""
51.0
""
""
43.0
20.0
""
144.0
85.0
24.0
172.0
""
153.0
24.0
108.0
51.0
432.0
""
209.0
230.0
206.0
193.0
""
""
47.0
""
""
""
""
22.0
30.0
""
49.0
""
60.0
32.0
""
""
36.0
""
29.0
""
24.0
""
60.0
""
146.0
""
""
""
""
""
""
""
132.0
""
""
