hs_other_female_mean
""
""
""
""
""
""
""
0.81239307
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.87467438
""
""
""
""
""
""
""
0.92384624
""
""
""
0.94282436
""
0.99022549
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.88517869
""
""
""
""
0.80347466
""
""
0.90801233
0.87721145
""
""
""
""
0.76221418
""
""
""
""
""
""
""
""
""
""
""
""
""
0.92853004
0.86079073
""
""
""
""
0.86866468
0.90471429
""
0.86416143
0.9114539
""
0.87258244
0.99242395
""
""
""
0.82147568
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.83935094
""
""
""
""
""
0.73818254
""
""
""
""
""
0.87506187
""
""
""
0.90288365
""
""
0.85217386
""
""
0.91522872
""
0.9612031
0.93864453
""
0.80503398
""
""
0.89744568
0.81578642
""
""
0.91613096
0.9800148
0.91639525
""
0.93727535
0.91983312
""
""
0.94593161
0.98903334
0.92883742
0.91765863
0.99008256
""
0.88101876
0.9236089
0.88919163
0.90417796
0.90881872
0.94170821
0.91455436
0.95304918
0.92744166
0.90063435
0.92282951
0.88895231
0.8191092
""
""
0.87734872
0.92534435
0.90602219
0.90713161
0.97953618
""
0.92592674
""
0.94282234
0.95903671
0.86825114
0.74579579
""
0.90661216
""
""
""
0.9180581
0.87140071
""
""
""
""
""
""
""
""
0.84823138
""
0.83624619
""
""
0.87701374
""
""
""
""
""
""
""
""
0.89586049
""
""
""
""
0.92802227
""
""
""
0.81583005
""
""
""
""
""
""
""
""
""
""
""
0.84438896
""
""
""
""
""
""
""
""
""
""
0.94151402
""
0.933191
0.93872863
0.94421142
0.90747786
0.85438979
0.86825067
""
""
0.89295816
0.86397576
0.8834874
0.85426706
0.99056548
""
0.87492895
""
0.89742243
0.86384648
""
""
0.74176204
0.89397943
""
""
""
""
0.8701582
0.89957756
""
""
""
""
""
""
""
""
""
0.84404719
""
0.87119716
""
""
""
""
""
0.77735823
0.83894634
0.65969944
""
""
""
0.85143244
0.89597899
0.94471353
0.86408824
""
""
0.88635898
""
0.84286565
0.91958356
0.88543415
0.93085152
0.88821018
0.72008008
""
""
0.89623898
0.7999025
0.8862949
0.88385427
""
""
""
""
0.84591877
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.96414721
0.87945706
""
""
""
""
0.8626554
""
0.89148659
""
""
0.79033566
""
""
""
""
""
""
""
0.87831032
""
""
""
""
""
""
""
""
""
""
""
1.001175
""
""
""
0.92687082
""
""
""
""
""
""
0.91909051
""
""
""
""
""
""
""
0.85057062
0.91023177
""
""
""
""
""
""
""
""
""
""
""
""
0.8628878
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.87166828
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.73419094
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
