work_26_black_male_p50
""
0.71407944
0.87381476
""
0.66546899
0.68437064
0.53405428
""
0.86965925
0.84655178
0.93168819
0.80306947
0.53625637
""
0.85298729
""
0.97244084
0.80368257
""
0.85362148
""
0.94073856
0.8430903
0.39559144
""
""
""
""
""
""
""
0.98558098
""
0.50820428
""
""
""
""
""
1.0699229
0.62207854
""
""
0.83954561
0.8474189
0.68913853
0.59075928
0.92991799
0.90073204
0.93997544
0.75673205
0.65181637
""
""
0.44115508
0.7896204
""
""
""
""
""
""
""
""
""
0.89326274
0.81833291
0.90591294
0.78810525
""
0.6750508
1.0304399
0.77166134
0.84162748
0.47807017
0.72488683
""
0.82138932
0.85440344
0.93225831
0.76629204
0.82266068
0.75739259
0.82672995
0.90600961
0.81950587
0.84856939
0.45020577
""
""
0.96922427
0.94916856
0.97179109
0.82049602
0.93211067
""
""
0.98036134
0.93180901
""
0.7855202
""
0.85810822
""
""
""
0.67910224
0.80461395
0.85722268
0.90093553
0.87949806
0.74786782
0.5925253
0.9544239
0.81727433
""
""
""
""
""
""
0.70897293
0.62212557
""
""
""
""
0.8504625
""
""
0.83025789
0.74942064
0.91818362
0.99380445
0.9835093
""
0.74858254
0.51581287
0.9120639
0.86614913
0.85103291
1.0211967
0.83213204
0.96875286
""
""
""
""
1.0399767
""
""
""
""
""
""
0.9428907
""
""
""
0.78017956
0.75398719
0.60909343
0.94808292
0.90133983
0.94465369
0.76294303
0.95092833
0.8220343
""
0.84026235
0.84018326
0.66088337
0.66563058
0.93187165
0.77452445
""
""
""
0.89296633
0.88953215
0.72555208
0.96731371
0.97011924
0.8472774
0.7884534
""
0.9397316
""
""
0.89891261
""
0.87675881
0.45212364
""
""
""
""
0.67839915
""
""
0.77102911
1.0534964
""
0.95689934
0.96749014
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.82399511
""
""
0.74736708
""
""
""
""
0.9269737
0.8013227
0.83989114
0.95708829
0.938375
0.83502328
0.89496535
""
0.75134265
0.82305503
0.7667529
1.4141349
0.75381976
0.79411137
0.69078827
0.75396717
""
0.59050751
0.79214519
0.88558239
0.97435445
0.60852087
0.86912632
0.86040914
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.90836585
""
""
0.86503768
0.90724593
0.67297238
""
1.0594628
0.81688952
0.71832895
""
0.82012814
1.0101494
0.79476887
0.54702681
0.91076547
0.84358293
0.95480019
1.0169855
""
0.98589128
0.87905568
0.88069981
1.0597941
0.88351095
0.87654752
""
""
""
""
0.64706439
0.87156951
0.72907567
""
0.38538989
0.73302472
0.7639823
0.97270638
0.71846211
0.88788807
""
""
""
""
""
""
""
""
""
""
""
""
""
0.83822453
""
""
0.54138625
0.72878915
""
""
""
""
0.73730314
""
""
""
""
""
0.9353385
""
0.45238057
0.91101539
""
""
0.783544
0.89006788
0.82222122
0.82122624
0.75779378
0.87877518
0.98145068
0.89790571
0.55162519
0.77950597
0.95273215
0.8095516
0.74110508
0.77026057
""
""
0.49764404
0.92315912
0.72026742
0.88360256
0.76118433
0.64936292
0.72380215
0.97217113
0.89639455
0.86478513
0.9152891
0.6354987
0.60188484
0.81326783
0.92154205
0.75036281
""
0.92522717
0.86563069
""
0.88926572
""
""
""
""
""
0.61540896
""
""
""
""
""
0.81145209
0.72795755
0.68342042
0.7753939
0.86861473
0.80219877
0.79389632
0.87932175
0.86832464
0.79122066
0.82737756
0.87307304
0.74395359
0.84673709
0.74575913
0.73732263
0.79069197
0.79089081
0.62851202
0.66090935
0.65657383
0.78228855
0.78678006
0.83268207
0.74329877
0.63425791
0.79975551
0.89761084
0.79937023
0.82923335
0.82434326
0.7848497
0.8694126
0.78464437
0.84824336
0.75555307
""
""
""
""
0.75444418
0.73445928
0.77723998
0.79765379
0.76543647
0.80253321
0.78016818
0.69090134
0.84925646
0.71670425
0.86236036
0.87633276
0.82106054
0.76481569
0.89206523
0.74030727
0.83765078
0.80260724
0.84070653
0.93274939
0.72024387
0.93951797
0.71273899
0.77377939
0.8372333
0.80025446
0.65143508
0.83399695
0.84824276
0.88014197
0.9200657
""
0.90299112
""
0.73197168
""
""
0.82702011
""
0.90975475
0.82632858
0.83037454
0.897044
0.83237058
0.92712069
""
""
""
0.8221305
""
""
0.79176265
""
0.74812293
0.85894281
0.76432109
""
0.79703927
""
""
0.84655869
""
0.9449563
""
0.91424423
0.81990808
0.79676384
0.80523837
0.81779253
0.75050443
0.82724863
0.8599596
0.73813677
""
""
""
0.81917846
0.84543538
0.64451653
0.84306842
0.87752229
0.87078756
0.82556331
""
""
""
""
""
0.80508554
0.88291848
0.91863251
""
""
0.78789544
0.89159983
""
""
0.83735186
0.78081268
0.8165794
0.83080322
0.81662792
0.76524454
0.76184475
0.79806745
""
""
0.8395316
0.78509009
0.88105828
0.84858555
0.83332413
0.99686742
0.73649377
0.93578476
0.70675373
1.0377008
""
""
""
0.5370459
""
0.94805878
0.98723394
""
""
0.88405144
0.83022588
0.70398217
0.75079507
0.86767775
0.23615113
0.69843614
