grad_natam_pooled_mean_se
""
""
""
""
""
""
0.065368094
""
""
""
""
0.03787791
""
""
""
""
0.071911737
""
""
""
""
0.012319047
0.035619028
""
0.098983631
""
""
""
0.093188763
""
""
""
0.056957215
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.0041612652
0.022452436
""
""
0.058342725
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.010938105
""
""
""
0.051337831
-7.8764839e-05
""
""
""
""
""
""
""
""
0.0051975539
""
""
0.029897738
0.0065578367
""
""
0.033313978
""
0.066328362
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.024185345
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.022460403
""
""
""
""
""
""
0.0026141428
0.0062518916
""
""
""
""
""
""
""
0.038331889
""
0.051008221
0.0068325866
""
0.014568402
""
0.028838301
""
0.00084539969
0.05256898
""
""
0.002421848
0.034364857
""
0.00044551052
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.053218972
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.049490042
""
""
0.023286931
""
0.043896828
""
""
""
""
""
""
""
""
""
""
""
""
0.043559887
""
0.053519107
0.055997543
""
""
""
""
""
""
""
""
""
""
""
0.064063244
""
""
0.053270325
""
""
""
0.064604782
""
0.028618552
0.025494976
""
""
0.021540182
""
""
""
""
""
0.0012462395
0.016647866
""
-0.00040362403
""
""
""
""
0.057534106
""
""
""
""
""
""
0.043153316
0.03415573
0.041330706
0.050676081
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.028596349
""
0.045895502
""
""
""
0.051341727
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.018584315
""
""
""
""
""
""
""
""
""
0.053863999
""
""
""
0.0056866636
""
0.040941864
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.051426329
""
""
0.021207115
0.028122747
""
""
0.019434439
""
""
""
0.078635044
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0078778965
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.024723651
0.048634443
""
""
-0.0041331225
""
""
""
0.0019233462
""
""
""
""
""
0.033483259
0.035537902
""
""
""
0.034064919
""
""
""
""
""
""
-0.0025642011
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.0057162466
0.019491153
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.037170492
0.035935681
""
""
""
""
0.022342572
""
0.031076897
""
""
""
""
""
""
""
""
0.018805049
""
""
0.01634958
0.011386155
0.012872575
0.065808892
0.0073873224
0.026202288
""
0.058012251
0.047515973
-0.0047349338
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.039985407
0.037962046
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0043233368
0.027099742
""
""
""
""
0.03409357
""
""
0.020190675
""
0.041333783
0.0082645956
0.026263876
0.030504372
""
0.020374885
""
0.00833767
""
""
0.015919114
0.010589441
0.024761358
""
""
0.0093869958
-0.0078453412
-0.00036250471
0.00077671045
""
0.014631203
0.029825768
0.043811873
""
""
""
""
0.023889603
0.024264669
""
""
""
0.012332192
""
""
""
""
""
""
""
0.017713567
""
""
""
""
""
""
""
""
""
-0.0051686349
""
""
""
0.0096780146
""
0.0092439717
-0.0041322717
6.3795895e-05
""
""
0.0071692406
0.013943784
0.031167142
0.0067496533
""
""
""
0.0016831674
""
""
0.0039137052
""
""
""
""
""
0.031643502
""
0.0025393886
""
""
""
""
""
""
0.021727636
""
""
0.043120358
0.0028581079
""
""
0.040527701
-0.0032356759
-0.0010153217
0.025131287
-0.0021105052
0.020013591
0.020346934
0.015966428
""
""
0.025507774
0.032229841
0.032157
0.013566352
""
0.0016743898
0.020658497
0.03400673
""
0.014635214
""
""
""
""
0.031743493
0.029849546
0.045065932
0.023227697
""
0.042507146
""
0.023001458
0.025539182
""
""
""
""
""
""
0.024807876
-0.0041020354
0.0090355743
