hs_natam_pooled_p75_se
""
""
""
0.090635806
""
""
0.071251035
""
""
""
0.1150935
0.049664583
""
""
""
""
0.057881583
0.10545912
""
0.11736119
0.10983696
0.032093592
0.080279365
""
0.072056837
0.16788581
0.048377924
0.087454244
0.068315573
""
""
""
0.032184538
0.046046726
0.067306146
0.094058104
""
""
""
""
0.21242765
""
""
""
""
""
0.050988391
0.07132937
0.1249099
0.1158284
0.078203753
0.18218786
""
""
""
0.13253233
""
0.09343712
""
""
""
0.12709829
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.076114707
""
""
""
""
0.035285514
""
""
0.079138353
0.021393083
0.069977619
""
""
""
0.081647143
""
""
""
""
0.10042148
0.15336812
0.22942796
0.068429314
0.065206133
""
0.17092067
0.063803189
0.17205396
0.082413279
""
""
""
""
0.13139945
""
0.11958556
0.10199479
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.062199283
""
""
""
""
""
""
0.13909438
""
""
""
0.1280378
""
""
""
""
0.15197408
0.14772639
""
""
""
0.11984338
""
""
0.067993395
0.037551232
0.11898977
""
""
""
""
""
""
0.049915712
""
0.031517476
0.0705055
0.072957315
0.036988851
0.038125172
0.033141047
0.063634165
0.068972901
0.081438363
0.11177689
""
0.095765255
0.044354815
0.11508138
0.09302453
""
""
0.16670762
""
""
0.094602607
""
""
""
""
""
""
0.10090836
""
""
""
""
""
0.081771858
""
0.12656373
0.22341345
""
""
0.050087377
0.096956529
0.06831605
""
""
""
""
0.1096313
""
""
0.14682806
0.17649913
""
0.067767464
""
""
""
""
""
""
0.083106287
""
""
""
0.10488196
0.06072494
0.21299025
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.08182358
""
""
0.049639646
""
0.080401182
""
0.17575459
0.054403491
""
0.099516757
""
""
""
""
0.080805823
0.14771721
""
0.051265918
""
0.063066676
0.047717929
""
0.085388705
""
""
0.076668836
0.20391816
0.15590589
0.082105003
""
""
""
0.075671338
""
""
0.050211821
0.10385017
""
""
0.051996246
""
0.092648551
0.10979705
""
0.091166079
0.10531837
0.1889125
""
""
""
""
0.116071
0.038362406
0.22937801
0.11177807
0.12622361
""
""
""
0.078088053
""
""
""
""
""
""
0.059672829
0.042463757
0.056109954
0.082371317
0.076564685
0.049569022
""
0.043823503
""
""
""
""
""
""
""
0.11264123
""
0.13498378
0.050322182
0.05265731
""
0.038001355
0.15798919
""
""
0.050898425
""
""
""
0.043748356
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.070523672
""
""
""
""
""
""
""
""
""
0.063253723
""
""
""
0.13554356
""
0.090602607
0.18359767
""
""
""
""
""
""
0.10101718
""
""
""
""
0.077319942
""
0.17445508
""
0.080614753
""
""
0.13284759
0.13024604
0.25089356
0.093579419
0.054552678
""
""
0.09346918
0.049592897
""
""
""
""
""
""
""
""
""
0.07986141
""
""
0.14382304
0.096984819
""
0.16832276
""
""
""
""
""
""
""
""
""
0.12320708
""
""
""
0.095156655
0.066135295
""
""
0.16333178
""
""
""
0.097293496
""
""
""
""
""
0.10358207
0.10080148
0.14340793
""
""
0.086391665
""
""
""
""
""
""
0.034878936
""
""
0.17661017
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10099092
0.040139012
""
""
""
""
""
""
""
""
""
""
""
""
0.085087277
""
0.058698006
0.056512099
0.0466046
""
0.19134623
""
""
0.037408113
""
0.038322337
0.068246141
""
""
""
0.056909323
""
0.092325009
""
0.039497476
""
0.11023669
0.027856199
0.020284493
0.040223185
0.060348917
0.012575643
0.05148232
""
0.077050023
0.073394552
0.17556117
""
""
""
""
""
""
0.11495373
""
""
0.11781605
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.033623017
""
0.076114908
""
""
""
0.1153009
""
""
""
""
""
""
""
0.10452901
""
0.079311505
0.037431482
0.070646487
""
""
""
""
""
""
""
""
""
""
""
0.16744654
""
""
0.053254385
""
""
""
""
""
0.043755725
""
0.16385363
0.042987164
0.035939597
0.13461795
0.15844244
0.046843801
0.064798474
0.034299169
0.10271738
""
0.044552982
0.10030352
0.04745448
0.01873141
0.032074258
0.055145487
""
0.058836278
0.18794081
0.030535914
""
""
0.07906235
0.065336816
0.10650828
0.041673105
0.036264356
0.084269635
0.080623366
0.042484179
0.049106296
""
0.04232455
0.085435793
0.10744486
0.11449269
""
""
""
0.12728135
0.10000731
""
""
0.10796633
0.076592743
""
""
0.13242868
0.092962325
""
""
""
0.075414993
0.10792006
""
""
0.17435034
""
0.061113354
""
""
""
0.078852057
""
""
""
0.026409768
0.35081995
0.027677156
0.085916549
0.051732872
0.21765302
""
0.024512159
0.032995671
0.048104383
0.020541368
""
""
""
0.075651996
""
""
0.11668577
""
""
""
""
0.096376427
0.049901634
0.11934061
0.079532743
""
""
""
0.24215217
""
""
0.082450353
""
""
0.074832253
0.068509094
0.090079241
0.095339723
0.093677275
0.043137301
0.071954556
0.049277686
0.06537199
0.03122207
0.054687209
0.091117196
""
""
0.048115913
0.068262108
0.03536965
0.049557824
""
0.059637643
0.036158137
0.098053545
0.06501586
0.020619087
0.12056986
""
""
""
0.072920844
0.068546101
0.085289471
0.030331768
0.11735659
0.036075674
0.15359876
0.095039777
0.05810713
""
""
0.050577197
""
""
""
0.10877972
0.1176317
0.025464868
