jail_pooled_female_n
2368.0
5379.0
1024.0
670.0
1890.0
376.0
928.0
5299.0
1518.0
732.0
1369.0
540.0
1117.0
410.0
451.0
1964.0
2095.0
511.0
332.0
1359.0
478.0
2881.0
2445.0
2042.0
2117.0
2904.0
1373.0
4027.0
594.0
1013.0
901.0
397.0
587.0
741.0
3868.0
1900.0
26881.0
447.0
3229.0
1424.0
3620.0
2630.0
546.0
842.0
11008.0
867.0
839.0
3183.0
15800.0
736.0
10395.0
4713.0
417.0
735.0
1014.0
708.0
2210.0
2373.0
6155.0
403.0
3298.0
1611.0
5920.0
2185.0
505.0
424.0
771.0
60.0
61.0
11960.0
327.0
23.0
41.0
69.0
3908.0
38.0
55.0
1250.0
1311.0
485.0
488.0
173.0
37.0
1707.0
212.0
139.0
145.0
45.0
135.0
325.0
""
127.0
163.0
44.0
""
142.0
1128.0
4890.0
4372.0
1509.0
1142.0
294.0
384.0
109418.0
5894.0
2803.0
30724.0
5748.0
1636.0
5644.0
5688.0
916.0
935.0
1396.0
6657.0
1307.0
437.0
169.0
977.0
600.0
857.0
667.0
969.0
332.0
923.0
870.0
3054.0
2531.0
2458.0
725.0
308.0
738.0
714.0
3384.0
685.0
433.0
3478.0
599.0
1615.0
919.0
1292.0
525.0
1538.0
342.0
651.0
3907.0
851.0
219.0
619.0
420.0
407.0
466.0
856.0
2640.0
509.0
425.0
1889.0
2381.0
445.0
248.0
396.0
343.0
1246.0
342.0
1073.0
359.0
936.0
714.0
2288.0
233.0
16093.0
710.0
1098.0
3784.0
347.0
274.0
5303.0
562.0
597.0
383.0
1989.0
657.0
6122.0
2711.0
279.0
684.0
50247.0
39.0
1173.0
7554.0
1080.0
634.0
37646.0
1101.0
6536.0
31100.0
1157.0
4266.0
6565.0
667.0
28670.0
5356.0
1536.0
1027.0
306531.0
5341.0
7150.0
625.0
2944.0
9698.0
295.0
159.0
15014.0
4801.0
3700.0
94180.0
11476.0
477.0
64727.0
48456.0
2649.0
76081.0
95054.0
19962.0
24134.0
8803.0
25053.0
13663.0
58275.0
9208.0
7008.0
66.0
1721.0
19195.0
16680.0
20437.0
3985.0
2478.0
224.0
15313.0
1958.0
31660.0
6372.0
3014.0
17450.0
688.0
25953.0
282.0
161.0
244.0
9872.0
2569.0
587.0
34.0
259.0
234.0
46.0
147.0
121.0
1169.0
20508.0
27.0
8719.0
447.0
1043.0
25779.0
1892.0
1939.0
145.0
70.0
409.0
""
267.0
29.0
25501.0
72.0
329.0
302.0
1692.0
10696.0
612.0
183.0
940.0
5542.0
""
752.0
930.0
1559.0
1323.0
985.0
111.0
658.0
219.0
324.0
627.0
5984.0
318.0
540.0
265.0
139.0
21.0
59.0
128.0
141.0
947.0
252.0
8298.0
531.0
28416.0
30141.0
7010.0
5675.0
27342.0
10356.0
5426.0
4336.0
5455.0
19092.0
5556.0
18579.0
7244.0
904.0
7185.0
878.0
19629.0
59122.0
416.0
5387.0
4126.0
8146.0
7333.0
2007.0
835.0
328.0
33520.0
12819.0
2266.0
274.0
1770.0
488.0
250.0
428.0
326.0
699.0
1108.0
5475.0
2985.0
39648.0
596.0
4332.0
1593.0
521.0
213.0
8148.0
16188.0
8399.0
1183.0
201.0
554.0
9800.0
9147.0
4452.0
79908.0
2778.0
2525.0
8424.0
1521.0
38523.0
9282.0
38073.0
13422.0
30284.0
19183.0
2305.0
5542.0
8638.0
5794.0
11144.0
18636.0
1363.0
1335.0
660.0
422.0
17059.0
928.0
1557.0
773.0
641.0
176.0
422.0
72.0
1496.0
548.0
1904.0
3139.0
780.0
555.0
6488.0
405.0
342.0
651.0
1117.0
1662.0
975.0
803.0
80.0
2059.0
295.0
3780.0
2223.0
279.0
9932.0
1266.0
856.0
6117.0
3174.0
115.0
12661.0
249.0
22917.0
1366.0
1480.0
5379.0
607.0
4093.0
460.0
923.0
547.0
612.0
863.0
27729.0
631.0
412.0
4612.0
5017.0
372.0
94.0
1662.0
785.0
751.0
345.0
578.0
5414.0
2960.0
3700.0
762.0
29745.0
688.0
101.0
2992.0
1809.0
746.0
670.0
24171.0
1082.0
5479.0
337.0
1023.0
1048.0
818.0
471.0
6211.0
5959.0
430.0
1745.0
491.0
452.0
564.0
290.0
262.0
1030.0
659.0
242.0
1734.0
1186.0
3075.0
330.0
300.0
3811.0
832.0
928.0
252.0
453.0
867.0
267.0
765.0
194.0
983.0
930.0
208.0
657.0
1429.0
9080.0
2561.0
1312.0
386.0
3426.0
977.0
875.0
670.0
518.0
1456.0
241.0
747.0
62.0
279.0
261.0
9556.0
3116.0
100.0
559.0
302.0
2671.0
865.0
166.0
1176.0
226.0
73.0
546.0
224.0
344.0
367.0
1796.0
1518.0
1091.0
226.0
250.0
2685.0
335.0
371.0
463.0
1131.0
2697.0
2515.0
1591.0
273.0
840.0
1092.0
99.0
105.0
675.0
3693.0
222.0
417.0
358.0
996.0
3831.0
33334.0
1356.0
4084.0
13509.0
99.0
4180.0
395.0
334.0
2705.0
157.0
281.0
1454.0
5213.0
290.0
115.0
""
6570.0
444.0
1370.0
34.0
280.0
118.0
1445.0
739.0
600.0
925.0
714.0
557.0
1392.0
1192.0
4634.0
1239.0
361.0
85.0
202.0
1365.0
1194.0
1851.0
305.0
374.0
1186.0
468.0
400.0
178.0
3524.0
175.0
578.0
2979.0
340.0
659.0
2360.0
223.0
1515.0
133.0
772.0
605.0
6135.0
1512.0
734.0
700.0
1753.0
2008.0
177396.0
866.0
443.0
3666.0
798.0
1022.0
40573.0
883.0
287.0
1709.0
859.0
722.0
1598.0
1445.0
185.0
622.0
2111.0
325.0
1003.0
144.0
253.0
2616.0
1299.0
1692.0
553.0
1702.0
1113.0
1110.0
427.0
20253.0
4851.0
3413.0
2307.0
28154.0
5272.0
623.0
1770.0
1871.0
1362.0
1156.0
12366.0
5820.0
5119.0
2321.0
11606.0
1924.0
628.0
686.0
621.0
625.0
814.0
1396.0
1370.0
1603.0
622.0
2559.0
7886.0
900.0
738.0
632.0
113.0
282.0
272.0
1453.0
808.0
6751.0
13166.0
1006.0
8140.0
285.0
237.0
885.0
249.0
2303.0
6120.0
642.0
3606.0
595.0
890.0
710.0
602.0
627.0
2982.0
24455.0
2409.0
12259.0
1918.0
1442.0
15478.0
3135.0
450.0
693.0
2336.0
605.0
955.0
1814.0
4522.0
1197.0
1455.0
404.0
1296.0
2414.0
1189.0
2154.0
4355.0
1925.0
8285.0
1181.0
3692.0
833.0
1152.0
1020.0
1374.0
3153.0
1317.0
8653.0
2965.0
1627.0
5302.0
2052.0
3907.0
1905.0
1836.0
1570.0
986.0
1304.0
1250.0
5829.0
1678.0
3251.0
1687.0
22749.0
4788.0
1942.0
5528.0
35816.0
2226.0
422.0
1748.0
3524.0
1571.0
3317.0
714.0
2125.0
311.0
839.0
978.0
722.0
905.0
508.0
7617.0
1310.0
569.0
1528.0
1170.0
1263.0
883.0
11248.0
948.0
2053.0
854.0
1259.0
1345.0
797.0
406.0
5230.0
813.0
350.0
7470.0
727.0
4410.0
1554.0
400.0
2956.0
1154.0
3266.0
1367.0
1178.0
1558.0
405.0
224.0
651.0
614.0
330.0
1229.0
5723.0
1259.0
1211.0
1009.0
1066.0
764.0
590.0
1166.0
814.0
940.0
2139.0
687.0
671.0
512.0
943.0
900.0
2486.0
831.0
2212.0
389.0
375.0
958.0
2120.0
769.0
4207.0
591.0
1130.0
878.0
531.0
342.0
521.0
617.0
557.0
766.0
679.0
929.0
755.0
968.0
481.0
538.0
387.0
700.0
951.0
1583.0
798.0
3889.0
892.0
520.0
875.0
1878.0
8162.0
548.0
456.0
593.0
729.0
1048.0
1545.0
1958.0
685.0
519.0
493.0
419.0
577.0
2025.0
780.0
366.0
825.0
517.0
1359.0
492.0
15749.0
