somecoll_white_male_mean
0.5370326
0.56462264
0.66325009
0.59734327
0.58502126
0.5908246
0.71916574
0.63480574
0.60910439
0.67139947
0.51827002
0.66287327
0.61777407
0.54559559
0.56429678
0.63847643
0.42031956
0.56288725
0.61666697
0.54386908
0.58811766
0.52810824
0.55465329
0.56939143
0.63176364
0.70172554
0.60867965
0.68642092
0.74019593
0.61888295
0.59218395
0.63520724
0.61232734
0.62150139
0.60840565
0.74404377
0.54492247
0.66879112
0.55112016
0.69593203
0.58198565
0.59166414
0.72917944
0.81616813
0.75960499
0.80821568
0.73454106
0.66600668
0.59102321
0.60197878
0.59102833
0.6185649
0.59647453
0.64653832
0.66507089
0.63284451
0.57768565
0.61743569
0.68819404
0.75504065
""
0.76798409
0.6883229
0.62972641
0.69191617
0.77313834
0.64366597
0.66313505
0.66595739
0.72554916
0.68153024
0.58813816
0.5844757
0.63837999
0.80327475
0.69491935
0.67429459
0.65565217
0.7473349
0.55272144
0.67081797
0.68625998
0.68482697
0.7519815
0.69614553
0.6907388
0.69096226
0.67392939
0.72558367
0.71027666
0.66904831
0.655469
0.62706161
0.67801404
0.59605491
0.62913024
0.64729232
0.63116336
0.62818384
0.68664396
0.70815879
0.62828982
0.65768427
0.6971336
0.69774109
0.70427281
0.68621856
0.71174908
0.66648614
0.69064844
0.66099489
0.72156101
0.64884901
0.79782808
0.6740737
0.57744247
0.52109098
0.73165345
0.53018534
0.59912157
0.69690967
0.68049407
0.62247217
0.55849707
0.53361499
0.52001423
0.54096401
0.55171061
0.5891884
0.59351623
0.66271591
0.70830995
0.67073238
0.6531195
0.66586316
0.5928061
0.52963275
0.5125308
0.53401655
0.7009747
0.69851273
0.66886264
0.7411468
0.58630288
0.6109736
0.55046731
0.58988333
0.53926694
0.64314592
0.62393188
0.76588893
0.6717146
0.7547946
0.66698843
0.76705331
0.80419874
0.77712542
0.73328441
0.74975473
0.83448827
""
0.81896776
0.79533416
""
0.7540434
0.79700464
0.6951825
0.72603714
0.66453248
0.81631112
0.79510278
0.70128316
0.74572963
0.70528209
0.68001693
0.74302351
0.67222339
""
0.60776436
0.72440201
0.65016073
0.70930862
0.7210691
0.73326063
0.7337392
0.69948882
0.75370216
0.77698141
0.71273249
0.62887675
0.7965219
0.71443057
0.82114154
0.7544204
0.72568637
0.68629575
0.6521464
0.74979138
0.67348439
0.77197897
0.81461406
""
0.72929764
0.77801394
0.77309054
0.72522396
0.75198722
0.74919116
0.72223955
0.73939508
0.72151661
0.64929259
0.700486
0.72716898
0.65112215
""
""
""
""
0.7273376
0.70624149
0.73611051
0.72021312
0.77718765
0.7445237
0.75438052
0.75881463
0.7093606
0.72521973
0.73717117
0.74020457
0.72560501
0.67328751
0.73238695
0.73899221
0.62218505
""
0.74725783
0.72567642
0.70003313
0.73113775
0.71282601
0.81536752
0.71292347
0.64428699
0.83153433
0.90548456
0.63729817
0.83554286
0.74824721
0.72492999
0.80433536
0.76566148
0.75070435
0.71200407
0.66703469
0.68734413
""
0.73897803
0.73839384
0.74997014
0.70954454
""
0.78983271
0.68369067
0.70931232
0.75645185
0.74879557
0.811813
0.74238467
0.77830678
0.78310263
0.71898907
0.7289359
0.73457426
0.7058686
0.69713157
0.69173712
0.70006222
0.6706894
0.5741213
0.71424842
0.62889469
0.68394852
0.69994873
0.54916745
0.58661866
0.55107206
0.54928756
0.67287713
0.45603955
0.58607733
0.55135638
0.58157021
0.54603571
0.51819742
0.56834376
0.55518866
0.58395487
0.64868712
0.65887511
0.4917303
0.61361307
0.62376487
0.78518069
0.72326505
0.92583454
0.67581594
""
0.64808267
""
0.66446549
0.73381317
0.71685094
0.78629386
0.69727868
0.69728792
0.52941817
0.70655948
""
0.70004958
0.69103366
0.68949699
0.79834253
0.69398332
0.66975021
0.6654321
0.69927794
0.71292281
0.74122089
0.62385726
0.76413053
0.64744508
0.75610352
0.70580769
0.6993832
""
0.72497898
0.6504094
0.54039633
""
""
""
0.61785448
0.70183843
0.69617766
0.72162175
0.73045057
0.75977111
0.66554105
0.63239396
0.65055573
0.68528324
0.75975925
0.55165088
0.65597242
0.64440507
""
0.71097553
0.62389135
0.74619824
0.68728513
0.50886148
0.6990239
0.65197891
0.6228857
0.70250487
0.644104
0.58174139
0.67951041
0.66871208
0.57083631
0.65910774
0.68033159
0.75029886
0.58442974
0.61726838
0.65797448
0.62107331
0.58229595
0.70340681
0.44668692
0.53438288
0.68451548
0.50943542
0.65917897
0.5376066
0.6119591
0.64106572
0.4950631
""
0.6939103
0.6502409
""
""
""
""
0.52417821
0.80469936
0.74223256
0.66419345
""
""
""
0.69140297
0.71426696
0.6218791
0.69509339
0.64219481
0.69015014
0.64325738
0.69595695
0.70432961
0.59843814
""
0.78796202
0.67115021
""
0.74964356
0.70321095
0.7746138
0.69872051
0.57316613
0.61225522
0.66570765
0.72294879
0.66504782
0.6998837
0.64059025
""
0.74898881
0.78113443
0.76704115
0.60490417
0.82555491
0.58858979
0.65438229
0.77355349
0.7700572
0.8556264
0.72547293
0.69342178
0.718027
0.62022603
0.74027765
0.72645468
0.71705937
0.68258399
0.73475873
0.6630342
0.66502404
0.69670868
0.69710338
0.64566642
0.70114684
0.76421571
0.72780347
0.68174189
0.60822535
""
0.77921003
0.72747636
0.69737226
0.72416824
0.7617709
0.82979363
0.65102166
0.58255422
0.66477001
0.66942215
0.70704323
0.49400204
0.80598694
0.67119789
0.68998462
0.63054228
0.66941845
0.66467649
0.62955511
0.64990842
0.6947183
0.6920417
0.70807362
0.78996021
0.71180826
0.69211507
0.70657468
0.63895547
0.71302545
0.79243356
0.61234021
""
0.77661586
0.752047
0.70843571
0.76677382
0.75156778
0.63504392
0.76660031
0.67399973
0.69179761
0.6875872
0.67388558
0.62097746
0.7076022
0.66185236
0.69778681
0.53821164
0.66772646
0.74045974
0.59999454
0.69281995
0.67158759
""
0.70777243
0.67298186
0.72895122
0.64880657
0.70148718
