comcoll_hisp_pooled_p100
""
1.5374004
""
""
1.5111958
""
""
-0.033687625
""
""
""
""
""
""
""
1.0257159
""
""
""
""
""
""
2.1216431
""
""
""
""
""
""
""
""
""
""
""
0.78132349
""
1.1374109
""
""
""
1.0103523
""
""
""
1.0220668
""
""
0.5725053
0.83893418
""
0.28333047
1.544108
""
""
""
""
""
""
0.64715654
""
""
""
""
""
""
""
""
""
""
0.71162683
""
""
""
""
0.00080355536
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.0957974
1.0993183
1.0684297
0.16955912
1.1268396
1.3352424
0.43191388
0.6761536
0.87517661
0.73397988
0.89370495
0.78441387
0.93695921
0.85674274
0.80448097
""
""
""
1.0939735
""
""
""
0.90063012
""
""
""
""
""
""
""
0.50046152
1.3598464
""
""
""
""
""
0.9556365
""
""
-0.38998955
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.76090497
""
""
""
""
""
1.5980536
""
""
""
""
""
1.1500022
""
""
""
0.70742512
""
0.55796629
0.92498505
0.9677881
0.059780244
0.73987579
0.76189899
0.51937777
0.85388196
0.79670209
0.68952549
0.79488921
0.015487738
0.74434507
0.74820125
0.83611149
0.16442095
0.72645056
0.80574208
0.74997532
""
0.99703848
0.68236858
""
""
0.72779781
0.73950356
1.0672134
0.72585744
0.77514172
""
0.66821021
0.80316955
0.58991545
0.68388915
0.76131874
0.81495047
0.60993403
0.71705413
0.81774122
0.80675566
0.70265883
0.92672247
0.62764335
""
1.9013498
0.67985445
0.82447648
0.54910457
1.7707409
0.98902911
""
0.66183585
0.78072327
0.75793558
0.68509501
0.95527661
0.61246771
1.7101349
0.98776317
""
""
1.8221251
1.1099424
0.8199724
""
""
""
0.87001222
""
""
""
1.0249307
0.62234819
""
0.51739794
""
""
0.80120152
0.67619377
0.14862475
""
""
""
""
1.5445306
""
0.64433932
""
""
""
0.95057935
0.89340758
0.81218207
""
1.2460831
0.49886906
""
""
0.40211248
2.0812283
1.4754386
1.1069354
""
""
""
""
0.51666087
1.0245885
""
0.19734475
""
""
""
""
""
""
""
""
0.82433575
""
0.89573306
0.87508202
0.55513227
1.0928056
1.0220659
0.89464468
0.68226624
0.19405222
0.48779479
1.1154228
1.2950033
0.98675472
0.65863031
""
0.93732458
""
1.0251877
0.79063177
""
0.84417099
0.54116362
1.2856984
0.68125373
""
1.0778774
""
0.89652961
0.91594958
0.80185699
""
""
""
""
""
""
2.1645315
1.571512
0.56781745
1.2152011
0.93500102
""
0.81616241
""
""
""
0.83026975
0.84815532
0.72325337
""
""
""
1.084989
0.74896163
0.98811513
0.97625995
0.63854802
""
0.79363817
1.2571157
0.89512438
0.84848064
0.9231469
0.96720201
0.99322408
0.83026129
-0.046352029
1.1940181
0.89299774
0.92394888
0.87291545
0.97535282
""
""
""
""
0.85115939
""
""
""
""
""
""
""
""
""
""
1.2063035
""
""
1.4592371
""
""
""
""
""
""
""
""
0.96632189
""
-1.4835353
""
""
0.74344093
1.4690511
""
1.0426759
0.76680672
""
0.52529216
""
0.91901481
""
""
1.4140868
""
1.6155745
""
""
""
""
""
0.78380555
""
""
1.0755742
0.6240325
""
""
""
""
""
""
""
1.1278218
1.4144171
0.25129834
""
1.0269933
""
""
""
0.39046451
""
""
0.82605726
""
1.2469298
""
""
""
""
""
0.96668094
1.0114585
""
""
""
""
""
""
""
""
""
""
""
""
0.0041915439
""
""
-0.35610968
""
""
""
""
""
""
""
""
""
""
""
""
""
0.92355096
""
""
""
0.65931964
""
""
""
""
-1.7388096
""
""
""
""
""
1.1198746
0.53912753
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.2596975
""
""
""
""
0.80611241
0.65667737
0.62524527
0.48270783
0.74808049
""
0.73354858
""
""
-0.026974184
""
""
""
0.78065139
""
""
""
0.76489913
""
0.96893728
""
""
""
2.0032959
""
""
""
0.61084765
""
1.3152997
2.5691755
0.72312868
""
""
""
""
""
1.4664521
""
""
""
0.92234868
0.96137381
""
""
0.63441437
""
""
""
""
""
0.2569305
""
0.88635314
""
""
""
0.74676925
""
""
""
""
""
0.83367616
""
""
0.41555735
""
""
0.93026263
""
""
""
""
""
""
""
""
""
0.58323395
""
""
""
""
-0.13671635
0.26794115
""
""
""
""
""
""
0.77489251
0.88209629
0.44972041
-0.048280265
0.73172659
0.83180505
""
""
""
""
""
0.55127388
0.99211675
0.51473892
""
1.0676836
""
""
""
""
""
""
""
""
""
""
1.2131371
0.84824014
""
""
""
""
""
""
""
""
0.77846718
0.92512113
""
1.1326486
""
""
""
""
""
0.48601949
""
1.7393001
""
""
""
""
""
1.2048403
0.63778549
""
0.89777946
""
""
0.76200444
""
""
""
""
""
""
-0.16120933
2.062937
""
1.3963213
""
""
""
""
""
""
""
0.73502135
""
0.90372527
""
""
""
""
0.5327782
""
0.63649976
""
""
""
""
0.88681668
""
""
""
""
""
""
""
""
0.84111071
""
0.66079575
0.91961241
""
1.1263366
0.63669604
1.2252083
""
""
1.0925897
