comcoll_hisp_female_p1
""
""
""
""
-0.13389695
""
""
0.74804509
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.20533194
""
""
""
""
""
""
""
0.29772165
""
""
""
0.33622849
""
0.19113275
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15887864
""
""
""
""
0.48742887
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.26035953
0.11319329
0.26315126
0.10549898
""
""
0.14988865
0.14851481
0.10371333
0.15926479
0.10169476
0.131678
0.1147094
0.15971597
""
""
""
0.056251254
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0048528677
""
""
""
""
""
-0.057483453
""
""
""
""
""
0.09167318
""
""
""
0.2031696
""
0.51198256
0.15483394
""
0.26880985
0.16798653
""
0.14271565
0.19175458
-0.038578343
0.2058796
0.26438183
""
0.18533459
0.17465663
""
0.39745238
0.21641636
0.14056271
0.39566058
""
0.2414472
0.24552476
""
""
0.20576452
0.19748807
0.05683348
0.19685408
0.10600706
""
0.15496314
0.16856867
0.072362259
0.17969313
0.21738486
0.25024995
0.16843906
0.20012267
0.1764897
0.17368722
0.18881051
0.14544258
0.35306293
""
0.073548034
0.18880635
0.13030136
0.17514703
0.10246304
0.048067831
""
0.24088174
0.27658159
0.23415199
0.21164972
0.16635972
0.16697453
0.082169794
0.16259825
""
""
""
0.14246422
0.23687373
""
""
""
""
""
""
""
-0.1150532
0.088839971
""
0.62318993
""
""
0.13968271
0.16583525
0.2849268
""
""
""
""
""
""
0.20052822
""
""
""
0.11860574
0.089142576
0.31695828
""
""
0.067323484
""
""
""
-0.043289099
-0.25673217
0.034197006
""
""
""
""
0.18646947
0.13467586
""
0.44895744
""
""
""
""
""
""
""
""
0.061952334
""
0.18442598
0.10797587
0.5400933
0.41960788
0.1136814
0.26306224
0.3359699
0.23418826
0.36538759
-0.0046403329
0.13498001
0.197566
0.56826198
""
0.082515322
""
0.21938516
0.42474493
""
0.47642437
0.32894945
0.33981213
0.19928253
""
""
""
0.093598835
0.41682896
0.35773051
""
""
""
""
""
""
-0.068097658
0.26788431
0.38592592
0.22710305
0.27055702
""
0.23559701
""
""
""
0.27188298
0.29038936
0.69118303
""
""
""
0.056705959
0.29962966
0.20424367
0.38763535
0.43188632
""
0.28587878
-0.017400226
0.27751657
0.2147449
0.2919147
0.21601483
0.2898576
0.19068585
""
0.2169452
0.11339884
0.45638981
0.2346358
0.36468303
""
""
""
""
0.32401487
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44542906
0.022701854
""
""
""
""
0.23683144
""
0.26330945
""
""
0.45853773
""
""
""
""
""
""
""
0.35691291
""
""
""
""
""
""
""
""
""
""
""
0.28537318
""
0.28018788
""
0.19822733
""
""
""
""
""
""
0.25968412
""
-0.025935657
""
""
""
""
""
0.60966927
0.063264214
""
""
""
""
""
""
""
""
""
""
""
""
