kir_imm_asian_male_p1
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51535887
""
""
""
""
""
""
""
0.55240661
""
""
""
0.37802389
""
0.43318412
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49257183
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4993273
""
""
0.60297078
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46357089
""
""
""
""
""
0.30140311
""
""
""
""
""
""
""
""
""
0.56604511
""
""
0.44007123
""
""
0.53995937
""
""
0.4249067
""
""
""
""
0.47864795
0.55891627
""
""
0.56570601
""
0.71587884
""
""
0.43291444
""
""
0.43253699
0.28486922
""
0.55363828
0.71536279
""
0.49194977
0.50496143
""
0.53707922
0.53484535
0.57606769
0.48241422
0.66892332
0.55424416
0.59519225
0.56333077
0.81212878
0.19432327
""
""
0.51326501
0.44835922
0.57737207
0.39820874
""
""
0.57623696
""
0.52777249
0.51193613
0.47937214
0.76117897
""
0.6371581
""
""
""
0.61241597
""
""
""
""
""
""
""
""
""
0.50905204
""
0.12717733
""
""
0.37871227
""
""
""
""
""
""
""
""
0.47276789
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.56660724
0.50143987
0.60701126
""
0.620507
0.66901255
""
""
""
0.62151164
""
0.60489237
0.47698528
""
0.42480686
""
0.50657207
0.56802475
""
""
""
0.48864794
""
""
""
""
0.41045406
0.24944712
""
""
""
""
""
""
""
""
""
""
""
0.57198453
""
""
""
""
""
""
0.56216496
0.76930755
""
""
""
""
""
""
0.56495517
""
""
0.35416961
""
0.53858775
0.64622146
0.60122979
0.44206265
0.43240902
0.50081861
""
""
0.54773623
""
""
0.6251983
""
""
""
""
0.66067296
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.73654169
""
""
""
""
""
0.30582449
""
0.6219756
""
""
0.68313587
""
""
""
""
""
""
""
0.45633924
""
""
""
""
""
""
""
""
""
""
""
0.44189382
""
""
""
0.61888665
""
""
""
""
""
""
0.46479741
""
""
""
""
""
""
""
0.35535645
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.61112702
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.29231191
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4984723
0.50511056
0.3131972
0.50276804
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58571178
""
""
""
""
""
0.58188552
""
