jail_other_pooled_n
180.0
""
72.0
73.0
33.0
40.0
195.0
72.0
1203.0
1258.0
154.0
42.0
208.0
127.0
406.0
39.0
369.0
29.0
494.0
689.0
""
2503.0
2285.0
67.0
237.0
23.0
36.0
223.0
131.0
43.0
1014.0
444.0
186.0
1077.0
""
790.0
111.0
555.0
190.0
1947.0
""
859.0
1235.0
1588.0
954.0
""
""
157.0
39.0
20.0
21.0
20.0
82.0
130.0
""
266.0
50.0
265.0
135.0
45.0
69.0
145.0
37.0
117.0
22.0
75.0
26.0
231.0
68.0
774.0
33.0
""
105.0
45.0
59.0
32.0
38.0
694.0
71.0
51.0
""
95.0
222.0
430.0
""
1031.0
""
""
116.0
31.0
121.0
175.0
""
59.0
1099.0
26.0
111.0
43.0
55.0
24.0
108.0
""
198.0
85.0
""
319.0
81.0
1898.0
39.0
34.0
""
34.0
""
35.0
320.0
""
""
302.0
206.0
105.0
43.0
21.0
79.0
64.0
156.0
651.0
3160.0
44.0
21.0
584.0
76.0
88.0
59.0
""
46.0
22.0
80.0
117.0
46.0
""
67.0
79.0
""
""
""
79.0
742.0
23.0
25.0
""
""
38.0
65.0
""
2629.0
23.0
23.0
54.0
73.0
""
34.0
32.0
""
21.0
""
""
""
25.0
""
22.0
20.0
34.0
""
22.0
""
29.0
30.0
37.0
""
27.0
27.0
""
191.0
59.0
""
36.0
""
48.0
""
1255.0
""
24.0
""
64.0
""
""
310.0
144.0
91.0
""
154.0
29.0
""
""
29.0
""
""
""
21.0
375.0
""
""
58.0
98.0
""
29.0
25.0
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
104.0
72.0
""
""
""
""
62.0
412.0
208.0
""
""
""
""
215.0
""
""
""
38.0
""
25.0
41.0
71.0
""
""
57.0
34.0
20.0
61.0
52.0
21.0
31.0
25.0
""
22.0
""
""
27.0
22.0
52.0
""
31.0
21.0
""
""
98.0
""
""
""
""
""
23.0
""
""
""
""
""
20.0
""
45.0
54.0
""
""
""
""
""
""
""
28.0
""
25.0
35.0
27.0
22.0
""
""
258.0
153.0
48.0
""
71.0
33.0
80.0
""
""
165.0
24.0
""
61.0
""
383.0
32.0
105.0
26.0
""
""
28.0
""
""
""
""
30.0
101.0
""
""
430.0
""
""
29.0
""
""
""
56.0
""
1374.0
242.0
245.0
151.0
""
66.0
58.0
48.0
""
71.0
""
""
52.0
22.0
""
""
50.0
""
""
""
""
""
""
20.0
""
151.0
""
""
""
""
29.0
""
55.0
50.0
26.0
170.0
29.0
221.0
""
""
41.0
23.0
""
""
423.0
""
""
42.0
1676.0
41.0
""
""
30.0
""
""
21.0
40.0
""
62.0
35.0
28.0
33.0
26.0
""
53.0
""
27.0
635.0
""
28.0
""
""
""
""
310.0
""
""
""
""
""
""
26.0
145.0
83.0
""
30.0
""
""
65.0
""
""
145.0
120.0
""
29.0
""
""
""
""
205.0
""
27.0
""
""
""
""
""
""
62.0
""
30.0
""
21.0
""
71.0
""
""
""
""
""
""
""
""
262.0
40.0
""
""
""
""
""
22.0
""
""
29.0
""
""
48.0
""
""
""
""
""
""
""
""
35.0
21.0
20.0
""
""
36.0
859.0
""
""
""
""
""
29.0
""
""
""
""
""
59.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
435.0
46.0
""
""
""
39.0
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
526.0
23.0
38.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
111.0
4948.0
79.0
77.0
""
""
23.0
""
""
106.0
""
59.0
""
""
971.0
""
153.0
63.0
29.0
73.0
47.0
76.0
503.0
144.0
369.0
160.0
40.0
399.0
1169.0
1024.0
757.0
130.0
235.0
1255.0
386.0
830.0
135.0
571.0
1217.0
865.0
612.0
520.0
589.0
93.0
439.0
153.0
746.0
114.0
1267.0
""
69.0
46.0
20.0
190.0
""
202.0
88.0
22.0
""
""
""
70.0
""
58.0
22.0
114.0
""
204.0
""
21.0
""
225.0
233.0
24.0
147.0
""
21.0
""
""
""
123.0
389.0
42.0
2093.0
304.0
118.0
108.0
159.0
161.0
49.0
84.0
58.0
49.0
43.0
449.0
826.0
25.0
43.0
60.0
81.0
48.0
""
47.0
267.0
3567.0
24.0
80.0
68.0
1009.0
41.0
1747.0
1721.0
304.0
310.0
786.0
133.0
569.0
72.0
119.0
65.0
90.0
5473.0
185.0
605.0
443.0
122.0
240.0
324.0
37.0
""
35.0
93.0
1678.0
105.0
68.0
158.0
228.0
49.0
49.0
113.0
1208.0
44.0
24.0
132.0
29.0
""
26.0
""
""
35.0
""
21.0
82.0
250.0
84.0
138.0
47.0
""
85.0
""
146.0
43.0
27.0
""
""
82.0
52.0
226.0
1301.0
""
23.0
132.0
22.0
29.0
324.0
60.0
354.0
46.0
191.0
""
""
49.0
""
603.0
55.0
130.0
44.0
78.0
32.0
82.0
""
127.0
32.0
121.0
""
39.0
60.0
56.0
39.0
""
""
21.0
985.0
""
""
62.0
95.0
195.0
""
550.0
150.0
""
70.0
44.0
""
36.0
111.0
""
134.0
50.0
166.0
84.0
127.0
50.0
63.0
50.0
36.0
24.0
43.0
21.0
27.0
""
130.0
43.0
884.0
""
""
33.0
200.0
41.0
45.0
""
""
""
""
""
""
""
""
""
74.0
143.0
""
""
""
""
""
""
""
""
161.0
""
""
""
""
""
""
""
""
""
""
""
34.0
""
""
""
""
""
24.0
""
""
""
31.0
""
""
""
""
24.0
""
31.0
""
""
""
153.0
""
45.0
31.0
216.0
52.0
138.0
81.0
33.0
76.0
51.0
499.0
30.0
66.0
292.0
217.0
68.0
90.0
42.0
36.0
1772.0
48.0
49.0
179.0
135.0
170.0
34.0
2035.0
43.0
40.0
106.0
442.0
53.0
1264.0
108.0
27.0
""
25.0
58.0
29.0
""
70.0
40.0
85.0
68.0
266.0
56.0
227.0
79.0
517.0
676.0
45.0
290.0
92.0
177.0
""
30.0
150.0
""
1038.0
27.0
37.0
151.0
""
40.0
21.0
34.0
55.0
31.0
222.0
44.0
""
170.0
106.0
97.0
81.0
70.0
62.0
518.0
756.0
276.0
92.0
46.0
28.0
""
171.0
72.0
119.0
30.0
143.0
""
129.0
""
62.0
""
56.0
35.0
147.0
114.0
412.0
197.0
358.0
49.0
""
1117.0
25.0
831.0
38.0
119.0
371.0
75.0
202.0
""
""
219.0
95.0
184.0
""
""
""
""
64.0
62.0
110.0
""
45.0
238.0
41.0
23.0
67.0
168.0
125.0
140.0
33.0
128.0
114.0
139.0
""
36.0
262.0
68.0
418.0
43.0
77.0
55.0
2743.0
268.0
294.0
181.0
93.0
276.0
222.0
227.0
334.0
41.0
""
563.0
179.0
218.0
143.0
34.0
22.0
2741.0
412.0
269.0
""
""
37.0
33.0
244.0
1057.0
103.0
162.0
220.0
49.0
35.0
256.0
210.0
""
""
""
48.0
489.0
49.0
198.0
208.0
26.0
974.0
143.0
266.0
79.0
800.0
""
2559.0
222.0
""
65.0
146.0
51.0
""
73.0
1561.0
""
237.0
90.0
1383.0
32.0
194.0
34.0
419.0
112.0
48.0
681.0
144.0
104.0
""
45.0
122.0
546.0
""
46.0
22.0
54.0
84.0
324.0
485.0
715.0
25.0
320.0
87.0
""
177.0
""
26.0
35.0
58.0
35.0
""
162.0
551.0
86.0
118.0
419.0
198.0
122.0
44.0
123.0
26.0
197.0
1019.0
""
351.0
55.0
38.0
2020.0
46.0
""
89.0
""
42.0
""
32.0
35.0
35.0
47.0
30.0
201.0
21.0
334.0
""
462.0
47.0
257.0
197.0
1392.0
189.0
25.0
182.0
""
128.0
""
20.0
150.0
394.0
21.0
440.0
48.0
36.0
47.0
25.0
40.0
53.0
""
295.0
""
""
95.0
52.0
421.0
71.0
""
225.0
""
67.0
59.0
52.0
""
277.0
""
29.0
46.0
23.0
45.0
89.0
98.0
608.0
21.0
194.0
220.0
""
27.0
192.0
""
""
""
""
29.0
35.0
""
""
""
""
""
""
29.0
44.0
""
""
26.0
""
""
35.0
""
""
""
""
""
""
""
""
""
""
""
48.0
""
""
""
""
""
""
""
46.0
31.0
""
""
""
""
88.0
""
""
220.0
""
""
350.0
""
""
26.0
""
""
""
""
""
""
""
""
""
36.0
""
104.0
27.0
""
""
121.0
87.0
29.0
""
24.0
40.0
44.0
""
""
""
30.0
52.0
""
39.0
864.0
""
""
63.0
26.0
29.0
""
39.0
39.0
35.0
""
42.0
""
80.0
359.0
""
""
""
39.0
""
""
39.0
""
""
""
""
44.0
""
441.0
""
""
33.0
""
35.0
41.0
48.0
""
""
118.0
31.0
""
83.0
""
36.0
584.0
""
""
26.0
""
""
""
""
57.0
27.0
61.0
54.0
249.0
""
""
59.0
1114.0
""
21.0
136.0
167.0
87.0
""
""
""
""
29.0
120.0
""
22.0
23.0
155.0
106.0
30.0
22.0
72.0
27.0
""
""
28.0
27.0
""
21.0
83.0
""
34.0
1217.0
2456.0
""
""
""
135.0
290.0
134.0
""
""
""
36.0
""
36.0
38.0
""
""
133.0
""
""
31.0
""
""
40.0
""
""
""
""
""
1027.0
""
""
117.0
""
""
55.0
496.0
""
""
""
""
""
""
3173.0
""
20.0
""
856.0
""
""
""
""
""
""
145.0
""
165.0
1053.0
23.0
""
40.0
""
""
""
""
870.0
""
""
""
""
388.0
""
""
""
""
""
44.0
198.0
168.0
20.0
193.0
32.0
""
""
""
""
47.0
4677.0
76.0
""
""
139.0
""
85.0
195.0
""
""
65.0
38.0
27.0
32.0
""
86.0
27.0
""
""
""
27.0
""
309.0
""
22.0
223.0
""
""
122.0
31.0
""
""
55.0
""
""
""
32.0
""
89.0
""
42.0
""
""
""
""
55.0
""
""
""
""
""
303.0
""
""
238.0
""
""
""
""
""
46.0
""
47.0
""
172.0
""
""
""
""
455.0
""
20.0
""
55.0
49.0
""
""
448.0
""
""
91.0
35.0
21.0
149.0
""
""
33.0
165.0
""
""
176.0
""
""
""
""
""
""
""
87.0
""
43.0
""
""
22.0
82.0
""
""
""
""
""
""
214.0
""
""
""
""
""
""
""
2621.0
329.0
""
""
""
32.0
209.0
1292.0
""
22.0
49.0
""
""
44.0
48.0
72.0
49.0
28.0
23.0
32.0
57.0
28.0
""
305.0
28.0
""
525.0
38.0
""
48.0
40.0
""
""
""
""
""
104.0
143.0
37.0
""
753.0
""
""
""
""
47.0
""
""
""
""
""
""
2616.0
""
""
35.0
40.0
83.0
44.0
857.0
21.0
190.0
""
447.0
43.0
""
40.0
185.0
""
65.0
""
""
38.0
27.0
50.0
72.0
62.0
58.0
34.0
135.0
20.0
""
33.0
""
438.0
61.0
""
70.0
""
30.0
""
""
""
56.0
46.0
""
22.0
""
589.0
""
""
57.0
""
""
51.0
""
3354.0
110.0
""
34.0
28.0
92.0
""
61.0
""
""
21.0
""
26.0
95.0
491.0
55.0
""
59.0
108.0
""
47.0
28.0
""
""
432.0
29.0
""
""
""
36.0
""
86.0
32.0
31.0
""
""
""
46.0
""
""
57.0
27.0
""
170.0
1280.0
30.0
""
""
132.0
29.0
50.0
""
""
34.0
""
25.0
276.0
361.0
""
""
25.0
47.0
29.0
30.0
24.0
24.0
342.0
367.0
21.0
""
56.0
539.0
44.0
""
54.0
""
105.0
48.0
""
46.0
""
582.0
44.0
72.0
""
111.0
116.0
23.0
24.0
644.0
681.0
""
86.0
33.0
237.0
""
322.0
145.0
33.0
37.0
156.0
1635.0
42.0
""
65.0
""
47.0
432.0
124.0
206.0
1299.0
""
280.0
58.0
24.0
124.0
""
154.0
217.0
360.0
98.0
7411.0
1462.0
66.0
43.0
165.0
""
164.0
67.0
46.0
27.0
4833.0
21.0
272.0
20.0
2418.0
1175.0
122.0
1178.0
""
137.0
447.0
59.0
520.0
""
117.0
""
""
25.0
95.0
""
""
""
31.0
""
""
33.0
""
33.0
""
85.0
""
65.0
266.0
20.0
""
""
""
46.0
37.0
""
46.0
""
""
74.0
""
""
""
59.0
""
""
""
""
46.0
73.0
""
""
""
""
21.0
""
""
""
23.0
""
""
""
98.0
""
""
36.0
38.0
36.0
340.0
""
26.0
54.0
42.0
29.0
66.0
""
632.0
70.0
31.0
88.0
42.0
84.0
""
84.0
""
30.0
30.0
24.0
""
""
""
72.0
21.0
242.0
""
134.0
""
31.0
29.0
88.0
140.0
32.0
""
""
1709.0
54.0
41.0
40.0
217.0
86.0
""
43.0
42.0
64.0
""
332.0
26.0
185.0
""
71.0
41.0
35.0
71.0
130.0
""
""
""
31.0
82.0
""
101.0
434.0
48.0
22.0
170.0
89.0
44.0
""
47.0
26.0
""
""
74.0
""
""
""
231.0
""
124.0
""
40.0
""
44.0
""
82.0
""
35.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
