lpov_nbh_hisp_pooled_mean
0.31773368
0.27412644
0.22788377
0.47381088
0.37642083
0.14615263
0.32094124
0.17286351
0.23634106
0.32655928
0.29931203
0.41716817
0.4385981
0.24071853
0.31763542
0.23815887
0.27160379
0.35139602
0.22340745
0.17089061
0.34579954
0.31889951
0.33059964
0.28212297
0.4112514
0.17509884
0.23349805
0.37139237
0.5639621
0.24283925
0.3305558
0.4076632
0.51981115
0.54365683
0.28092003
0.35222444
0.23142606
0.23382322
0.14669128
0.19870459
0.33969483
0.20160776
0.40546703
""
0.29591337
0.17825375
0.44103879
0.30936939
0.48236552
0.28218871
0.3496843
0.32002997
0.33496681
0.22507955
0.16783482
0.39336357
0.24308428
0.16383415
0.2713142
0.22217649
0.257662
0.32398331
0.20420718
0.17445591
0.1919723
0.32171893
""
0.18218531
0.11883428
0.27231306
0.23797245
0.2400198
0.19651526
0.25483581
0.18293492
0.15988494
0.18505435
0.13387404
0.10668948
0.43138859
0.22022796
0.34985593
0.2053872
0.38042134
0.41897261
0.27290589
0.284457
0.34485546
0.4559103
0.21916798
0.22646572
0.15054511
0.17927051
0.40275097
0.21899326
0.18388823
0.27902499
0.16299377
0.41442505
0.33138382
0.397284
0.42120203
0.40300772
0.38074252
0.46350157
0.43947327
0.38758284
0.49741057
0.21472636
0.31681532
0.36477423
0.34382403
0.4191429
0.23609015
0.45320809
0.35130051
0.4035514
0.18454322
0.18330662
0.1257128
0.19498217
0.21190052
0.45793954
0.29699236
0.23392232
0.43001518
0.41699901
0.13920806
0.32568523
0.24181099
0.45450339
0.33979601
0.33384684
0.12290443
0.31276444
0.30532885
0.37347588
0.42889133
0.12373192
0.37152463
0.42090413
0.4310706
0.175547
0.18561445
0.27666175
0.11684477
0.33918375
0.29574066
0.39463496
0.27248749
0.19753215
0.36579055
0.38395444
0.34712234
0.44145849
0.40614977
0.21648948
0.42208824
0.10307089
0.34700325
""
0.23006515
0.67944729
0.60697293
0.46824256
0.65480506
0.43819416
0.35690159
0.25424203
0.30350709
0.45751217
0.31385607
0.24674819
0.32534647
0.23036616
0.27044085
0.30276769
0.36373046
0.4749763
0.45454586
0.41814148
0.2979579
0.42662451
0.27474937
0.36610547
0.51601905
0.1894232
0.51301807
0.35424754
0.26912898
0.22675297
0.35847858
0.44313109
0.19448769
0.19474638
0.35227838
0.3497363
0.49391004
0.37978205
0.3564291
0.32994291
0.27169019
0.44751662
0.40124416
0.34732372
0.4160715
0.44784269
0.43480113
0.38067558
0.36768246
0.40405068
0.45105052
0.36207736
0.34463182
0.43606114
0.45683679
0.36133635
0.41441262
