kfr_native_black_male_p100
0.54653835
0.74290025
""
0.54046947
0.59691519
0.70997292
0.59328109
0.95703101
""
0.56116438
0.58206612
0.59277636
""
0.77402174
0.56426525
""
""
0.54761267
""
0.73234069
0.66386878
0.58935863
0.56760269
0.56937146
0.58373052
0.56418824
0.56435144
0.57886916
0.63749117
0.59988099
0.71592182
0.67184085
0.61923176
0.66335332
0.70409262
0.60868669
0.46995488
0.58899319
0.62157184
0.67155898
0.65303934
0.58930653
0.61527294
1.1575003
0.49575877
0.62691534
0.64730209
0.64649928
0.64175415
0.62050843
0.63516426
0.71235591
0.59361517
0.90332061
0.59673953
0.60591847
0.87453407
0.29204753
0.48731118
0.64023513
0.56859559
0.6107434
0.55563277
0.82473832
""
0.39173299
""
""
""
""
0.58722502
0.58929569
0.54418641
0.60377693
0.63442779
0.76653665
0.73510563
0.5962863
0.61567551
0.57571119
0.60586476
0.57703
0.78100759
0.55864394
0.6350947
0.33537927
0.57603109
0.54842871
0.55395186
0.72269458
0.67824632
0.93438023
""
0.61795092
""
""
0.50670642
0.61725235
0.57015723
0.56055439
0.56348115
0.51305592
0.53235024
0.49775946
0.65960222
0.48994896
0.49924177
0.57871133
0.50574124
0.3927865
0.50846606
0.64641315
0.59983224
0.49292955
0.58389187
0.66162443
0.58837086
0.37985119
0.56260699
0.71210182
0.67017043
0.60598046
0.66229188
0.53707308
0.66804677
0.52620655
0.58484226
0.53596675
0.53809559
0.58162612
0.5462274
0.6694752
0.55157757
0.60314941
0.61419195
0.58272034
0.54086912
0.62669361
0.47249547
0.5581283
0.57399738
0.55286175
0.462571
0.47189108
0.55371457
0.68133098
0.68432283
0.58526766
0.58148921
0.55496746
0.72541171
0.65092069
0.54335886
0.57167196
0.59834641
0.62296522
0.58152378
0.62641364
0.70855564
0.39948133
0.59045947
""
0.65990239
0.6246016
0.6055758
0.60791689
""
""
""
0.53988409
0.53845239
0.5832867
""
0.49781966
1.0455383
""
0.63234997
0.54999906
""
""
""
""
0.57303739
0.45202205
0.55606443
0.59640348
0.40719402
""
0.6618858
""
0.78233689
0.59836322
0.59344715
""
0.47675452
0.77637708
0.5674333
0.63615745
0.58505154
0.48437569
0.67017376
0.64637816
""
0.53888237
0.52409804
0.66936737
0.53817326
0.75529677
0.54052681
0.70594722
0.81890529
0.65500355
""
""
0.51475525
0.71338183
0.56408155
0.53915042
0.89951867
1.0176082
0.59047055
0.68532485
0.66565537
0.48190644
0.61154783
0.71718168
0.65830505
0.88339859
0.59699869
0.65344089
0.45181778
0.675524
""
0.61009908
""
