staytract_natam_female_mean
0.14662607
0.19889314
0.34274104
0.18475579
""
0.023246435
""
""
""
""
""
""
""
""
0.24504426
""
""
0.20918551
""
""
""
""
""
0.14297996
0.38674271
0.16224618
0.18795414
0.15717532
0.23925985
0.23886965
0.33284
0.19838718
0.264871
0.18331619
""
0.34779608
0.39351624
0.40571353
0.22801192
0.31757003
0.29565814
0.34445712
0.34013745
0.59284395
0.21080236
0.33437344
""
0.60164452
0.52922422
0.46523374
0.38766563
0.22905037
0.33382377
0.3388091
0.56013018
0.53162026
""
0.27452111
0.37161654
0.40830919
0.20266522
""
""
""
0.40212518
0.29062575
""
""
0.32155523
0.22162002
""
""
0.24135387
0.2116437
0.21105018
""
""
0.30277932
0.16167159
0.017753888
""
0.08796531
""
0.21203493
""
""
""
0.36850911
""
""
""
0.33667549
0.35564768
0.27947289
0.47333151
0.38743532
0.10433181
""
0.23745179
0.31119776
0.25920537
0.26927119
""
0.15013735
0.11582836
0.21467975
0.36353609
""
0.19483165
0.22590958
""
""
""
0.13127995
0.1751893
0.13712987
0.30917394
""
""
""
0.20691656
""
0.14682239
0.25808337
""
""
0.18166414
0.27202809
0.096186817
0.27229384
0.21654932
0.14467221
0.21396779
0.24621214
0.25491005
0.17755455
0.18581845
0.4544802
0.19524023
""
0.25435919
0.28312632
0.18290806
0.18013696
""
0.69843149
0.25720936
0.33241728
0.2163853
0.22337106
0.28077289
""
0.054195553
0.15854059
0.22528774
0.32661158
0.24204457
0.15743332
0.22862136
0.1785531
0.28262794
0.35025337
0.39796224
""
""
0.29528996
""
""
""
0.51259321
0.33340117
0.24448432
