kir_29_hisp_male_p75_se
0.029413044
0.04170166
0.1524848
0.020701064
0.020390946
0.10360132
0.016461113
0.062888518
0.13565966
0.032217637
0.027954366
0.011237116
0.075411133
0.065154828
0.029892458
0.098353215
0.10876935
0.025813995
0.14068371
0.098070391
0.03059987
0.012953928
0.028513571
0.039757565
0.011261379
0.072641447
0.031144226
0.016390834
0.0098457839
0.055007063
0.044324722
0.036832154
0.012936051
0.015083203
0.07719709
0.021311862
0.10168479
0.063273892
0.13611321
""
0.028715186
0.09303537
0.1542342
""
0.10769145
0.061782427
0.0094362311
0.030907823
0.017835539
0.036731377
0.020441327
0.021796025
0.04305521
0.16870412
0.11889269
0.0197838
0.084103838
0.11208916
0.1202778
0.061182208
0.061287597
0.019039726
0.21960829
0.073152713
0.075152665
0.070917666
""
""
0.11413879
0.067591272
0.10691512
0.068928123
0.06468907
0.043454617
0.076166444
0.11818831
0.058853269
0.070587136
0.09619873
0.015079576
0.061825167
0.04579895
0.09095373
0.02684151
0.015004355
0.046942871
0.053630158
0.020806452
0.020321967
0.03591311
0.051576894
0.069136187
0.070311807
0.028508982
0.080683216
0.16316064
0.042700052
0.02162517
0.0049855476
0.011255735
0.011752254
0.002403615
0.0059767826
0.010240175
0.010141867
0.0048441873
0.012308974
0.0087406682
0.041405194
0.016355807
0.01864161
0.036221053
0.01657314
0.11690713
0.017430788
0.017445119
0.016531147
0.10048774
0.18192722
0.1230947
0.037604347
0.062037393
0.050286379
0.031040849
0.06836056
0.017746672
0.020166172
0.082338594
0.11216351
0.086321779
0.0061154608
0.049176607
0.030924255
0.081821255
0.021496618
0.090076104
0.022553517
0.018329108
0.066242725
0.044084013
0.019363061
0.028484238
0.49295518
0.10164551
0.046558958
0.16403431
0.026234973
0.056749541
0.084619813
0.084623702
0.09481214
0.019785745
0.040168647
0.13637379
0.012398103
0.023255998
0.094022535
0.02573625
0.14458607
0.064998247
""
""
0.016973706
0.0076433984
0.10039118
0.0038974837
0.052027225
0.071975514
0.074663915
0.017026993
0.0049827397
0.012941103
0.030390095
0.012154617
0.048391912
0.054860301
0.016756406
0.0086960383
0.049977258
0.056592789
0.057186831
0.058842216
0.014726095
0.071525104
0.060518544
0.01275412
0.092635453
0.052245315
0.023202648
""
0.070406027
0.024268581
0.017050104
0.099859081
0.099360943
0.064832941
0.019242214
0.026724622
0.0097226165
0.022693694
0.013734514
0.019107791
0.031763554
0.027637642
0.024689056
0.014692434
0.01101731
0.035520572
0.041681532
0.020562977
0.034486592
0.031589914
0.089818269
0.090140507
0.0070406334
0.022939244
0.011945918
0.0088082459
0.049270704
0.06462498
0.05575946
0.065719895
0.0541857
0.070287406
0.012655253
0.030200079
0.039191242
0.045030814
0.013437872
0.019343074
0.02152871
0.028783385
""
0.040460758
""
0.056429561
""
0.037741818
""
0.11547058
0.048537638
0.043046363
0.040680084
0.025527889
0.071079023
0.035508044
0.028043795
0.014601023
0.042982407
0.031307634
0.0080949087
0.030021884
0.059501406
""
0.032578547
