staytract_white_pooled_mean_se
0.020353485
0.028821459
0.016669758
0.016027311
0.012861428
0.01939776
0.020522196
0.02638907
0.014451718
0.022697853
0.03218719
0.042288307
0.033561878
0.033360302
0.019687178
0.023258884
0.020430733
0.029203258
0.014609628
0.015696019
0.013178324
0.013034241
0.015709465
0.02665861
0.018859832
0.022872206
0.027366567
0.02410787
0.018747568
0.027192786
0.014582603
0.017222149
0.023331814
0.019257477
0.020945657
0.019951811
0.02717944
0.018501736
0.053988412
0.020543328
0.017923184
0.02127547
0.023194365
0.02556237
0.054925188
0.056261107
0.0470828
0.0293002
0.039018258
0.035398517
0.027757647
0.025036089
0.039024703
0.023276815
0.02470831
0.026009278
0.022200227
0.019977169
0.029364483
0.022762425
0.024575377
0.021290192
0.025457136
0.018483605
0.017355578
""
0.047481176
0.05546749
0.033114899
0.028442087
0.03486748
0.042542886
0.038406219
0.027251588
0.033197068
0.049335647
0.047495857
0.026814545
0.039968267
0.032231376
0.080698207
0.057552833
0.019841008
0.030921886
0.020603269
0.015753014
0.01496007
0.021446459
0.020024259
0.027237548
0.023371898
0.018809596
0.018612131
0.014477085
0.01584797
0.02111453
0.050198261
0.023017773
0.021158136
0.025296479
0.023018394
0.020989165
0.016898308
0.02026483
0.021912651
""
0.02678621
0.026019612
0.029858431
0.025611145
0.02605246
0.057945125
0.022866322
0.023869704
0.023490218
0.039414339
0.03173843
0.023702394
0.02696681
0.028265875
0.027316822
0.022472274
0.021363134
0.028719712
0.026389359
0.024046626
0.019272923
0.035882287
0.029835381
0.024731005
0.084460847
0.02936358
0.031029081
0.052918151
0.0464429
0.059110992
0.0256157
0.073589653
0.034944475
0.02699353
0.024504099
0.080731437
0.081495821
0.02922426
0.033339269
0.031519365
0.03601956
0.038031187
0.030747563
0.027445495
0.027735366
0.040113136
0.040232237
0.025856633
0.0309848
0.027205292
0.051515236
0.036538586
0.030516008
0.030154271
0.026248015
0.024781998
0.014833747
0.013458471
0.028619988
0.02247991
0.02747898
0.051942255
0.028775889
0.020000666
0.026010862
0.020104319
0.017375506
0.019938963
0.023418447
0.02785559
0.023242543
0.023205366
0.02654087
0.056168683
0.041165639
0.039352588
0.044771049
0.032363351
0.03973091
0.028725643
0.044142529
0.027849363
0.026408084
0.031589102
0.029201241
0.02338827
0.037276659
0.029810922
0.024493543
0.033284646
0.030088235
0.032436531
0.039591484
0.037960481
0.02947819
0.046929359
0.04114081
0.035157513
0.031288806
0.057446528
0.051964417
0.020693285
0.01850749
0.019689439
0.021493837
0.022614317
0.024326222
0.01957511
0.018440478
0.015665771
0.015869953
0.02291633
0.030384907
0.022861565
0.027961552
0.023956925
0.019579673
0.028184047
0.030246662
0.012639473
0.028123111
0.036796913
0.035452243
0.025159182
0.02881258
0.02652337
0.022030227
0.018429134
0.02027058
0.022355497
0.027183319
0.024644077
0.025117029
0.02103674
0.030329017
0.030205853
0.034134228
""
""
0.030977026
0.018442992
0.019133126
0.028205153
0.080025762
0.063684456
0.052495003
""
0.040853545
0.022921529
0.029240137
0.021538841
0.022816166
0.025787758
0.023375148
0.020880392
0.031292073
0.027004931
0.024899961
0.022723131
0.025554722
0.022619775
0.027695252
0.018789649
0.02225632
0.028684992
0.020423571
0.022742989
0.020691026
0.019696258
0.01985977
0.020179879
0.017081
0.026916306
0.018312464
0.019942341
0.035705548
0.019536413
0.022776799
0.026159659
0.023947729
0.042601649
0.032655582
0.036387108
0.024537813
0.053465161
0.021458991
0.028129548
0.059666738
0.024932476
0.027247792
0.026655179
0.036887258
0.034238454
0.023749489
0.050690617
0.02028231
0.02103506
0.025247836
0.032929938
0.034498211
0.028279332
0.020770486
0.028431801
0.021148657
0.016635859
0.015934886
0.019206639
0.019057676
0.023316441
0.022588233
0.026124997
0.033955485
0.02424904
0.02216899
0.024075048
0.029549077
0.038601927
0.027469849
0.027183818
0.025193302
0.031176014
0.029162295
0.023735542
0.030125117
0.024921753
0.030816119
0.034485672
0.035547834
0.037137426
0.022433259
0.024897847
0.040272143
0.021995833
0.022917263
0.029217606
0.02593703
0.10884754
0.045163311
0.085784242
0.041019943
0.067456387
0.062694915
0.065233417
0.035737611
0.067421377
0.04605766
0.028423421
0.030074297
0.048130993
0.0235129
0.040491749
0.025829136
0.015274924
0.011128523
0.01771136
0.020866852
0.023328446
0.017831642
0.046885338
0.021208216
0.016096396
0.018584644
0.018794173
0.019082732
0.029445872
0.073979333
0.027416691
0.024517311
0.050058089
0.041399341
0.020722017
0.021995155
0.01798914
0.022663405
0.031301327
0.02368016
0.034431439
0.028228525
0.019305827
0.020169595
0.019513581
0.019603338
0.027409699
0.021338874
0.01976268
0.049643416
0.034858286
0.091026813
""
""
0.0523776
0.055156089
""
""
0.046065435
0.041649256
0.024347996
0.024696611
0.022396887
0.065880522
0.033348601
0.027526112
0.040919311
0.03388951
""
""
""
0.042083789
""
""
0.079311348
0.032750368
0.042028468
0.053057782
0.035235804
0.046146546
""
0.055811435
""
0.077997275
0.023692569
0.02303615
0.035301521
0.054524045
0.030000668
0.036604188
""
""
0.031347875
""
0.018195888
0.033166949
0.022592762
""
""
0.029968977
0.018607831
0.01999479
0.02798897
0.017732384
0.023519294
0.016591825
0.018530123
0.017145846
""
0.029543858
0.028025826
0.10793085
0.025179615
0.040484268
