has_dad_hisp_female_mean
0.81123954
0.81004977
""
""
0.90948755
""
""
0.76648808
""
""
0.80884486
""
""
""
""
0.85090649
0.68834221
""
""
""
""
0.78652084
0.80827701
""
0.82073349
0.86117882
0.62357414
0.74271715
""
0.62816191
0.83659548
""
""
""
0.64113033
0.76568937
0.79915559
""
0.73305988
""
0.81798857
0.84103286
""
""
0.84245783
""
""
0.80522269
0.73676968
""
0.76935941
0.81953728
""
""
""
""
0.70181924
0.85180485
0.84829879
""
0.65574497
0.8109535
0.69236553
0.77027315
""
""
""
""
""
0.76879197
""
""
""
""
0.90292227
""
""
0.77764177
0.89624226
0.77004588
0.82445365
""
""
0.83011395
""
""
""
""
""
""
""
""
""
""
""
""
0.8251012
0.79367864
0.74939066
0.84102088
0.81206369
0.91208804
0.85901219
0.73716944
0.69990575
0.79307908
0.73928612
0.77204186
0.78627068
0.80745608
0.79836428
""
0.95938468
0.7501902
0.82097322
0.73581713
""
""
0.73027879
0.87226689
0.86769897
""
0.89251143
""
""
0.73858398
0.85396272
0.73460478
0.79353595
""
""
0.86642742
""
0.80820078
0.74231714
""
0.7696411
""
0.75893623
0.72334999
0.83139086
0.71738398
0.86372912
""
""
0.6962145
0.83531523
""
""
""
""
""
0.77542901
0.69543636
""
""
0.49333465
0.78030258
""
""
""
""
0.78530169
""
""
""
""
0.86573881
0.70948809
""
0.78654993
""
0.87703538
0.81856495
0.75780946
""
0.75819516
0.75571102
0.70776576
""
0.77549785
""
0.77547991
0.77904421
""
0.68809682
0.79093039
""
0.78223336
0.83280945
0.81338209
0.88220781
0.80549192
0.81333947
0.83522969
0.73476762
0.8674351
0.7771166
0.81130087
0.82153237
0.75754225
0.78581154
0.79747355
0.83980632
0.76311839
0.79852057
0.74266499
0.89425993
0.80310082
0.79960531
0.80670202
""
0.81262112
0.8447178
0.81371248
0.78607088
0.81753057
0.94290912
0.79559165
0.74089444
0.82189339
0.79922265
0.76900548
0.68420607
0.78631639
0.80311304
0.76362228
0.80105346
0.75378555
0.78927499
0.74623847
""
0.82061952
0.8146221
0.82012981
0.80407786
0.81904352
0.80537826
""
0.77550435
0.78326958
0.81037271
0.78038853
0.8332783
