hours_wk_other_pooled_p75_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.0264218
""
""
""
""
""
""
""
2.8090544
""
""
""
4.4204845
""
4.6328955
""
""
""
""
""
""
""
4.6467214
""
""
""
""
""
""
""
""
""
""
1.9069425
""
""
""
""
3.0823901
""
""
""
""
""
""
""
""
5.3748431
""
""
""
""
""
""
""
""
""
""
""
""
""
3.497046
""
""
""
""
""
1.1451815
""
""
2.5308416
""
""
5.9001002
""
""
""
""
4.2708492
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.213429
""
""
""
""
""
5.3643317
""
""
""
""
""
6.9179287
""
""
""
1.0717707
""
""
3.2275951
""
""
1.3289192
""
3.6801705
2.5655229
""
3.9745004
""
""
2.2501998
""
""
""
0.60440642
""
2.6974478
""
""
5.2849345
""
""
2.2464645
4.0166302
6.2272506
1.008611
2.8748658
""
1.361394
1.1955707
""
1.2628084
0.89108473
1.5406928
1.7681655
3.7868736
1.3446721
2.1915531
1.0067724
3.480999
4.4451499
""
""
1.6900166
2.1414979
2.6750853
4.4225273
""
""
3.0135541
""
1.7621189
3.4276779
4.0440273
2.6495407
""
1.6972293
""
""
""
2.735029
""
""
""
""
""
""
""
""
""
2.2513916
""
3.3008578
""
""
1.7547148
""
""
""
""
""
""
""
""
2.3500843
""
""
""
""
4.242662
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
4.4896398
""
2.3319142
2.4702578
""
""
2.2149453
3.3680556
""
""
4.3861852
3.2265294
5.3410106
3.159785
""
""
4.03932
""
2.8327374
2.0922108
""
""
""
5.5896382
""
""
""
""
2.9264865
4.7283692
""
""
""
""
""
""
""
""
""
""
""
2.0449364
""
""
""
""
""
""
5.1916199
""
""
""
""
4.4780231
""
""
2.2803328
""
""
3.2310021
""
2.0175056
5.8166966
2.7624893
4.1501913
2.4977601
6.3231373
""
""
4.1769171
5.4334521
4.9079885
3.6567101
""
""
""
""
3.8631504
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
5.0968533
""
""
""
""
""
3.7990022
""
3.0079448
""
""
""
""
""
""
""
""
""
""
3.2300148
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.8274746
""
""
""
""
""
""
2.7604744
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
4.0769463
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
4.3914537
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.8171172
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.3827442
0.44408956
2.4153011
1.2514325
3.7284696
""
""
""
""
""
""
""
""
""
""
""
""
5.4283428
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
