jail_black_pooled_p75_se
0.010404192
0.020185063
0.060500395
0.0064128968
0.0043586423
0.01088428
0.0027674718
0.040114239
0.057439227
0.004959268
0.0053605572
0.0021725558
0.04147454
0.016598849
0.0068202214
0.029428164
0.12908478
0.0093198679
0.054668516
0.010391418
0.0036394058
0.0027305423
0.0059051607
0.0044598025
0.0022362368
0.0077961744
0.0050682635
0.003531096
0.0021961913
0.0075351768
0.0057562874
0.0061784904
0.0019649519
0.0027646001
0.0056826128
0.0044617439
0.0072217965
0.0074619097
0.015027151
0.01255575
0.0025700184
0.0062041488
0.011811287
0.034416988
0.0085388971
0.0054111495
0.0019659479
0.005872258
0.0025676247
0.0063963882
0.0044352128
0.0037838961
0.004939971
0.041119546
0.011197634
0.0028463686
0.0099031478
0.035328563
0.019325454
0.0040461039
0.0076579303
0.0033186965
0.011947263
0.019074978
0.03032073
0.02760697
""
0.034367129
0.03238672
0.046634801
0.010622459
0.0055985423
0.0058075953
0.0060078935
0.0093154889
0.025980288
0.0048139654
0.013683463
0.0097935637
0.0018552582
0.0064206673
0.019102803
0.023513671
0.010615116
0.0028217055
0.012900105
0.013720934
0.0052485219
0.0033663425
0.0093022799
0.0091032181
0.02961171
0.025602
0.0056784237
0.075694881
""
0.016792962
0.0081848055
0.0026034033
0.0055750748
0.0065977834
0.0014809337
0.0033800388
0.0062629078
0.0054888711
0.0027936851
0.0056892186
0.0026490509
0.013252445
0.0076301573
0.0057943896
0.0032674896
0.002356553
0.010158139
0.0029380955
0.0030014538
0.00292405
0.012490989
0.020445213
0.013412717
0.0059147486
0.0097772321
0.011646275
0.0064631579
0.012476624
0.0039997743
0.0033062454
0.013957494
0.0079045119
0.01102875
0.001076201
0.0072163036
0.0070818095
0.011888673
0.016883928
0.0082267737
0.0044127055
0.0034104432
0.010928279
0.0064029633
0.0043155071
0.012995888
0.015395158
0.010095427
0.0044891718
0.011956284
0.0058833193
0.0069148955
0.0072034313
0.0091595314
0.015108569
0.0021928367
0.00449717
0.0069156257
0.0041974676
0.0033624936
0.010971927
0.0034175408
0.012097144
0.017375832
0.067509107
0.081443153
0.0041858461
0.0014225157
0.012756218
0.00065555022
0.050025806
0.036851138
0.025735976
0.010190037
0.0010114515
0.0060245078
0.030396678
0.00640229
0.0090172347
0.087077007
0.0061310548
0.00535715
0.032758139
0.033901919
0.05175123
0.085120425
0.0032943652
0.040045716
0.019168423
0.0027345342
0.029045202
0.033172958
0.0052482905
0.02373058
0.0180752
0.0051248223
0.0032486219
0.092534252
0.018578358
0.012214692
0.01443786
0.0080677792
0.0044961558
0.029240446
0.0060498235
0.012363805
0.038482029
