kfr_native_hisp_female_mean_se
""
0.043103538
""
""
""
""
""
0.061090492
""
""
""
""
""
""
""
0.049009442
""
""
""
""
""
""
0.059430677
""
""
""
""
""
""
""
""
""
""
""
0.055235315
""
0.031373039
""
""
""
""
""
""
""
0.037304386
""
""
""
0.045547105
""
0.038063299
0.047070876
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.023250611
""
""
""
""
0.030984452
""
""
0.063938968
""
""
""
""
""
0.052794635
""
""
""
""
""
""
""
""
""
""
""
""
0.046570294
0.016949059
0.023867805
0.031395573
0.02638939
0.044950966
0.053953186
0.0042128237
0.023717077
0.028660418
0.0062530506
0.012922918
0.028858749
0.026800504
0.016603841
""
""
""
0.037345834
""
""
""
""
""
""
""
""
""
""
""
""
0.048239663
""
""
""
""
""
0.063594349
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.031564433
""
""
0.06135454
""
""
0.035947379
""
""
""
""
""
0.034652289
""
""
""
0.0076130191
""
0.057940774
0.02218893
0.045826931
0.052358791
0.0098328888
0.050366968
0.025926311
0.0061229258
0.041562602
0.030722598
0.016138783
0.06554658
0.0076584439
0.015909098
0.060432818
0.047379654
0.0027479099
0.017706376
0.03131678
""
0.028403141
0.012875531
""
""
0.011469995
0.025376996
0.036597095
0.0056213643
0.016690319
""
0.0052326033
0.0075131394
0.02108963
0.0044942372
0.0054618637
0.018311545
0.008711528
0.016065998
0.011730947
0.010301167
0.0063549983
0.018261597
0.02404728
""
0.038102377
0.012822492
0.014453944
0.010001798
0.023528075
0.038841084
""
0.0086426167
0.046633128
0.0081470395
0.018379191
0.029958326
0.0086554
0.030081913
0.011293407
""
""
0.04637197
0.018802639
0.031381752
""
""
""
0.035711329
""
0.049987368
""
0.025347915
0.007445666
""
0.023489848
""
0.057092324
0.0096232975
0.034684435
0.070346586
""
""
""
""
0.059803758
""
0.010007597
""
""
""
0.02760125
0.017066799
0.031478524
""
0.049995627
0.022668939
""
""
0.039551139
0.047357358
0.031205645
0.025247168
""
""
""
""
0.039750319
0.0099891266
""
0.024987716
""
0.039090164
""
""
""
""
""
""
0.012206715
""
0.015664618
0.017024476
0.034841117
0.05124142
0.015612151
0.025833702
0.045095716
0.039324153
0.036643576
0.024512192
0.041972332
0.030569632
0.033797402
""
0.034540098
""
0.018161492
0.0095728207
""
0.041723762
0.039197817
0.03130427
0.020391576
""
""
""
0.017024854
0.029360171
0.055234905
""
""
""
""
""
""
0.049917266
0.036807634
0.026894176
0.041964453
0.0096438834
""
0.035510492
""
""
""
0.027866369
0.020920778
0.035519194
""
""
""
0.026726823
0.027117329
0.0436759
0.0079803094
0.039548323
""
0.031308446
0.020498374
0.009874478
0.016285576
0.011533774
0.019342802
0.01646688
0.017840562
""
0.044349108
0.026103258
0.048116446
0.03126936
0.016443148
""
""
""
""
0.019680904
""
""
""
""
""
""
""
""
""
""
0.046474088
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.035018735
0.0437175
""
0.037987109
""
""
0.034891397
""
0.02336817
""
""
0.05240763
""
""
""
""
""
""
""
0.025663842
""
""
0.047153339
0.063619792
""
""
""
""
""
""
""
0.053234562
""
0.040231917
""
0.026413916
""
""
""
""
""
""
0.02494253
""
0.046189409
""
""
""
""
""
0.053106148
0.036241494
""
""
""
""
""
""
""
""
""
""
""
""
0.036347676
""
""
0.051468618
""
""
""
""
""
""
""
""
""
""
""
""
""
0.029270576
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.028231421
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.043628909
""
""
""
""
0.019120816
0.0097081447
0.036686644
0.026450722
0.021954294
""
0.042221632
""
""
0.043627143
""
""
""
0.027122734
""
""
""
0.018596746
""
0.026629619
""
""
""
0.050146967
""
""
""
""
""
""
0.055001549
0.040591307
""
""
""
""
""
0.039382458
0.056510687
""
""
0.049474232
""
""
""
0.035429467
""
""
""
""
""
""
""
0.036573678
""
""
""
0.04791946
""
""
""
""
""
0.0050244727
""
""
0.03511446
""
""
0.014200615
""
""
""
""
""
""
""
""
""
0.054847024
""
""
""
""
0.049288645
""
""
""
""
""
""
""
0.013587863
0.043570068
0.032754589
0.046041861
0.013500812
0.028523754
""
0.047081925
""
""
""
0.024363495
0.042924009
""
""
0.040353362
""
""
""
""
""
""
""
""
""
""
0.043516695
0.034267869
""
""
""
""
""
""
""
""
0.017571403
0.024448834
""
0.056020685
""
""
""
""
""
0.049391944
""
0.047880612
""
""
""
""
""
0.027436558
0.014382522
""
0.024084011
""
""
0.022581754
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.029836968
""
""
""
""
""
""
0.040630769
""
0.045727674
""
""
""
""
0.041217085
""
""
""
""
""
""
0.068742305
""
0.048956092
""
0.011628714
0.043415353
""
0.052145511
0.01993249
0.062778495
""
""
""
""
""
""
0.059831303
""
""
""
""
""
""
0.024544634
""
""
""
""
""
""
0.026734559
""
""
""
""
""
""
""
0.049326465
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.049729358
""
""
""
""
""
""
""
""
""
0.06189926
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.052547432
""
""
""
""
0.038500685
""
""
""
""
""
""
0.064780794
""
""
""
""
""
0.037847884
""
""
""
""
""
""
0.026251353
0.033871226
""
""
""
0.025742332
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.031226754
""
""
""
""
""
""
0.05568428
""
""
0.041668553
""
""
""
""
""
""
""
""
""
0.038758039
""
""
""
""
0.038747475
""
""
""
""
0.023797194
0.033629674
""
0.040410981
""
""
0.072966464
""
""
""
""
""
0.048398316
""
""
""
""
""
0.018149696
""
""
""
""
""
0.037487034
""
""
""
0.032343626
""
""
""
""
""
""
0.054605216
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.027872713
""
""
0.050555091
""
""
""
0.04408757
""
0.013769561
0.046897095
0.024621822
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0180541
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.044101365
""
""
""
""
""
""
""
""
""
0.047292493
""
""
""
""
""
""
""
""
""
""
""
""
0.03495957
""
""
""
""
""
""
""
""
0.02343772
""
""
0.051447589
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.043844849
0.043404125
0.053005561
""
""
""
""
""
""
0.043584928
""
""
""
""
""
""
""
""
0.020161005
""
0.048170753
""
""
""
""
""
""
""
0.029007589
""
""
""
0.040272374
""
""
""
0.050706305
0.05304531
""
""
""
""
""
""
0.037014969
""
""
""
""
""
0.036525968
""
""
""
""
""
""
""
""
0.039912503
""
""
""
""
""
""
""
""
""
""
""
""
0.058218602
""
0.026102139
0.022597538
""
""
0.054462794
0.042033348
0.033874232
""
0.032437053
""
0.038218714
0.032741796
""
0.018465606
0.019617138
""
0.057236824
""
""
0.054556053
""
""
0.026248645
0.032924488
0.070831642
0.028521964
""
0.021005804
0.064430997
0.018573126
0.038185243
0.017328732
""
0.029120434
0.034003858
0.022442222
0.024409985
""
""
0.022784242
""
""
""
""
0.042955477
0.029492032
""
0.040044412
""
0.029509364
0.053875308
""
""
""
""
0.034953583
""
""
""
0.024815399
""
0.021133214
""
""
""
0.037794925
0.048595551
""
0.043574918
0.014917909
0.031931758
""
""
0.041869741
0.029103644
0.031693593
""
0.014384405
""
""
0.039108116
""
0.021783853
0.055874303
""
""
0.027235802
""
""
0.052346505
""
""
0.040626507
""
0.031898994
0.045032553
""
0.029487163
0.037416447
0.016072448
0.039490506
""
""
""
""
""
0.017637283
""
""
0.01714143
0.032071147
0.071107171
0.04633864
""
0.036425199
0.03600144
0.028650682
0.028513649
0.011290359
""
""
0.028946282
""
""
""
""
0.069431745
""
""
""
""
""
0.055176158
0.043404277
""
""
""
""
0.023672253
""
""
""
""
0.047399838
""
""
0.017611712
""
""
0.042856123
""
""
""
0.037393872
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.041292947
0.046781473
""
""
""
0.043916099
""
0.017279025
""
""
""
""
""
""
0.050640516
""
""
""
0.046752211
""
""
""
""
""
""
""
""
0.028411459
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.048214231
""
""
""
""
""
""
0.036164209
0.033282425
""
""
""
""
0.047760811
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.049235605
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.055300418
0.050686896
""
""
""
""
""
""
""
0.041111808
""
""
""
""
0.027801128
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.034322049
""
""
""
""
""
""
