pos_hours_black_female_mean_se
0.07866136
""
""
0.034564972
0.025422266
0.04486759
0.015871901
""
""
0.025984263
0.035933975
0.012988065
""
""
0.05472248
""
""
0.054350663
""
0.047489773
0.017221218
0.017873636
0.029121565
0.028547378
0.012901457
0.05313063
0.029320626
0.021239983
0.011949205
0.048839249
0.034508947
0.037355088
0.013262712
0.016808504
0.02701143
0.024697073
0.041225269
0.03587389
0.044434939
0.052899919
0.015737494
0.0397227
0.060502075
""
0.043737482
0.034414176
0.011026688
0.034851022
0.01493743
0.035864897
0.026199482
0.022082292
0.027047388
0.089131229
0.064273924
0.017413478
0.047338687
""
""
0.02880176
0.043628611
0.019136617
0.076148652
0.09359628
""
""
""
""
""
""
0.035732042
0.033538271
0.025139851
0.030128153
0.049158897
""
0.032288667
0.074255243
0.073304512
0.011273344
0.030774962
""
""
0.045339122
0.014742337
""
""
0.031199822
0.025015887
0.060497575
0.062780455
""
""
0.030584695
""
""
""
0.052102827
0.016917109
0.028589284
0.031731028
0.0091099218
0.017248968
0.038413931
0.039431609
0.017134324
0.036098685
0.018381713
0.060019985
0.059638537
0.038799491
0.023269255
0.014260191
0.05287296
0.01617264
0.0178326
0.018819463
0.058170989
0.068695381
0.078460984
0.032089401
0.049563941
0.041830115
0.035454988
0.037760373
0.020703085
0.023822406
0.04266886
0.044216558
0.046081323
0.0079877544
0.045942154
0.036405422
0.063229196
0.063129269
0.0395911
0.024671203
0.020996768
0.055231128
0.037274249
0.02302428
0.039432254
0.083544157
0.062301349
0.030082474
0.044491358
0.026350712
0.03370221
0.041405048
0.04009144
0.099649228
0.014750514
0.026307482
0.04086718
0.02818948
0.019199545
0.055893369
0.021228723
0.056941856
""
""
""
0.034538854
0.010311464
0.077963106
0.006712859
""
""
""
0.075235046
0.0079634944
0.034529116
""
0.036059584
""
""
0.02774936
0.027128007
""
""
""
""
0.020808985
""
""
0.017282588
""
""
0.032477427
""
""
0.038930882
0.019232977
""
""
""
""
0.060692761
0.026272573
""
0.025058566
0.06857302
""
0.092397742
0.054068089
0.034275968
0.01482565
""
0.091515943
0.057838399
""
0.055669688
""
""
0.022406528
0.037753809
0.03609347
0.012104846
""
""
""
""
""
""
0.017688744
0.069820665
""
0.077717304
0.0164326
0.027756879
0.060736917
0.04599626
""
""
""
0.0031139404
""
0.032645591
""
""
""
""
0.068374947
0.074758977
""
""
0.036167078
0.031646088
""
0.040125966
0.017972127
0.090653464
""
""
0.080585271
""
""
0.036544122
""
0.052348115
""
0.063020214
0.041088492
0.030689497
0.034550004
0.0053778202
0.026868673
0.0087702097
0.0083614411
0.020138022
0.026236117
0.040660378
0.098508716
""
""
""
""
""
""
""
0.035591841
""
""
0.014370687
0.059590355
""
0.032452099
0.012935127
""
""
""
""
""
""
""
""
""
""
""
""
0.020784738
""
""
""
""
""
""
""
0.072312787
""
""
""
""
""
""
""
""
""
""
""
""
0.053432096
""
""
""
0.032977626
0.030279668
""
""
0.043570776
""
0.045196924
0.039529745
0.013310156
0.04957635
0.006923262
0.035573151
0.073981859
""
0.011732689
""
""
0.052176103
0.064283475
""
""
""
""
""
""
0.070452653
0.080941796
0.074635103
""
""
0.060319275
""
0.041410301
""
0.049103506
0.077320904
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.051032424
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.022329288
""
""
""
""
""
""
0.032207254
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.022703493
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.067152657
0.0563673
0.035128463
""
""
""
""
""
0.087160602
0.013885828
""
""
""
""
0.059713293
""
0.08849141
""
""
""
""
0.063695006
0.06047871
""
""
0.021902494
0.091700196
""
""
0.045554202
""
""
""
""
""
""
""
0.041014347
0.0390567
""
0.076528154
""
""
""
""
""
""
""
""
""
""
""
""
0.038913444
""
""
0.026599189
""
0.022166127
""
""
""
0.060990859
""
""
""
""
""
""
""
0.057034727
0.05855814
0.046774998
0.0096834507
0.02451765
0.051648792
0.046449445
""
""
""
""
""
""
""
""
""
0.046773914
""
""
0.069858417
""
""
""
""
""
0.038578395
0.050454143
0.025892042
0.017228559
0.011569018
0.032003026
0.032309022
0.031681411
0.032473516
0.039556578
""
""
""
""
""
0.019642217
""
0.048585411
0.043513205
0.090993881
""
0.050914668
""
""
""
""
""
""
""
""
""
""
""
""
0.080506094
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.051670466
""
""
""
""
""
""
""
0.047953561
""
0.024424054
""
0.043889247
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.044836476
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.064477392
0.056466646
0.038871616
""
0.022334566
0.033585757
""
""
""
0.099376328
""
0.013766094
0.024370747
""
""
0.023044622
""
0.07256119
0.0087064784
""
""
""
""
""
""
""
0.035165574
""
""
""
""
""
""
""
""
""
""
""
""
""
0.021082763
