lpov_nbh_white_female_mean
0.29123029
0.31590825
0.20172083
0.47293341
0.48089316
0.2708416
0.45089427
0.24086773
0.2234775
0.3892639
0.32000098
0.50285757
0.25936124
0.23280105
0.39682132
0.20487845
0.17833327
0.40086889
0.25787643
0.19654781
0.35147399
0.32735828
0.40718779
0.33510104
0.5368979
0.26969001
0.3004427
0.38927817
0.63959664
0.31768319
0.29431129
0.45770743
0.68171817
0.64867747
0.31371623
0.35007775
0.20478052
0.24845083
0.2422365
0.34590286
0.45317537
0.17096178
0.39808145
0.11141126
0.23996614
0.2614255
0.49876091
0.31910458
0.54967988
0.29198092
0.40438378
0.33528581
0.4184832
0.2502723
0.23645711
0.42524442
0.3343021
0.17607342
0.23079005
0.30720943
0.24316546
0.41627881
0.20914759
0.23768471
0.15627988
0.25718975
0.14217378
0.12428183
0.15017532
0.15691496
0.29852921
0.28164622
0.31350762
0.35274616
0.25243706
0.12056301
0.27501589
0.13699938
0.12832797
0.57544225
0.37092391
0.26539454
0.17550288
0.36422405
0.54841489
0.27529466
0.30555788
0.39014229
0.4381462
0.27950501
0.29392153
0.14774711
0.17187287
0.4065949
0.21858561
0.25505358
0.29116461
0.26517123
0.51369423
0.45754087
0.5416891
0.56895912
0.55960602
0.53197497
0.56201971
0.5317409
0.46193013
0.52883846
0.20419717
0.36111948
0.37134543
0.36317599
0.5174771
0.21565767
0.48983926
0.40239921
0.43794575
0.27445954
0.16587462
0.20722626
0.26561558
0.19397813
0.5338735
0.26385611
0.25434777
0.52832997
0.48385355
0.18078537
0.349134
0.29737648
0.6015839
0.40147367
0.40669155
0.18612683
0.33329901
0.27486297
0.32413876
0.49823564
0.29260522
0.41649732
0.42214781
0.38815814
0.20992988
0.22633572
0.35074478
0.21861964
0.30248958
0.2962164
0.28488079
0.23243111
0.24678603
0.51203775
0.53913254
0.31069767
0.44819587
0.43234983
0.24758944
0.49634239
0.23001209
0.2461237
0.16895714
0.18912303
0.71309745
0.72854322
0.55562311
0.73764837
0.47114161
0.49471995
0.3964105
0.42251661
0.61764276
0.50396955
0.30129117
0.45743445
0.25301838
0.39302218
0.43784428
0.52273393
0.52220958
0.47014695
0.39637563
0.36027521
0.53386754
0.30443347
0.42123359
0.58733642
0.16268447
0.6091665
0.38587609
0.17124149
0.23741284
0.34501734
0.54116058
0.28363121
0.29076964
0.30899218
0.50854665
0.6274662
0.55083996
0.52917844
0.4784652
0.41100299
0.50134087
0.45730385
0.45020607
0.57467395
0.58598948
0.469695
0.41198415
0.51036984
0.36629421
0.57155752
0.28872246
0.33005369
0.6329115
0.49680093
0.57389474
0.64126068
0.32325235
0.29501188
0.36571249
0.344769
0.20814405
0.19355999
0.52067912
0.45027682
0.4552004
0.48394737
0.60301
0.49268413
0.45839041
0.51505566
0.21324523
0.3613503
0.16372384
0.24861249
0.17850517
0.40436283
0.18443786
0.14581385
0.27534369
0.51806045
0.45854685
0.64906216
0.37273765
0.62754166
0.58329332
0.58273214
0.37834322
0.49986261
0.61648482
0.43974841
0.37954146
0.61985832
0.37627664
0.45496595
0.44084603
0.67681593
0.44059917
0.51170546
0.46133813
0.67758602
0.69756246
0.71144891
0.64900464
0.73079103
0.77661741
0.79015821
0.73493028
0.66251892
0.5325442
0.6712963
0.35434267
0.41756418
0.29765239
0.30279619
0.52057093
0.60334587
0.44097659
0.56209689
0.69437128
0.6900776
0.70243776
0.72754085
0.69715089
0.57822263
0.62594426
0.74379379
0.605937
0.4686951
0.31757414
0.39384991
0.54995704
0.45371547
0.57423103
0.73406762
0.59947383
0.64339781
0.70888352
0.71222311
0.72066063
0.41247177
0.49558666
0.69857019
0.59632236
0.55798084
0.60733688
0.58101428
0.57156295
0.53160286
0.54420948
0.63622791
0.54176408
0.63647956
0.64658642
0.61815643
0.49242726
0.62458366
0.56157076
0.57882851
0.57019991
0.66489965
0.68381804
0.38659051
0.43012938
0.62656373
0.589477
0.48905134
0.41538861
0.53464937
0.59239584
0.58089834
0.61116451
0.69873643
0.60961694
0.71978623
0.57952595
0.28226525
0.30160579
0.66288245
0.34245864
0.38465771
0.53675067
0.50852656
0.47256511
0.26791647
0.18398191
0.17840074
0.20674764
0.16284174
0.31585583
0.25112197
0.35725787
0.35928547
0.49521878
0.30951512
0.30505005
0.35585171
0.22024828
0.20107128
0.2532177
0.46077582
0.51961339
0.62098843
0.38163993
0.3473888
0.32709506
0.24404062
0.42322123
0.24599765
0.38308245
0.29094824
0.65586764
0.43831477
0.46892878
0.56925774
0.43379486
0.57413214
0.47955313
0.55727237
0.4851169
0.39516914
0.63992572
0.70053267
0.45474991
0.50888509
0.41429555
0.45620605
0.52191257
0.55639285
0.59836698
0.57820034
0.67656267
0.6543197
0.64182013
0.71379322
0.60411578
0.56433833
0.53232002
0.48900372
0.42099643
0.58316952
0.5157389
0.59187454
0.593077
0.5227083
0.5712533
0.54237086
0.51904249
0.47978806
0.56881952
0.530904
0.66517001
0.4383668
0.42236599
0.45964298
0.53708649
0.48214403
0.54180837
0.657188
0.69981116
0.60028875
0.56636423
0.55361921
0.62586313
0.62908632
0.76525807
0.61254346
0.5805577
0.63676196
0.64925706
0.59768677
0.65573102
0.41639182
0.6139884
0.6092816
0.4996157
0.4022938
0.43468228
0.36862385
0.4884266
0.40304422
0.5827384
0.42027307
0.34673977
0.60774869
0.62989181
0.48432943
0.65647066
0.55487573
0.58863467
0.53424841
0.59976226
0.52499992
0.46113601
0.63423604
0.48093587
0.57928127
0.43555972
0.6151132
0.646155
0.51879597
0.56043047
0.38241494
0.38434714
0.45521075
0.38478124
0.55933434
0.45055383
0.60097295
0.42971489
0.57669026
0.43307522
0.53783083
0.54141498
0.53287977
0.43857688
0.42360008
0.5420627
0.60144281
0.43923622
0.55793369
0.62590367
0.51643378
0.74975103
0.45258415
0.45906216
0.48851091
0.65270233
0.46591526
0.64251697
0.4358595
0.50304109
0.58642256
0.52212578
0.55676305
0.54408294
0.6010552
0.54375744
0.54859173
0.6286279
0.34072685
0.5146935
0.43848187
0.39182812
0.60414469
0.62620622
0.48043439
0.29963455
0.39600846
0.31101221
0.52682894
0.35105985
0.34982178
0.28920436
0.27296203
0.21279384
0.23663242
0.25793606
0.24221082
0.33777934
0.36697382
0.50968122
0.25985226
0.33449402
0.4160831
0.42773849
0.48521483
0.28510204
0.34097242
""
0.42777246
0.4062601
0.3684811
0.51083219
0.47862354
0.4063372
0.56817806
0.48839071
0.39943326
0.39694586
""
0.43988398
0.47261491
0.40255541
0.57510728
0.41969362
0.40869936
0.38729575
0.48854029
0.47889566
0.45515627
0.29183486
0.59177744
0.41468924
0.57951367
0.40874866
0.53296268
0.45920986
0.50052691
0.45990551
0.39878216
0.40410787
0.29890206
0.25353292
0.41701791
0.36629581
0.44551989
0.45470527
0.47202316
0.58581704
0.44368815
0.38390124
0.27889523
0.42499578
0.35260722
0.19675799
0.35457873
0.49434829
0.32574284
0.47547337
0.36487189
0.35014272
0.45818716
0.31247413
0.320759
0.54460567
0.40784886
0.25860766
0.32256928
0.31246603
0.34434223
0.51335114
0.35069352
0.51400274
0.59040016
0.61715215
0.4114041
0.42371699
0.40088066
0.28992543
0.37793541
0.41400802
0.33663389
0.29222775
0.3789531
0.37217706
0.50548702
0.21579555
0.40545714
0.26757562
0.19734131
""
0.63815176
0.53665555
""
""
0.62547582
0.49891704
0.58220893
0.59867114
0.52484781
0.4573954
0.64131659
0.46867985
""
0.62706786
0.40301129
0.35338107
0.47203803
0.33421212
0.56669843
0.64944685
0.57520813
0.60353363
0.42379704
""
0.47736418
0.52797568
0.34371972
0.46955696
0.44204029
0.53636795
0.30596915
0.30698472
0.33448273
0.40187222
0.40875793
0.69411051
0.55950582
0.67274898
0.42504811
0.60754943
0.56454974
0.59602135
0.33115178
0.53816468
0.29762802
0.45079187
0.38729781
0.52562529
0.35839885
0.59867328
0.38039291
0.53036779
0.50154805
0.53042585
0.4582862
0.46985689
0.46388313
0.46101934
0.54655236
0.3640109
0.37264571
0.44399762
0.26900256
0.28474641
0.51633042
0.44680917
0.367257
0.48026696
0.49438256
0.65656161
0.6746406
0.5613699
0.46967342
0.3246344
0.58294237
0.46549663
0.62847513
0.50378203
0.53128821
0.3854557
0.3002696
0.26730114
0.36942282
0.31799203
0.35012755
0.32624829
0.32677487
0.43491089
0.46912807
0.43560982
0.45976487
0.58350146
0.62320524
0.60086244
0.37084162
0.3995325
0.56484216
0.53996438
0.65752769
0.5938611
0.65405101
0.57712054
0.61416626
0.39991635
0.60893989
0.62555122
0.43720964
0.42710057
0.34700549
0.50334847
0.48065948
0.39461207
0.4300265
0.50291997
0.40683052
0.41455805
0.30969858
0.47979861
0.48504868
0.35179076
0.32663238
0.41538253
0.43125862
0.30760953
0.46687421
0.49703804
0.45219249
0.61144221
