kir_natam_female_p75_se
0.070519321
0.13654681
""
0.070182018
0.057884257
""
0.031673983
""
""
0.095635995
0.065873899
0.026727313
""
0.13306269
0.081395172
""
0.046488639
0.063095205
""
0.074768022
0.057985935
0.012428563
0.039846238
0.10650409
0.034494579
0.095825344
0.057166725
0.061033413
0.031960167
""
""
0.083674826
0.02932911
0.040364072
0.05856486
0.051083487
0.16860768
""
""
""
0.062851518
""
""
""
""
""
0.03011441
0.026012931
0.049669761
0.049318057
0.039637476
0.055546232
0.1083829
""
""
0.046428487
""
0.055915266
""
""
""
0.036858484
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.049794134
""
""
""
0.073514149
0.036346238
""
""
0.076911263
0.022809081
0.040441327
0.079831123
""
""
0.065536238
""
""
0.097256593
0.070334472
0.033393666
0.062477101
0.059887957
0.029652843
0.043294746
0.057411835
0.05266289
0.041000672
0.057721402
0.032873355
0.087446436
0.07335607
0.073554181
0.10733584
0.049647558
""
0.041438434
0.044342153
0.06429226
""
""
""
0.087564684
""
""
0.091963857
""
0.078390665
0.076102562
""
""
""
0.022114314
""
""
""
0.091959819
""
0.058551516
0.054039471
""
""
0.06050612
0.064521022
""
""
""
""
0.072007164
0.0363933
""
""
0.086239204
0.045833163
0.075565532
""
0.029936409
0.033281621
0.07934323
0.069194444
""
""
""
""
0.056968402
0.023564797
""
0.018254133
0.042484414
0.063426398
0.023633335
0.052568663
0.013601936
0.042715922
0.038671833
0.040516954
0.06898424
0.090354651
0.051858786
0.02909234
0.04934603
0.050401721
0.1341773
0.08730258
0.055592861
""
""
0.039202549
""
""
0.076639719
""
""
0.10519446
0.044951495
""
""
""
0.078396343
""
0.039745871
""
0.046061754
0.06497518
0.081884034
0.070571512
0.069506943
0.050068688
0.033195335
""
0.11013597
0.087065503
""
0.072609201
""
""
0.041923422
0.063556276
0.064103886
0.038144667
""
0.092293575
""
""
0.079620488
""
0.041955736
0.11245106
""
""
0.043283224
0.065361954
0.081412427
0.098282017
""
""
""
""
""
0.12718377
""
""
""
""
0.09237311
0.09010873
""
""
""
0.0340546
""
""
0.02203235
0.082829505
0.063450575
""
0.056484092
0.042303469
""
0.047933161
""
0.073506966
""
0.059828218
0.053745929
0.051797356
0.05479461
0.025162879
0.066629134
0.029264789
0.026158478
0.052104872
0.064931706
""
""
0.056145716
0.072847866
0.064088985
0.045306768
0.051753465
""
0.1022991
0.03270166
""
""
0.026554832
0.042016566
""
0.08453656
0.026492426
""
0.053652048
0.087029442
""
0.061612446
0.056508336
0.12126125
""
""
0.088902652
""
0.064445756
0.01582047
0.10521814
0.041577481
0.056990974
""
""
""
0.043399796
""
""
""
0.086150549
""
0.065435201
0.027894173
0.023364609
0.030927777
0.040477164
0.046041258
0.055276789
""
0.036222681
""
""
""
""
0.060958523
""
""
0.071524836
""
0.065406524
0.045371089
0.021399518
""
0.021218849
0.049710728
0.11063769
""
0.026386932
""
""
""
0.064728349
0.14010921
""
0.16746187
0.10618904
""
""
""
""
0.13395365
""
""
0.068856366
""
""
""
""
0.13037908
""
0.033299193
""
""
""
""
""
""
""
""
""
0.037340969
""
""
""
0.062000271
""
0.038791232
0.080933705
""
""
""
""
""
""
0.069698974
""
0.18832693
""
0.085557953
0.070148893
0.17304906
0.063122422
""
0.037417024
0.1250708
""
0.062589332
0.097414665
0.11305067
0.056475479
0.02941124
""
""
0.052971147
0.042921234
""
0.13125455
""
0.076071665
""
""
""
""
0.23536627
0.10303488
0.42963982
""
0.074177742
0.06748224
""
0.094568558
""
0.10005838
""
""
""
""
""
""
""
0.059760939
""
""
""
0.031126544
0.080947556
0.5120002
""
0.056339048
0.085653871
0.088507645
""
0.036502223
0.096354
""
""
""
""
0.05306134
0.069145426
0.052118797
""
""
0.03829921
""
""
""
""
""
""
0.028256804
""
""
0.06437853
""
""
""
""
""
""
""
""
""
""
""
""
0.10900021
""
""
0.043970667
0.015960524
""
""
""
""
0.1049394
""
""
""
""
""
""
""
0.11311886
""
0.07817506
0.03580467
0.02296197
""
0.063277356
""
""
0.023188299
""
0.023630645
0.082747154
""
""
""
0.062371694
""
0.039812673
0.067578569
0.022190368
0.17592767
0.065606035
0.019684397
0.010865754
0.023533713
0.04029585
0.008487286
0.034445301
0.076442339
0.045681946
0.03785637
0.068670534
""
""
""
0.060064532
""
""
0.068076298
0.16620694
""
0.059149195
0.075983658
""
""
""
""
0.12484581
""
""
""
""
""
""
""
""
""
0.031268291
""
0.029967513
""
""
""
0.060043484
""
""
""
""
""
""
0.13647193
0.060904935
""
0.046413161
0.018294996
0.048204508
0.26506248
""
0.097197197
""
""
""
""
""
""
""
""
0.078848153
""
""
0.059759151
""
""
""
""
""
0.046405803
0.11317514
0.052209988
0.02022085
0.016190708
0.055616394
0.063780725
0.063262507
0.076775149
0.026395719
0.069766015
""
0.025028238
0.039667394
0.025467589
0.0099918619
0.026333919
0.03656815
0.081379801
0.028866099
0.095036224
0.01643515
0.095084369
""
0.051038481
0.047260292
0.07419844
0.048668448
0.038181476
0.05611841
0.046075478
0.040350512
0.035982728
""
0.029825997
0.052115977
0.066503212
0.040485136
""
""
""
0.049067788
0.035946894
""
""
0.089994796
0.034925979
""
""
0.064642213
0.08689893
0.078171857
""
""
0.046265125
0.05773288
0.078653827
""
0.10220215
""
0.043273516
""
""
""
0.030732993
""
""
""
0.015003769
0.1142136
0.010203059
0.048086673
0.020183051
0.052461151
""
0.012420255
0.017647447
0.04290301
0.010086749
""
0.12197699
0.10414986
0.033238586
0.1207166
""
0.040090498
0.10439278
""
""
""
0.034778286
0.018277314
0.05479303
0.036913745
""
""
""
0.074356303
""
0.07307028
0.040273041
""
""
0.043134913
0.032976031
0.048779409
0.056785554
0.040712047
0.029525638
0.033284143
0.026452981
0.04305429
0.0175566
0.019865641
0.038152419
0.097598881
""
0.025920341
0.035192359
0.017566601
0.021659318
""
0.06550467
0.020268822
0.053645346
0.038397439
0.010078645
0.048363119
""
0.097385019
0.083492085
0.032072742
0.038933683
0.036297854
0.016713664
0.052430253
0.019365082
0.053762011
0.031203814
0.036736146
""
