kir_native_other_male_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.060710497
""
0.03660021
""
""
""
""
""
""
""
0.04228783
""
""
""
0.044011962
""
0.061164044
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.022177642
""
""
""
""
0.033947185
""
""
0.047784843
0.057969671
""
""
""
""
0.056791931
""
""
""
""
""
""
""
""
""
""
""
""
""
0.060196947
0.053929638
""
""
""
""
0.012409754
0.060268816
0.052439898
0.023417711
0.048454184
""
0.054527517
""
""
""
""
0.035273861
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.045535441
""
""
""
""
""
0.054780163
""
""
""
""
""
0.050119705
""
""
""
0.014291032
""
""
0.033716958
""
""
0.016007256
""
0.029776637
0.024334013
""
0.031795137
""
""
0.029138459
0.059742536
""
""
0.008498339
0.053121734
0.044406548
""
0.062257309
0.042221565
""
""
0.026724242
0.06251511
0.049510993
0.01326222
0.035076957
""
0.016096801
0.013605892
""
0.014440347
0.011722385
0.023414133
0.021730198
0.033810154
0.021173481
0.029927444
0.014745332
0.038972702
0.035843603
""
0.056153718
0.022932896
0.022599133
0.025455395
0.035977952
0.056390684
""
0.032135159
""
0.023648266
0.047798019
0.057935655
0.031797145
""
0.021025553
""
""
""
0.044724002
""
""
""
""
""
""
""
""
""
0.02812691
""
0.039816495
""
""
0.020824015
""
""
""
""
""
""
""
""
0.025261097
""
""
""
""
0.053183086
""
""
""
0.05791958
""
""
""
""
""
""
""
""
""
""
""
0.061902478
""
""
""
""
""
""
""
""
""
""
0.04753799
""
0.034870017
0.028831463
0.052233897
0.061843012
0.027559504
0.031828672
""
0.05738616
0.047431137
0.031843163
0.060134906
0.040491991
0.052839711
""
0.040246792
""
0.036521196
0.025530295
""
""
""
0.05626481
""
""
""
""
0.026696987
0.030324852
""
""
""
""
""
""
""
""
""
""
""
0.023474492
""
""
""
""
""
0.039356228
0.04089465
0.052374139
""
""
""
0.069509372
""
""
0.032370891
""
""
0.038342487
""
0.028640134
""
0.034659777
0.041766841
0.029667174
0.033937994
""
""
0.06947162
0.049945407
0.047544442
0.03463516
""
""
""
""
0.038027342
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.065936446
""
""
0.053791642
""
""
0.047864579
""
0.03312166
""
""
0.069511056
""
""
""
""
""
""
""
0.031733841
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.042237096
""
""
""
""
""
""
0.036434885
""
""
""
""
""
""
""
""
0.065317102
""
""
""
""
""
""
""
""
""
""
""
""
0.058490995
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.050355159
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.039388664
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.012029774
0.0053636073
0.020985302
0.013294979
