working_other_female_mean_se
0.028554946
0.041194361
0.10268643
0.020544885
0.0259008
0.058575571
0.015687078
0.10605916
0.11161128
0.036694847
0.03006837
0.013289689
0.11129975
0.041962866
0.029905429
""
0.074760497
0.030295601
0.1005287
0.060683843
0.025698189
0.013877471
0.031886313
0.040411882
0.012983461
0.087844878
0.029262891
0.016995821
0.0098562436
0.046433147
0.050441757
0.031476419
0.013119858
0.01344484
0.045213148
0.021610059
0.087423116
0.045519397
""
""
0.024942487
0.069497712
""
""
0.092819788
0.06392514
0.012837276
0.030224988
0.020601822
0.037132356
0.022086261
0.025250478
0.040902525
""
""
0.021024002
0.088209808
0.083167575
""
0.04596613
0.053373985
0.018248325
""
0.059371658
0.0601895
0.053055938
""
""
0.079052322
0.084418416
0.061497785
0.066372193
0.057234008
0.046141725
0.083822519
""
0.054834958
0.075988695
0.070453219
0.015855961
0.054368816
0.035278425
0.086341687
0.05208471
0.014809147
0.049283184
0.041404653
0.020996083
0.019646246
0.036941938
0.04268311
0.064654231
0.056070462
0.02577436
0.073903397
0.10802416
0.047640767
0.031011447
0.0093035456
0.021347824
0.018569801
0.0077380682
0.01258179
0.021909716
0.016832024
0.0093291365
0.019583577
0.011745943
0.050818831
0.026760345
0.027617062
0.029242666
0.017653421
0.090953149
0.016285624
0.020037083
0.018052464
0.087820113
""
""
0.037893411
0.052857149
0.054397184
0.03014593
0.055657029
0.02231437
0.025200147
0.059544154
0.10505378
0.09660054
0.0077118869
0.055676498
0.03789182
0.091921784
0.039570928
0.048200846
0.023232983
0.019418163
0.079440087
0.057502359
0.025382061
0.026239514
""
0.066992126
0.044757411
""
0.031673741
0.05181637
0.069384187
0.10065184
0.069311403
0.019429658
0.045000557
0.075288124
0.012899883
0.024967268
0.077347413
0.028876288
0.074743748
0.058445614
""
""
0.019490082
0.0085686529
0.087710872
0.0049311281
0.035515614
0.056119345
0.03886817
0.027858838
0.0065260041
0.0186169
0.042341627
0.021751411
0.047141686
0.066405714
0.018383751
0.012682505
0.047714043
0.049669202
0.05569002
0.062806003
0.012440118
0.050782412
0.048539545
0.011621036
0.094455995
0.053457633
0.021933606
""
0.040821739
0.022316696
0.014664273
0.09079428
0.084949054
0.040155195
0.030796014
0.030176599
0.017203091
0.06036574
0.017463148
0.025075082
0.056253117
0.028482724
0.025170455
0.019833878
0.011863834
0.045091551
0.036393054
0.030774795
0.036028191
0.026801029
""
0.10254178
0.019672023
0.019087836
0.019331757
0.0096915727
0.039939802
0.036750861
0.057380289
0.040506259
0.036610622
0.051759776
0.01044035
0.02870567
0.039098855
0.031714216
0.011460123
0.019493412
0.020791339
0.026752718
""
0.034677241
0.11853207
0.048214231
0.10294157
0.029468937
""
0.076468855
0.03748925
0.048132069
0.035524454
0.021856328
0.038309474
0.042795397
0.025321892
0.014901245
0.038455177
0.02805035
0.010303116
0.025427306
0.041525126
""
0.026064672
0.043114875
0.050148237
0.014695136
0.046300605
0.021590184
0.037324622
0.019543363
0.015125646
0.014801812
0.013486841
0.0042711874
0.015013023
0.0060944767
0.0062977728
0.017765781
0.016698929
0.043331604
0.052748781
0.031882599
0.096186869
0.069053054
0.019849552
0.029205453
0.059279397
0.031908091
0.0087286578
""
""
0.0059801089
0.014544677
0.044175558
0.019159524
0.0078584664
0.036012825
0.054241754
0.079560339
""
0.0514585
0.049940057
0.069014333
0.069827169
""
0.048137035
0.051703773
0.029513443
0.0068817656
0.070466593
0.031194219
0.02635359
0.063346937
0.065104164
0.062623054
0.061440211
0.035168588
""
0.038088847
0.027182499
0.054339014
0.032122795
0.023516152
0.024499061
0.062689513
0.025061529
0.033376724
0.035398401
0.06150664
0.018638959
0.043951496
0.063297652
0.067750894
0.036606479
0.023707526
0.044737399
0.037624788
0.021182366
0.067862727
0.022361109
0.018279539
0.010322974
0.026197346
0.0054654344
0.018646792
0.030884838
0.058004625
0.0093397675
0.088406853
0.073537603
0.03049501
0.026420055
0.037068322
0.058097582
0.062536232
0.064831756
0.078553379
0.065786824
0.053049356
0.058002103
0.038889281
0.10806288
0.048461687
0.036052916
""
0.049151625
0.059583772
0.053809397
0.047235139
""
0.02759685
""
""
0.069168776
0.073609605
""
""
""
""
""
0.049686123
""
""
""
""
""
0.084868588
0.037491675
""
""
""
""
""
""
0.10282547
""
""
""
0.11499167
0.076399326
0.074734516
0.094648436
""
0.03420388
0.020734254
""
0.098180331
""
""
0.08174523
0.03321493
""
0.10973358
0.035620552
0.029331986
""
0.041327242
""
0.051921934
0.05774837
""
""
""
""
0.068294309
""
""
""
""
""
0.058533851
""
0.059381723
0.080378234
0.078912094
0.055817608
0.056587439
""
0.076446034
0.052750263
0.020735897
""
""
0.053878918
0.024643395
0.078229666
""
""
""
0.0533407
0.037110154
""
""
0.098480679
0.064788073
""
""
0.044845276
0.034038976
0.072702192
0.024586219
0.062499423
0.093736947
0.01424788
0.068853453
""
""
""
""
0.065045178
0.010905102
""
""
0.032144807
0.10192108
""
""
""
""
""
""
""
""
0.084791467
""
""
0.055765714
""
0.080710806
0.020180926
0.0076981853
""
""
0.071456946
0.072623312
0.041862026
""
""
""
""
""
""
0.038829934
0.072342061
""
0.022538722
0.018466625
0.01590219
0.052896865
0.053074777
0.067498535
0.059691247
0.024388196
0.027883165
0.0095076961
0.036432419
0.055947743
""
""
0.022665445
0.064885907
0.023227938
0.046657395
0.021274555
0.064278699
0.046915025
0.017168304
0.018273065
0.019248903
0.030972125
0.0088015171
0.030186441
0.074870527
0.032207713
0.015289397
0.03304204
""
0.085536078
""
0.049609717
""
0.05642505
0.028990902
0.038142916
""
0.030199079
0.061130427
""
""
""
0.075286672
0.065710895
""
""
0.064634696
""
0.10103512
""
0.054150026
0.096732199
""
0.012669064
0.099360116
0.010186209
0.072565891
0.077807128
""
0.032676861
0.082719415
""
""
""
""
0.071777746
0.027678419
0.02253109
0.039912477
0.032403037
0.0073409858
0.025765356
0.049856737
0.056410607
0.036358815
""
""
""
0.085094735
""
0.075612031
""
""
0.029210903
""
""
0.028825333
""
""
0.11697572
0.076054409
0.10063459
0.033001941
0.046009451
0.013397589
0.010059939
0.0079059005
0.040403012
0.028037902
0.028353292
0.034905873
0.017410604
0.053563289
""
0.026731441
0.055986289
0.032452293
0.0085371016
0.028412381
0.028785227
0.040682673
0.033351593
""
0.011712164
""
""
""
0.10251055
""
0.083514594
0.033134658
0.063243903
0.055896763
0.068418115
""
""
0.023923881
0.073562182
0.09414351
0.031401176
""
0.08413247
""
0.064107522
0.064336099
""
""
""
0.031254813
""
""
0.05329654
0.042351004
0.065477975
""
""
0.035142176
0.032248363
0.072279759
""
0.046900567
""
0.0034444979
0.01479688
0.0094755972
0.085088588
0.033842251
""
""
0.094929792
0.014261913
""
0.0072921934
""
0.012025362
0.032759722
""
0.033707518
0.026372045
0.059586097
0.029884737
0.0093383593
0.044868909
0.074822515
0.018187752
0.048845783
""
0.040949967
0.072337307
""
0.1160155
""
0.020984331
0.0095263328
0.035484686
0.029701881
""
""
0.097101986
0.086452521
""
0.060267709
0.029522704
""
""
0.023905499
0.028177498
0.023543335
0.055679899
0.028270349
0.011802398
0.01459395
0.010845975
0.016783161
0.0053586415
0.0059040501
0.059093632
""
0.11223238
0.015376146
0.013564761
0.00387784
0.0077269007
""
0.09266372
0.0055988715
0.027341729
0.014482896
0.0029093963
0.051186997
0.053303875
0.037589822
0.044299386
0.015011311
0.04461747
0.02355548
0.007370248
0.03881542
0.011383495
0.040217556
0.021910572
0.019177144
0.064200036
""
0.031536695
""
""
""
0.030965313
0.033610392
0.0043480759
