two_par_white_male_p75_se
0.003090478
0.0050078849
0.012857173
0.0027145881
0.0029499435
0.0091754282
0.0022067728
0.007598537
0.0085104806
0.0037514903
0.0033584642
0.0018165737
0.010335823
0.0060187248
0.0033916596
0.01196712
0.012650594
0.0038736372
0.011629408
0.010828688
0.003623137
0.0034435957
0.0040506525
0.0051733726
0.0020993312
0.01403593
0.0050692856
0.0031649026
0.0018889522
0.0070241312
0.0073373504
0.0043210457
0.0021096247
0.0025661716
0.0089210132
0.0036268355
0.0081033129
0.0066599082
0.019289542
0.016769502
0.003311065
0.0081823217
0.011422168
0.017705834
0.01155049
0.0094031869
0.0022065751
0.0040864437
0.0024509188
0.0056113382
0.0038635174
0.0032199142
0.0051146648
0.021370059
0.01367894
0.0035998146
0.0087592099
0.015126838
0.014294274
0.0069654314
0.0077084838
0.0028282858
0.013852528
0.0078850808
0.0072885882
0.0098730512
0.015596458
0.0086235832
0.0078801401
0.0088676093
0.010638769
0.0085863937
0.0089471228
0.0049217665
0.0081098322
0.011294932
0.0054707206
0.007143788
0.0096591022
0.0024182459
0.0085117519
0.0058846409
0.0082803061
0.0049224999
0.0018162041
0.0059576333
0.0060048872
0.0048003043
0.0031323971
0.0045337887
0.004833906
0.0082100593
0.0074325316
0.003336085
0.0073130396
0.011215418
0.0051357583
0.003756183
0.0018903369
0.0034486959
0.0032013655
0.0020553402
0.002384525
0.0034578352
0.0029001974
0.0021725905
0.0035501635
0.0020927403
0.007280793
0.0056786491
0.0047023473
0.0053142677
0.0026548381
0.012548467
0.0030584473
0.0022781617
0.0031036737
0.015400539
0.015549452
0.024558695
0.0056111151
0.0084601929
0.0084802974
0.007832096
0.0084604304
0.0035486149
0.0035789241
0.0090808757
0.010013985
0.009137894
0.0013252561
0.0064753154
0.0053560529
0.0085024722
0.0045239315
0.0071399957
0.0033398743
0.0047676251
0.012331797
0.0065525118
0.0041149766
0.0052846344
0.014836664
0.009856645
0.0066852393
0.015308704
0.0048240204
0.0062968684
0.0079061845
0.0084531158
0.0066972561
0.0021779654
0.0050742109
0.013096766
0.0027912722
0.0031456517
0.0099263219
0.0035498659
0.0095616141
0.005677917
0.023881771
0.0098834466
0.0033502788
0.0015230952
0.01105894
0.0011691044
0.0049884696
0.0047326069
0.010371584
0.0031732051
0.00098758412
0.0027036616
0.0052986839
0.0023826454
0.0056115398
0.0073309815
0.0026493606
0.0014809665
0.0045397212
0.0064172926
0.006507237
0.0060333549
0.0018186586
0.0060033859
0.006056834
0.0013402038
0.010864902
0.0044577699
0.0030478523
0.017224111
0.0074897367
0.0048623215
0.0020467336
0.0095583294
0.0077062892
0.004534944
0.0034951684
0.003146972
0.0019978331
0.0050519374
0.0022170872
0.0029179137
0.0043182415
0.0040685609
0.0031860778
0.0021761975
0.0017452831
0.0044694515
0.0037267599
0.0031819316
0.0041449168
0.0026413754
0.0082688984
0.0076669129
0.0022536095
0.0022537753
0.0027615177
0.0012500439
0.0046515004
0.0047888942
