kfr_imm_black_female_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.044472538
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.025898339
""
""
0.053152584
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.024515856
""
""
""
""
""
0.039632048
""
""
0.042762041
""
""
""
""
""
""
""
""
0.010569226
""
""
""
""
""
""
""
""
""
""
0.034051351
""
""
0.029701892
0.035038009
""
0.024645435
0.022659067
0.056494989
""
""
0.058921482
""
0.034642704
""
""
""
""
0.042105742
""
""
""
""
""
""
""
""
""
""
""
""
0.03552084
""
""
""
""
""
""
""
""
""
""
""
""
""
0.044757556
""
""
""
""
0.0352364
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.016137768
0.013650699
""
""
0.022642305
""
""
""
""
0.032425936
""
0.016654994
0.06204091
""
""
""
0.034726337
0.0060373154
""
0.040594351
""
""
0.031574581
""
""
""
0.025021946
""
""
""
""
""
""
""
""
""
""
""
""
0.01805985
""
""
""
""
""
""
0.025765846
0.042989112
""
""
""
0.044866465
0.032289948
""
0.0053456007
""
""
""
""
0.012001568
0.026472241
0.0097232899
""
0.035085544
0.025738617
""
""
0.030636499
""
0.068381205
0.025953796
""
""
""
""
0.051562335
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.025173539
""
0.025060419
""
""
""
""
""
""
""
""
""
""
0.01500324
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.025567181
""
""
""
""
""
""
0.027737614
""
""
""
""
""
""
""
0.046869546
""
""
""
""
""
""
""
""
""
""
""
""
""
0.05330215
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.045434944
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.043267034
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.046147492
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.012751539
""
""
""
""
""
0.041053876
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.04158717
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
