kir_native_asian_pooled_p25
0.46605489
""
""
0.38385323
0.37716478
""
0.4008421
""
""
0.40928903
0.52472556
0.50895196
""
""
0.42465901
""
""
0.55530971
""
""
0.49950391
0.46512529
0.33302763
""
0.56817752
""
""
0.49944231
0.54491174
""
""
""
0.41678327
0.25732979
""
0.5489735
""
""
""
""
0.49867019
""
""
""
""
""
0.55128616
""
0.51850671
""
0.44385111
0.41314441
""
""
""
0.39962474
""
""
""
""
""
0.41936201
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54558748
""
""
""
""
0.45197794
""
""
0.46898198
0.51933664
""
""
""
""
0.49493375
""
""
""
""
0.43331417
0.47846442
0.47418752
0.51906163
0.46072131
0.41696057
0.47530338
0.47549206
0.37933776
0.45138094
""
0.53017044
0.31714302
""
0.54313248
""
0.47491226
0.44228667
0.46803325
""
""
""
0.53989655
""
""
""
""
0.54410237
0.26709095
""
""
""
0.50855112
""
""
""
""
""
0.34779313
0.44795895
""
""
0.59457153
0.40541941
""
""
""
""
""
""
""
""
""
0.47745171
""
""
0.50720727
0.48756519
""
0.34039181
""
""
""
""
0.78014308
0.50849813
""
0.55580997
""
""
""
0.5854488
0.45701993
0.48827994
""
0.45310482
0.44015363
""
0.4232105
0.36886299
""
""
""
""
0.39091989
""
""
0.52448791
""
""
0.63767654
""
""
""
0.58230031
""
""
""
0.3858166
0.40094459
0.45846254
""
0.4837741
0.44062829
""
""
0.56467497
0.35465452
0.33083913
""
0.68112397
0.52280831
""
0.58590978
""
""
0.50490206
0.41591111
0.46134683
0.52930397
""
""
""
""
""
""
0.45915788
0.39393336
0.45241785
0.47725326
0.50963271
0.55333751
0.3569504
0.47817063
""
""
""
""
""
0.49216011
""
""
""
""
""
0.46736562
""
""
0.48225176
0.50432402
""
0.53444999
0.48882091
0.52944428
""
""
0.2975685
0.32819736
""
0.427046
0.47838297
0.50482023
""
0.60304016
0.53228545
0.52334672
0.45344114
0.59004521
0.44960263
0.53724617
0.50750345
0.4354265
0.54138905
0.47245494
""
0.52704579
""
""
0.50687963
0.5155589
""
0.47793838
0.48332119
""
""
0.55201423
0.53182214
""
0.52933425
0.51784712
0.49555147
""
""
""
""
""
0.44403148
0.55610698
""
0.55438977
0.63839078
0.55519485
0.5390498
""
0.41913867
0.51393867
0.68912393
""
""
0.38249269
0.51886368
""
0.57807738
0.5487479
0.45388415
0.6705336
0.64285785
0.48916438
""
0.36956102
0.3577362
0.43043309
""
0.45625961
0.54960686
""
""
""
0.47246572
""
""
0.4372831
""
0.556485
0.4642396
0.4761247
""
0.52239293
0.50303346
""
""
0.53882188
""
""
0.26894173
0.5891127
""
""
""
""
""
""
""
""
""
""
""
0.30290791
""
""
""
""
""
""
0.41513515
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4376334
""
""
""
""
""
""
""
0.71307158
0.50428319
""
""
""
""
""
""
""
""
""
""
""
""
0.58535826
""
""
0.45205498
""
""
""
""
0.54967993
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.56493074
""
0.46328107
""
""
0.53798574
""
""
""
""
""
""
0.45022228
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54973775
0.51999509
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44227776
0.5830006
0.53581136
""
""
""
""
""
""
0.48184779
""
""
""
""
0.38278672
""
0.40241751
""
0.38717869
""
""
0.52092755
""
0.31777281
""
0.498815
""
""
""
0.58036059
""
""
""
""
""
""
""
""
""
""
0.5294351
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57377905
""
0.45488781
""
""
""
""
""
""
""
""
""
""
0.51673329
0.51670069
""
""
0.58670741
0.47086948
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.34266877
0.50585335
0.5359869
""
""
""
""
0.64250815
""
""
""
""
""
0.45835045
""
""
""
""
""
0.54330963
""
""
""
""
""
""
""
""
""
""
""
""
0.5472613
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50612092
0.55170542
0.55354506
""
""
""
""
""
0.46618518
""
0.52793878
""
0.50192487
""
""
""
0.49025545
""
""
0.51405209
""
""
0.48131311
""
""
""
""
""
""
""
0.52439171
0.53175581
0.317137
0.32234126
""
""
""
""
""
""
0.3531082
""
""
0.41118178
0.62531143
0.37024921
""
""
0.46679661
0.50255275
0.43459365
0.42697525
0.48417893
0.54262495
""
""
""
0.37580782
0.40407616
0.55559343
0.44492796
""
""
0.51401043
0.40679789
0.49650595
0.54425389
""
""
""
""
0.5297451
""
0.5565148
0.53157645
""
0.40595129
""
0.39611185
0.54878724
""
""
0.63354653
""
""
""
0.49301183
0.44117737
0.50085884
