grad_other_female_mean
""
""
""
0.14694491
""
""
-0.00027757353
""
""
""
""
0.11795318
""
""
""
""
""
""
""
""
""
0.096927084
""
""
0.12757489
""
""
0.069146551
0.21242602
""
""
""
0.2958765
0.13269781
""
0.1587853
""
""
""
""
""
""
""
""
""
""
0.25803357
""
""
""
0.025780223
0.38239574
""
""
""
0.16616282
""
""
""
""
""
0.088040993
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.23028767
""
""
""
""
0.078425206
""
""
0.12201432
0.13092317
""
""
""
""
0.22284409
""
""
""
""
0.082531482
""
0.16478902
0.17563987
0.17143688
0.049739543
0.19389066
0.15089035
""
0.11041997
""
""
""
""
0.26592481
""
0.035019126
0.15980305
0.25662535
""
""
""
""
""
""
""
""
""
""
""
""
""
0.20452285
""
""
""
""
""
0.068580925
0.39876169
""
""
""
""
""
""
""
""
""
""
""
""
""
0.21209373
""
""
0.23857959
""
""
""
""
""
""
""
0.18185186
0.20121719
""
0.25181556
""
""
""
""
0.18333624
0.23079489
""
0.064807236
""
""
0.096487574
0.063389979
""
""
""
""
0.15713109
""
""
0.13498454
""
""
0.21428578
""
""
0.066899464
0.31577426
""
""
""
""
""
0.054430984
""
0.1527345
0.078099221
""
""
""
0.14500287
0.13923171
""
""
""
""
0.1925934
""
""
0.16489214
0.11659893
0.099908285
0.15810136
""
""
""
""
""
""
0.15621059
""
""
""
0.20027512
0.22396308
0.097937308
0.15319872
""
""
""
""
""
""
""
""
""
""
""
0.084978208
""
""
""
0.12993503
""
""
0.22226369
0.27792257
""
""
""
""
""
0.2856079
""
0.039277803
""
0.17461996
0.077090822
0.19967699
0.27841735
0.23073642
0.27008379
0.25412634
0.2167225
0.12738289
0.13976552
""
""
""
""
""
0.12943244
""
""
""
0.085686773
""
""
0.23725116
0.13383579
""
0.17428349
0.23912711
""
""
""
""
""
""
""
""
""
""
""
0.141654
0.14844105
""
0.11048347
""
""
""
""
""
""
""
""
""
""
""
0.11070953
0.086698219
""
0.15426196
""
""
""
0.35461041
""
""
""
""
""
""
""
0.12898928
""
0.20406817
0.26114461
0.18598874
""
0.22707574
0.25521562
""
""
0.19303738
""
""
""
0.086895376
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.085661978
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.063440181
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.28635082
""
""
""
0.072291955
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12805896
""
""
""
""
""
""
0.13705418
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.22732443
0.10642531
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13236633
0.26687458
0.080606423
""
""
""
""
0.11784251
""
0.13444886
""
""
""
""
0.2733925
""
0.1868431
""
0.030784121
""
""
0.13520083
0.092980713
-0.002735201
""
0.11742596
0.037151977
""
""
0.21155703
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.23444267
""
0.18943068
""
""
""
""
""
""
""
""
""
""
""
0.20152053
""
""
0.21119502
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.099221222
0.16094309
0.22652121
""
""
""
""
0.056081299
""
""
0.0057100644
""
0.021115242
0.10699951
0.028316557
""
""
""
""
0.10632522
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.094597429
""
""
""
""
""
0.16641602
0.15342626
0.090088569
""
0.12055629
""
""
""
0.20002685
""
0.14588125
""
0.11010824
""
""
""
0.053346504
""
""
0.17465727
""
""
0.10669412
""
""
""
""
""
""
""
0.093138158
0.10267707
""
""
""
""
""
""
""
""
0.085353054
""
""
0.20383267
""
0.0049896287
""
""
0.084914118
0.13793568
0.11457164
0.069252267
0.14782949
0.22565064
""
""
""
0.24254285
0.14359589
0.20052801
0.10887041
""
""
0.17615546
""
0.11124621
0.1782693
""
""
""
""
0.2235264
""
0.15165339
0.19552925
""
0.19785728
""
""
0.24371815
""
""
""
""
""
""
""
""
0.12634371
