has_dad_pooled_female_p25_se
0.067413427
0.051032506
0.05627206
0.056294199
0.052701533
0.042723153
0.046353329
0.068787448
0.0327903
0.049294144
0.057487544
0.048103865
0.059211306
0.068163566
0.042896811
0.046163749
0.055667825
0.041120991
0.067727491
0.056408733
0.064747468
0.04359993
0.056084368
0.052979816
0.039864324
0.05048161
0.05107018
0.045790963
0.056739062
0.066451177
0.072013348
0.047994062
0.062543765
0.037512638
0.038319886
0.051899683
0.073803566
0.056607686
0.21734197
0.048843209
0.035651069
0.045298763
0.057835516
0.051150352
0.059356276
0.066705853
0.066989638
0.047893159
0.049830228
0.055591948
0.053200413
0.045275904
0.05421545
0.049058318
0.05394417
0.039646324
0.033088114
0.033132616
0.042065028
0.038677696
0.042929389
0.041271452
0.05077523
0.045588721
0.036848821
0.066332839
0.036159664
0.053578876
0.054754235
0.077819325
0.055822093
0.066095859
0.040040512
0.039283935
0.057177324
0.055821445
0.079035528
0.038319048
0.031320889
0.036946896
0.037525333
0.045635618
0.034274377
0.063663267
0.071346723
0.05021812
0.037351102
0.038682524
0.044883616
0.045113552
0.045537747
0.041165076
0.038977195
0.037266511
0.035098903
0.04544992
0.063743845
0.07886263
0.044042289
0.037821259
0.043188274
0.041305237
0.040400568
0.033557888
0.031591393
""
0.050174717
0.043495182
0.034225617
0.051582206
0.044374358
0.054468438
0.037174724
0.052707184
0.043849867
0.072457723
0.063080609
0.047639713
0.048698194
0.061484229
0.038008075
0.040054254
0.044475563
0.048201449
0.055345867
0.040815499
0.038521171
0.046984244
0.039171968
0.035853971
0.05426117
0.050360557
0.042417746
0.063407503
0.07950525
0.10734589
0.044372726
0.082409479
0.040045172
0.054554429
0.042117801
0.090826601
0.063760467
0.059008617
0.073303908
0.05445734
0.060827475
0.059531808
0.057276428
0.050200552
0.045894392
0.074635617
0.079268314
0.05108628
0.056738798
0.051359877
0.077257708
0.063520357
0.062447742
0.044362098
0.047912348
0.061852556
0.053135224
0.037307166
0.04654219
0.048237674
0.053879626
0.052551094
0.16212197
0.054471511
0.048930429
0.046072058
0.05641751
0.05571156
0.052411217
0.049941067
0.04716222
0.037615843
0.038003091
0.062372573
0.070119992
0.051643733
0.076576628
0.04195432
0.050823912
0.059002016
0.076504074
0.052864406
0.036637966
0.046854343
0.071368366
0.048440482
0.059992298
0.045687512
0.05183243
0.062482979
0.071291819
0.050257046
0.066271037
0.071530581
0.049831569
0.062931173
0.054377664
0.066100493
0.054672606
0.078763194
0.092130251
0.040154509
0.037093237
0.031868592
0.035938926
0.040880039
0.036709383
0.044853058
0.05198355
0.04407632
0.041453186
0.046293166
0.053852633
0.044003643
0.057327468
0.049797487
0.041059528
0.049801305
0.049902614
0.031904854
0.053466752
0.056788266
0.077310234
0.060689967
0.068872683
0.038209707
0.042958539
0.04523772
0.044778116
0.042769987
0.054795139
0.058508012
0.046897288
0.035017632
0.05346325
0.064455569
0.045071654
0.040125173
0.035643
0.032436904
0.08460439
0.068323918
0.048201915
0.049523659
0.081655055
0.065418832
0.043547183
0.032992255
0.046852831
0.064995803
0.039551921
0.04213478
0.037925322
0.044814564
0.036870539
0.044816621
0.053566515
0.048826523
0.055945989
0.073132358
0.043800425
0.040709689
0.039816819
0.05305291
0.079379097
0.040182013
0.043006953
0.041961566
0.06475053
0.069323823
0.035129849
0.046432666
0.060435213
0.045404315
0.058913711
0.066083498
0.045149706
0.039535176
0.048740704
0.058236398
0.058060288
0.067906208
0.047668725
0.043550264
0.037795864
0.058388729
0.037278727
0.039834443
0.069506459
0.049911056
0.052087799
0.061140187
0.046199381
0.042847645
0.045943569
0.073831894
0.058050245
0.042732466
0.036748216
0.057025965
0.053391624
0.034019139
0.043212067
0.051408201
0.054014839
0.04986478
0.04597906
0.059230458
0.046504434
0.047358502
0.036791295
0.06770242
0.047623839
0.04242203
0.033781517
0.039951097
0.072692521
0.046874877
0.052808411
0.050750349
0.046666503
0.053395543
0.048345257
0.057990085
0.048936389
0.047902111
0.08062014
0.09145014
0.073058367
0.032731112
0.039611824
0.070171602
0.036813393
0.046115246
0.057259955
0.054221127
0.057669315
0.036836639
0.049680665
0.068764791
0.09453389
0.083182506
0.054553874
0.037203159
0.0688143
0.061672803
0.054008264
0.061908137
0.080484979
0.043506365
0.063607842
0.05239255
0.052903756
0.067296632
0.045050737
0.045642417
0.072299689
0.059976675
0.037905477
0.046119984
0.0417528
0.047624379
0.028189894
0.039182376
0.041937564
0.038780935
0.032883078
0.040156785
0.088433072
0.06458535
0.046340477
0.042601366
0.039524071
0.039116867
0.064043604
0.036262944
0.049105082
0.039280958
0.037062421
0.04885719
0.049086411
0.05551748
0.05650783
0.029965121
0.027091444
0.029138872
0.027479947
0.025528822
0.03383597
0.023849918
0.026627241
0.029613974
0.038837384
0.026592882
0.026007049
0.035469249
0.027550409
0.031845879
0.033978909
0.030758442
0.041429542
0.069520608
0.027421596
0.037451267
0.03137238
0.030510807
0.031254556
0.025685668
0.039723583
0.041556619
0.030308431
0.029311325
0.029008169
0.024443658
0.023116555
0.023261061
0.042332876
0.024522297
0.031637378
0.049003333
0.086733818
0.14554647
0.12622909
0.12449107
0.047309987
0.056291718
0.036711931
0.039661996
0.0411641
0.02797701
0.049922828
0.035746455
0.069495387
0.03055498
0.0274991
0.044395201
0.039574016
0.033767175
0.078494459
0.032877598
0.046933122
0.040942717
0.037143115
0.048427809
0.034517273
0.04051936
0.038143393
0.026272334
0.031712919
0.1075078
0.050787844
0.024796236
0.051834654
0.049965389
0.057658844
0.13868409
0.083984636
0.082737334
0.059774395
0.11865017
0.10728304
0.042466473
0.19159584
0.06807071
0.032813601
0.052883301
0.062217157
0.042791869
0.056156795
0.070261657
0.086498387
0.051707566
0.056365933
0.083471216
0.053154077
0.048071202
0.060161233
0.047422297
