hours_wk_black_pooled_mean_se
2.4998655
2.2221217
1.8373809
""
""
3.4364939
2.8184695
1.9301281
2.0070367
""
""
4.1112452
2.5946085
""
""
2.8970983
2.8731053
4.0833373
""
3.3397012
""
""
1.9884182
1.7102268
""
2.690093
3.0800285
2.2428944
""
""
4.1191211
3.0928402
2.6630507
2.6783688
1.1060908
""
0.53308481
""
3.6996045
3.9997411
1.7589483
2.7634091
2.4776585
1.9194626
1.0976551
2.2878284
""
""
0.71878749
3.1285324
0.81324738
2.0045676
3.1247091
2.6804869
2.3262331
""
2.102195
4.5852799
2.746835
2.8921695
1.8315994
2.4671795
1.2845675
4.0982661
4.9213705
3.0086617
""
""
""
1.7530321
""
""
""
""
2.4336967
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.1123843
""
""
""
""
""
0.8394261
""
""
1.7141092
""
""
""
""
3.341934
3.4313066
""
""
""
4.7711225
""
""
2.7756791
3.855279
""
""
""
3.9891829
""
3.2413259
""
1.6741271
3.8432317
""
2.9197969
3.6574771
2.7396877
""
""
2.9016483
""
""
3.5114548
3.9824913
3.976229
""
""
""
1.2228092
""
""
""
3.4101148
3.7898388
""
""
4.1532059
""
""
2.4335086
2.2331152
4.9991641
""
3.6851211
""
2.2267697
""
2.0923412
""
""
""
""
""
0.76859438
""
2.463634
""
""
""
2.9313412
""
""
""
2.4292588
""
""
""
""
""
0.68524945
""
""
""
""
""
0.90723085
""
""
1.5184385
""
""
""
""
1.755119
3.4918227
""
""
0.32852823
""
2.9377987
""
""
3.0129066
""
""
2.2650056
""
""
1.2958843
""
""
0.88037723
0.83832872
""
0.70450759
0.71704459
1.3703184
1.5402792
""
1.6033677
2.7660413
1.1117485
""
""
""
""
1.1314821
3.9951053
3.3251181
""
""
""
3.6225991
""
2.1560271
""
""
2.1145504
""
1.2374607
""
""
""
""
""
""
""
""
""
""
""
""
""
1.0279217
""
""
""
""
1.3375442
""
""
""
""
""
""
""
""
2.7074366
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.88828927
0.87067258
""
3.7370343
1.0187892
2.2598042
""
""
1.5142633
0.81291926
1.7020752
0.47268757
1.5187999
""
2.0497558
""
1.4453517
0.47860676
""
3.5154562
""
2.3765147
2.7793603
3.4433696
""
""
0.65300649
1.1737584
3.3771596
""
1.6715568
""
""
""
""
""
4.0517821
3.0897405
4.4647961
0.72595435
""
3.070981
2.2931979
3.4600899
""
2.1923804
1.4174546
1.092298
""
""
4.3004947
1.873731
1.7869745
3.3897336
0.41687536
3.9010632
""
2.1616225
""
0.68961209
1.8869939
0.68957049
2.4948201
0.98611414
1.0369853
2.3546453
3.1181564
1.6472154
3.3812606
1.9987131
1.3100599
""
""
""
""
1.348594
""
""
""
""
""
""
""
2.4765744
""
3.0833068
3.1918597
2.9610419
""
1.040882
""
""
3.3938379
""
2.3200243
3.040446
2.7594917
""
2.8897257
""
2.4952726
""
""
0.82492679
3.3557732
""
3.2556412
1.6272113
""
0.77188969
""
0.87388784
3.4063663
2.7137694
2.0561416
3.3677802
2.1814537
""
3.2326772
""
""
3.2691746
0.45695442
3.8260307
3.9915915
1.0992627
1.66187
3.2034466
""
3.6808012
3.2928631
2.9943509
4.1814952
""
2.5377309
2.5277178
""
""
0.48675379
""
""
1.7813468
""
3.3592002
2.5578694
1.0056039
""
3.078618
2.9004285
""
""
""
""
1.6914713
1.6274673
4.0143342
3.4901414
""
""
2.8505595
""
""
3.8334584
3.1145372
""
2.0946651
""
1.5646317
""
""
1.6043255
""
3.2165172
""
4.317245
""
""
2.8988774
""
2.5287406
""
""
""
""
0.87333024
2.2697787
""
""
2.6658969
2.4771948
""
""
""
3.5336299
""
3.8394027
""
""
4.121841
0.87064254
2.0409262
""
3.2668037
""
2.1119208
4.3400354
""
3.1539588
3.0039556
""
4.9339585
""
""
3.5462186
2.4168036
3.0734856
3.5322468
""
""
1.92852
4.2500792
3.9074779
""
2.8330548
""
4.070518
2.879081
3.2475243
2.3371644
3.1935601
""
""
""
3.3640783
""
3.5680363
3.8662803
2.9962199
""
1.8286963
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.5670006
""
""
""
""
""
""
""
1.8693389
""
""
""
""
""
0.2446686
""
""
""
""
""
1.3307071
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.6880474
""
""
""
""
""
1.4567693
1.74544
""
""
1.0901296
""
""
""
""
""
""
""
2.2635698
1.8632669
""
2.0802915
""
""
""
""
""
""
""
""
""
""
""
1.4713964
""
""
""
""
""
""
""
""
2.4796474
0.97293013
""
2.0827096
""
""
""
""
3.9102561
""
""
2.6924508
""
""
""
""
""
""
1.0381688
""
1.4321258
""
""
1.196622
""
""
""
""
""
""
""
2.3120203
""
""
""
""
""
""
""
3.6837025
""
2.5695093
""
""
""
""
""
""
3.0587895
""
""
""
""
""
""
3.9770033
""
""
""
""
""
""
""
""
""
""
0.74721128
2.4770992
""
2.5841634
0.61372203
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.4097508
""
""
""
""
""
""
""
""
""
""
2.1753967
""
3.7414308
""
""
""
""
3.4713027
""
""
""
""
""
""
""
""
""
2.4488635
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.6379795
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.8075018
""
""
""
""
2.5096278
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.8829055
""
""
""
""
""
""
""
2.6075859
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.7204719
""
""
""
""
""
2.4516318
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.9418297
""
""
""
""
""
1.2294879
""
2.3175917
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.07274
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.0579712
""
""
""
""
""
2.8381147
""
""
""
1.3498144
""
""
""
""
""
""
""
""
""
""
""
""
1.7091274
""
""
""
3.4108794
""
""
4.3014359
""
0.72137702
""
""
3.1621065
""
""
""
""
""
""
""
""
""
""
""
""
""
3.0551224
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.9092264
""
""
""
""
""
""
2.8527188
4.0967093
1.8165851
""
2.7096088
3.4195566
3.2155528
1.5280398
0.78237069
1.2480847
""
""
""
3.8206933
3.9838364
2.8834412
0.69238693
3.2032008
3.7984359
3.0090711
3.1500585
""
1.8457358
1.8618124
4.333251
0.7255947
3.7074978
1.5222143
2.4673517
""
2.1498809
4.1806631
2.6094241
2.1219411
2.1087189
0.48878646
1.1722683
""
3.4043863
1.2948405
4.6665883
2.7884977
3.3930702
4.2662125
2.8151824
3.9613402
2.7816224
2.0976532
1.8413644
2.0730851
2.2089942
1.8258991
1.9093155
""
2.1574743
3.7194552
3.5957491
1.8842623
2.2498202
2.096972
2.5846786
""
""
3.6881082
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.98892927
0.64196295
2.6382864
3.1885095
3.6162343
3.8156002
1.2872366
2.6729684
2.3426864
""
1.6465089
1.2248542
""
0.64504617
0.33818024
""
2.5369284
3.6216018
2.5331717
3.7450035
2.0446923
3.1326787
0.45419714
3.6839366
""
2.3683915
""
2.0001922
""
1.4931605
""
1.0951873
""
1.351899
1.7450227
0.69988
1.914181
""
""
""
""
""
""
""
""
""
""
1.6533484
""
2.1220782
4.2824965
""
""
""
""
""
""
""
""
2.2900603
""
0.90744472
""
""
""
""
""
""
""
1.4315637
""
""
""
""
2.72967
1.711666
""
1.229521
""
""
""
""
""
""
""
""
1.5525208
""
""
""
""
""
""
""
5.0959787
""
""
1.6719958
""
0.67043573
""
""
""
""
""
""
""
""
""
1.2878503
3.2766507
""
""
""
""
""
3.4846344
1.3624371
0.31489959
""
""
2.7931154
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.1551898
""
""
""
""
""
""
""
0.79748529
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.272374
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.1698859
""
""
""
""
""
2.1046052
""
3.5152125
2.7154877
""
1.7353815
""
""
2.909668
""
2.8185546
4.4505844
2.354573
2.0243778
2.1277106
3.3944187
1.9529921
1.957579
""
""
""
2.8640409
""
1.2754784
0.65880072
2.2159088
2.6300278
""
""
1.5222349
3.3021626
3.0606899
3.7553918
1.9829836
4.7242413
3.5788107
3.7461057
1.4724365
3.6724873
3.8347409
2.1906977
1.5014656
2.3129365
1.6305052
1.5405898
3.7045166
2.3889468
2.4027357
2.9496024
3.2288702
2.2567453
3.3222749
2.3742521
2.3371532
3.1614637
""
1.9242257
3.2054236
""
2.9869444
1.5457519
2.4567466
4.0251489
3.341239
""
""
1.77072
2.9491012
3.0997393
""
""
3.5410979
3.6474383
3.8740485
1.6021851
1.1487902
3.0975137
""
4.0442581
2.8520861
3.2881346
2.0127757
""
""
""
""
""
""
""
""
""
2.6607091
4.3136144
""
""
""
""
4.3748341
""
""
""
""
""
""
""
2.6966822
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.3626544
""
""
""
""
""
""
""
""
0.64477479
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.7208469
""
""
""
""
4.0710573
""
""
""
""
""
2.8266456
""
""
""
""
""
""
2.881552
""
""
""
""
""
""
2.134388
""
""
""
0.5609616
""
""
""
3.1363857
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58702821
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.89651233
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.0714471
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.3833902
""
""
""
""
""
""
""
""
""
""
""
""
