lpov_nbh_natam_pooled_p100
0.50640935
-0.0094413143
""
0.66184288
0.50445896
""
0.53980577
""
""
-0.014498007
0.8244338
0.53395087
""
0.33358365
0.55515784
""
0.20566975
0.68837339
0.11570515
0.061652467
0.34077373
0.17551184
0.15167226
0.63597238
0.56777048
0.53723925
0.20500019
0.15181237
0.72083908
""
0.26896855
0.14148843
0.85657483
0.77310437
0.45243534
0.38392088
-0.012984117
1.1465799
""
""
0.73223376
1.6655328
""
""
""
""
0.61499757
0.35843712
0.66207695
0.18773811
0.24476498
0.70540351
0.97262752
""
""
0.44185838
""
0.1787892
""
0.54393631
-0.47096044
0.62044626
""
0.72165293
0.52516907
0.53496903
""
""
""
""
""
""
""
0.55211753
0.48235065
""
-0.096650824
0.34746861
""
0.80542886
0.63724011
1.5670124
""
0.79325479
0.68502116
0.27972031
2.0322049
0.47736487
0.40726849
0.29719982
0.35099003
""
0.41044936
0.60133755
""
""
0.65198529
1.1758182
0.53959668
0.90685058
0.70217848
0.53591901
0.64188707
0.50628352
0.7126444
0.54889292
0.67708701
0.5358156
0.73220974
0.65336531
0.32833135
0.90783215
0.55301237
""
0.62484109
0.37613806
0.38137481
""
""
""
0.67652869
""
""
1.2320273
""
0.34472382
1.0572743
""
""
""
0.70007658
0.49391693
0.81363237
""
1.0346836
0.053785503
0.82321554
1.0291317
""
0.94877768
0.71750444
0.47001484
""
""
0.93706298
""
0.32026416
0.13747719
""
1.8087901
0.3303833
0.63769335
0.95950681
""
0.62911272
0.563308
0.70214474
0.79948878
0.54042345
0.15635471
""
""
0.64126807
0.90248609
""
0.79250127
0.33105358
0.25379792
0.38646609
0.68170089
0.64548361
0.41263133
0.018598212
0.47962752
0.81863719
1.0292945
0.62189817
0.69532537
0.2828261
0.3558248
0.64309621
0.99242908
0.67559117
""
""
0.6800884
""
""
0.85061181
""
""
0.064154536
0.75631022
""
""
0.11218722
0.74168462
0.89568746
0.53180999
""
0.51091254
0.21283045
0.43332055
0.66776097
0.33873615
0.76277941
0.5975889
-0.051650845
0.98125756
0.73424911
0.50369352
0.65770167
""
""
0.79967141
0.8256644
0.46658269
0.64434898
1.0446782
0.8813079
""
""
0.086458407
""
0.73286939
1.3157716
0.76261193
0.3013283
0.59822953
0.8849979
0.93277109
0.7836957
""
-0.017858449
""
0.38616005
""
0.57771832
""
""
0.36868179
""
1.1822735
0.55507869
""
""
0.49718812
0.84997785
0.96921885
0.53737879
0.71917677
0.49827155
0.23348349
""
0.1733795
0.20590971
""
0.87760276
""
0.91805059
0.52467537
0.89249521
0.75512576
0.76880443
0.79828435
0.72212857
0.46858084
0.76614845
0.71479505
0.67401564
0.58928847
0.19876473
""
0.55738491
-0.062419672
-0.10146391
0.5109666
0.69024467
0.4045828
0.4090111
0.64953768
""
""
0.63759869
0.68065673
0.15809129
1.1012599
0.84395003
0.26926848
0.62049407
0.42408368
0.5993219
0.61281151
0.42560536
0.095493846
""
0.014776569
0.57633734
-0.057113502
0.70406133
0.80341977
0.55808187
0.70635861
0.75485075
""
""
""
0.47386074
0.36261952
""
0.1356985
0.97737294
1.1265513
0.59701079
0.55274677
0.80645758
0.33262798
0.7608825
0.93530625
0.33181915
""
0.54531038
0.28883716
0.027067261
""
0.69211721
0.72060919
0.56413066
0.69169742
0.2178181
""
0.88489807
0.51458263
0.84221828
0.63967401
0.66498506
0.64376736
0.90566957
0.41585779
0.82712126
""
""
0.86037219
0.62018692
-0.60140675
0.42648903
0.59359181
1.3048036
0.52128673
0.081308737
-0.051782113
0.1020456
1.1139998
""
0.75768143
-0.041907202
""
0.64045101
0.7045216
0.64240688
0.096261904
0.51353413
0.77181351
""
0.60095066
""
""
""
""
""
""
""
0.45150191
""
""
""
0.17183849
""
0.24868488
0.39882666
""
""
""
""
""
""
0.1666511
""
1.0437462
""
0.29765338
0.64509618
0.41210797
1.1820115
""
1.0425349
0.61396044
""
-0.088170603
0.028760763
0.051229265
0.85221672
0.62274432
0.5251593
""
0.56144238
0.36905685
""
0.11897008
""
1.4390352
-0.17364049
""
""
""
-0.16340923
0.54522413
0.087556534
-0.23117651
0.5911746
0.74831671
""
0.26730633
""
0.00050993217
0.010043045
""
-0.013111514
""
""
""
""
0.84873605
""
""
""
0.41222581
0.54409587
-0.41950586
""
0.34506303
0.46822792
0.65116459
""
0.28504792
0.69826186
0.56330353
""
""
0.77863628
0.81669652
0.048046269
0.79544079
0.37866428
""
0.6245079
""
""
""
1.9922571
""
""
0.82671684
""
""
0.78649616
""
""
""
""
""
""
""
""
""
""
""
""
0.47187892
""
-0.31185168
