lpov_nbh_black_pooled_mean_se
0.014629466
0.012642012
0.0098894611
0.027018873
0.060209498
0.013370265
0.011305832
0.0083486708
0.0077974549
0.027353896
0.018222697
0.016462354
0.010560342
0.025825672
0.042259373
0.013685801
0.014960264
0.015979147
0.021891128
0.015835213
0.021130644
0.048014835
0.011544868
0.007201402
0.035253175
0.012621903
0.010667119
0.0092361299
0.026673516
0.034859609
0.023984794
0.01397996
0.01395389
0.013194613
0.0071853413
0.034418322
0.0027132737
0.038963214
0.01311991
0.020292647
0.0085548311
0.015925936
0.01230968
0.0099983988
0.0061162356
0.012967483
0.064225882
0.027742656
0.0034405079
0.014522153
0.0042150756
0.011294425
0.014057086
0.01127676
0.01191683
0.01631714
0.0086081177
0.022116814
0.015261703
0.013923978
0.0083764754
0.010644888
0.0061304104
0.021142069
0.018993672
0.014671011
""
""
""
0.011792351
""
""
""
""
0.017906493
""
""
0.082793064
""
""
0.098721571
""
""
0.069910735
""
""
""
""
""
""
""
""
""
""
""
""
""
0.017653726
0.040279947
""
0.097779118
""
""
0.0045418437
0.035240501
0.047758289
0.0096906768
0.024026217
""
0.048634145
0.025079673
0.012474079
0.017593913
""
0.042797796
""
0.021732543
0.035708226
""
0.011457377
0.015334597
""
""
0.034700993
0.012015717
0.024268972
0.016108461
0.035360824
0.0075756344
0.018298497
0.022592802
0.011898522
0.014822966
0.017605806
""
""
0.014588497
0.058190852
0.093370944
0.01376386
0.017344484
0.017742248
0.037558202
""
0.018207718
0.0058677541
0.052943408
0.021927787
""
0.014648273
0.018114358
0.028472496
0.07454583
0.015143886
""
""
0.010691797
0.007780435
0.017920475
""
0.019307407
""
0.010407326
0.062129334
0.0096928738
0.043181788
0.024028439
""
0.029525643
0.049289878
0.0034487527
""
0.0098296823
0.026824784
""
""
0.011825075
0.037483841
0.099649973
""
0.0088684522
""
0.021329962
0.023843586
0.019914405
0.065299809
0.003535596
""
""
0.030686097
""
""
0.0052163196
""
0.044400886
0.0071632592
""
0.048196223
0.026955524
""
0.0077745989
0.017556271
0.071093015
0.094713524
0.0017475701
0.022516284
0.022746515
""
0.05938695
0.013232471
""
""
0.013939148
0.036439411
0.075463884
0.007156481
0.028619029
""
0.0047825142
0.0045599514
0.060057532
0.0037849303
0.0042084302
0.0068696402
0.0075954278
0.029926138
0.0090852967
0.016982876
0.0071619144
0.032656841
0.044368792
""
0.062437199
0.0061785262
0.020411678
0.013231758
0.03424089
0.077124439
""
0.019091148
0.1030193
0.012077749
0.024277525
0.029552368
0.011234546
""
0.0070598582
""
""
""
0.030252224
0.061422829
""
""
""
""
""
""
""
""
0.0058279973
""
0.030495714
""
0.10107692
0.0073154336
0.0813559
0.1206895
""
""
""
""
""
""
0.019333698
""
""
""
""
0.033462279
""
""
""
0.056489799
""
""
""
""
""
""
""
""
""
""
""
0.033557761
""
""
""
""
""
""
""
""
""
""
0.045263052
""
0.0052303094
0.0053557302
0.034040086
0.019050036
0.0054553449
0.014215479
0.029793598
0.036750089
0.0091418596
0.0047613867
0.010300669
0.0026779575
0.0062297368
0.027094353
0.010010199
0.021633474
0.0071184393
0.0023776738
0.036412861
0.016940245
0.022396494
0.012188696
0.012892471
0.01192159
0.01767204
0.03814825
0.0029762185
0.0046253977
0.02284492
0.036333103
0.0063062957
0.048229851
0.055378828
0.029672712
0.021788759
0.039514638
0.018142054
0.015934046
0.014173981
0.0034677114
0.041049995
0.012699814
0.013526257
0.020859232
0.038248807
0.0094310651
0.0069078151
0.0059368215
0.019431729
0.044112314
0.01332685
0.0081603853
0.0073216339
0.019269057
0.0019218872
0.022336297
0.021105016
0.01074609
0.024867987
0.0033099575
0.010630757
0.0033585231
0.01347369
0.0043329708
0.0050256141
0.010510726
0.013682761
0.0066147293
0.018324515
0.0099579822
0.0069307219
0.02084616
0.015835041
0.017329644
0.021472279
0.0061270171
0.026402554
0.024350155
0.025364764
0.020644005
0.039861061
0.014651433
0.040036473
0.0081255306
0.045847241
0.018285183
0.014361862
0.013028923
0.026419917
0.0047763255
0.021565758
0.036732875
0.014506239
0.024390036
0.01002929
0.0096115423
0.018473452
0.035197895
0.014188902
0.025582748
0.0099543203
0.049079724
0.02884675
0.0044657513
0.014574111
0.023542713
0.020698901
0.006330919
0.028368615
0.0036490408
0.023096472
0.0045957156
0.013694354
0.0097558266
0.012738406
0.01372103
0.010290572
0.025859699
0.010412314
0.041791089
""
0.011872482
0.0022496819
0.018755626
0.016035285
0.005032598
0.0090832803
0.012512141
""
0.023122655
0.01249138
0.013513295
0.021182274
""
0.012144828
0.012815914
0.044755887
0.01989748
0.0023358471
""
0.049837757
0.010432874
0.02307814
0.011503921
0.011206945
0.0050061229
0.050967537
0.013291204
0.012200532
0.031837434
0.022019068
0.01311864
0.033705499
0.0083874054
0.008172147
0.014013199
0.01804297
0.019996785
0.019884877
0.013759163
0.01731099
0.019976452
0.015901545
0.017063033
0.025773661
0.01032059
0.024064541
0.0074349483
0.022587018
0.024928397
0.0068303626
0.076887541
0.011432007
0.02301467
0.016219391
0.017201971
0.024116773
0.011818965
0.024265105
0.0099773929
0.018105503
0.02898768
0.016654877
0.065008566
0.0044011963
0.010706759
0.032104068
0.018170381
0.015787967
0.012500347
0.10001407
0.028328637
0.036221929
0.018134717
0.022908131
0.016970292
0.033138156
""
