married_natam_male_mean
""
0.54235381
""
""
""
""
""
0.29689157
""
""
""
""
""
""
""
0.54028767
""
""
""
""
""
""
""
""
0.57999665
""
0.36732289
""
""
""
""
""
""
""
""
0.55335349
0.37522173
""
""
0.56151742
""
0.70920223
""
""
0.58486158
""
""
0.4613584
0.34450746
""
0.35052779
0.45693675
""
""
""
""
""
""
0.54510957
""
""
""
0.25664094
""
0.39467248
""
""
0.18245843
0.070158646
0.17410243
0.16189201
""
""
0.13286701
0.15617274
""
""
0.22184673
0.21218197
0.16839518
0.15703657
0.11158001
0.091557689
0.28444058
0.08904843
0.17664275
0.16657896
""
0.075693503
0.202453
""
0.019066878
0.096952602
""
""
0.1356843
0.20972455
0.38130823
0.20885953
0.16849384
0.27937821
""
0.28804323
0.18846755
0.30126804
0.22319354
0.20250806
0.14879721
""
0.45394668
0.22315148
""
""
""
0.40112516
""
""
""
""
""
""
""
""
""
""
""
""
0.50843477
""
""
""
""
""
""
""
""
0.38984093
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.65846491
""
""
0.41836193
""
""
""
""
""
0.50347197
""
""
""
""
""
0.37369138
""
""
""
0.22249776
""
0.48049322
0.32140681
""
""
0.28365919
0.47818479
0.56877768
0.34719059
""
0.29963231
0.21592148
0.22663748
0.39715871
0.33246866
0.25413245
0.18147868
0.29126647
0.40492761
0.38942015
""
0.26370037
0.26703298
""
""
0.3244293
0.42719498
0.24809709
0.3749935
0.41862136
""
0.34802827
0.30175459
""
0.29837632
0.32592288
0.20455575
0.24837281
0.35591456
0.26058355
0.32768646
0.36713713
0.25465333
0.38163248
""
0.53594983
0.34375578
0.25991982
0.37945458
0.33627486
0.33696494
""
0.33037135
""
0.34122023
0.20572327
0.22126964
0.37534595
""
0.30043346
""
""
""
0.23521486
0.25096822
""
""
""
""
""
""
""
""
0.16987063
""
0.4959732
""
""
0.33038062
""
""
""
""
""
""
""
""
0.32169011
""
""
""
0.16976675
0.34241238
""
""
""
0.30738875
""
""
0.24978429
""
""
""
""
""
""
""
""
0.11003228
""
""
""
""
""
""
""
""
""
""
0.42356688
""
0.23299547
0.22053811
""
""
0.1577796
0.2205081
""
0.35144097
0.47190222
0.16397673
""
0.17230639
0.33023113
""
0.4210349
""
0.30489594
0.17159922
""
""
0.22100371
0.33720225
0.43684885
""
""
""
0.33198866
0.39435434
""
""
""
""
""
""
""
""
""
0.32789236
0.093349598
0.23540711
""
""
""
""
""
0.34151196
0.27614987
0.29508001
""
""
""
0.15853293
0.35358456
""
0.20671916
""
""
0.56327283
""
0.34583378
0.43464631
0.24238865
0.38596058
0.30547267
0.23828621
""
""
0.091400787
0.35938427
0.17592837
0.3873128
""
""
""
""
0.42699581
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15287405
""
""
0.40356755
""
""
0.38695326
""
0.43099636
""
""
""
""
""
""
""
""
""
""
0.33253253
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.28326499
""
""
""
""
""
""
0.31259719
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.27550068
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.32350224
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.31818208
""
""
0.37348381
""
0.2370515
""
0.32265851
0.21495259
""
""
0.5284034
0.46442482
""
""
""
0.32702747
""
""
""
""
""
""
""
""
""
""
0.25518602
""
""
0.40083528
""
""
""
""
""
""
0.4852252
""
""
""
""
""
""
0.68394434
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.23044251
""
""
""
""
""
0.41301328
""
""
""
""
""
""
""
""
""
""
