coll_black_pooled_mean_se
0.039504014
0.06404686
""
0.022705724
0.017010039
0.029587507
0.0098166335
0.029054375
""
0.014910144
0.016865648
0.0080307461
""
0.072174616
0.023208205
""
""
0.037531141
""
0.021627894
0.0093055414
0.010080152
0.017301131
0.014799109
0.0093576265
0.028840262
0.016602658
0.011348963
0.0073402273
0.024418162
0.019329509
0.021031516
0.0083765574
0.011140592
0.015816795
0.013786092
0.020683698
0.021439867
0.022021951
0.026413755
0.0090459445
0.018897919
0.030361658
0.080220789
0.027300071
0.017702255
0.0061367583
0.015342779
0.0089875553
0.01667941
0.014410859
0.011300022
0.011969581
0.027541779
0.038223311
0.0082752714
0.026783546
0.070244253
0.055552658
0.016184825
0.022655372
0.012034532
0.026803654
0.048294734
""
0.095971346
""
""
""
""
0.018392403
0.016801011
0.011513778
0.018637551
0.019290943
0.086558476
0.016513292
0.029144052
0.044046916
0.0059709502
0.015039787
0.047133129
0.095457897
0.036578834
0.010350624
0.056381751
0.033917788
0.017319335
0.015067069
0.03001219
0.033372708
""
""
0.017260689
""
""
0.048946261
0.023611292
0.0085085826
0.013576568
0.017205119
0.0055289622
0.0090759648
0.019141311
0.020201089
0.0087784156
0.020683616
0.0087525761
0.025303492
0.020037156
0.020775218
0.014315419
0.0088367276
0.023264784
0.01038128
0.01139907
0.010201446
0.022479555
0.03535118
0.028434839
0.01480551
0.024889311
0.025591478
0.021263633
0.01714327
0.011255556
0.011618684
0.024351388
0.021313164
0.021176411
0.0048961039
0.020775689
0.023580935
0.025686936
0.032314688
0.021177419
0.011739402
0.011222302
0.022997547
0.019025424
0.014464365
0.021169029
0.035032146
0.034690969
0.01301616
0.021789359
0.013832566
0.016755752
0.017867766
0.018498857
0.042059634
0.0084326277
0.013698161
0.020683385
0.014080497
0.0097083291
0.025136095
0.0099815596
0.021387702
0.072491169
""
""
0.020926245
0.0057155886
0.046389356
0.0046957382
""
""
""
0.036518473
0.0045202221
0.022984374
""
0.018117098
0.076903485
""
0.019182647
0.01401175
""
""
""
""
0.011619159
""
0.068858542
0.0093062436
""
""
0.01975498
""
0.069989666
0.030873638
0.011651327
""
0.053285759
0.058249231
0.05105418
0.030380743
0.013222985
""
0.013550279
0.030012948
""
0.055212073
0.026125906
0.018939046
0.0095884409
""
0.04838169
0.040450238
0.051592264
0.032497864
""
""
0.011570215
0.022261186
0.020019483
0.0065412959
0.088466197
0.041041199
0.051402651
0.067817636
0.064264148
0.037211448
0.0096211191
0.028410291
0.090477966
0.043605261
0.011405274
0.016504237
0.027746305
0.025680315
""
0.086949818
""
0.049523719
""
0.03788523
""
""
0.061491929
0.072758339
0.037164442
0.032615114
0.046860758
0.067026593
0.017365213
0.017734934
""
0.053881105
0.010186751
0.051266432
0.077416159
""
0.047554929
""
""
0.023581134
0.088851668
0.030174233
0.060732227
0.028780155
0.022103613
0.017044634
0.020257859
0.0035738787
0.01926682
0.0059087244
0.0049620979
0.013446217
0.013744155
0.021395076
0.04511429
""
""
""
0.070175022
0.092010535
""
""
0.022064557
""
""
0.010630205
0.047768727
""
0.026235389
0.0095811896
""
""
""
""
""
""
""
""
""
0.1097478
""
0.08443886
0.011251861
""
""
0.043686941
""
""
""
""
0.035146292
""
0.063175
0.061021641
""
""
0.070605353
0.070381328
""
0.099388294
0.088746637
0.034008365
""
0.029135479
""
""
""
0.048701454
0.01945056
0.066727996
0.073213018
0.028347714
""
0.02043644
0.018542781
0.0076986277
0.029642824
0.0038045468
0.020096716
0.053660449
""
0.006162575
""
""
0.026499851
0.027833255
0.067941695
""
""
""
""
""
0.040263228
0.030588238
