kfr_native_black_female_p75_se
0.036230035
0.061421189
""
0.023597784
0.015718173
0.033608131
0.010199402
0.09394379
""
0.019378442
0.019501727
0.0087738633
""
0.060972404
0.024765076
""
""
0.032841921
""
0.037397604
0.01310345
0.011251922
0.01764369
0.017416896
0.007854389
0.038242139
0.018071776
0.01391564
0.0085926279
0.029987959
0.02260064
0.024155067
0.0085357241
0.0097792726
0.0210227
0.016893329
0.038320608
0.030192552
0.053020723
0.042708296
0.010170517
0.03478089
0.045582198
0.12516804
0.030141812
0.026421016
0.0075908471
0.024829486
0.010538517
0.023765173
0.01629108
0.015029764
0.017123541
0.16591398
0.03864219
0.011543011
0.038703501
0.067468792
0.061404832
0.017314462
0.027807718
0.012626334
0.051901489
0.058282867
""
0.074301884
""
""
""
""
0.037005082
0.025308402
0.019348256
0.021812661
0.038847104
0.10163552
0.02469228
0.039398316
0.046127707
0.0072423709
0.025875993
0.035225846
0.087626383
0.032456055
0.010699307
0.041693352
0.049933761
0.020692647
0.013095599
0.032971501
0.030816918
""
""
0.018740423
""
""
0.045341175
0.029591188
0.010056463
0.020939954
0.027046388
0.0074000643
0.01374381
0.030498154
0.022967374
0.011929919
0.024024144
0.0097132986
0.037151612
0.03337739
0.026623862
0.017998284
0.0089925248
0.031063881
0.010850888
0.012479506
0.010802366
0.048571244
0.059389848
0.054485977
0.022296803
0.033734396
0.033312395
0.021933146
0.0343128
0.012507378
0.012941776
0.043563809
0.030144488
0.028109245
0.0045070131
0.025365107
0.027741661
0.048060268
0.036414329
0.03000553
0.014790221
0.012908194
0.030815518
0.027565865
0.014887818
0.036869697
0.052054554
0.043151762
0.018779596
0.041457515
0.016714273
0.026076261
0.028411295
0.027179917
0.054058611
0.0085421698
0.019135101
0.035774235
0.016734943
0.012296635
0.042782631
0.013575139
0.051010784
0.054462634
""
""
0.017575398
0.0057583116
0.045685779
0.0040718648
""
""
""
0.031804569
0.0036547696
0.017886497
0.079121381
0.015773959
0.067637004
""
0.020441661
0.014620543
""
""
""
""
0.011296552
0.07680241
0.067257658
0.0093095871
0.094736107
""
0.020587342
""
0.060955931
0.028483182
0.011658939
""
0.057242043
0.053827725
0.058790714
0.024263902
0.015398332
0.07433854
0.016808024
0.035605259
""
0.033422373
0.021031782
0.021307101
0.0097610736
""
0.046480011
0.034039479
0.070357062
0.028814605
""
""
0.009701686
0.023414928
0.022614434
0.0069405651
0.063219704
0.064603373
0.048672222
0.063068278
0.050856892
0.081750587
0.010429258
0.034991089
0.074955776
0.054155335
0.011368587
0.016178699
0.035219464
0.022955813
""
0.05137524
""
0.042026229
""
0.030973291
""
0.09777835
0.053158224
0.067240052
0.031376723
0.033871762
0.07726109
0.05160803
0.023883017
0.017660497
0.084545135
0.049900644
0.010000073
0.034733754
0.088660456
""
0.042707805
""
""
0.022652039
""
0.02932032
0.067084767
0.028622521
0.02369405
0.016632382
0.018744186
0.0049374742
0.016754588
0.0059317639
0.0050463742
0.01284273
0.01626125
0.033027295
0.059253823
""
""
""
0.069624417
0.076504275
""
""
0.022463549
""
""
0.011162389
0.03655149
""
0.025152473
0.0081682783
0.090438046
""
""
""
""
""
""
""
""
""
""
0.0800464
0.013011001
""
""
""
""
""
""
""
0.041018981
""
0.055808928
0.060561772
""
""
0.060596783
0.078696616
""
0.076968946
0.084968291
0.10232104
""
0.034887336
""
""
""
0.038841788
0.024656691
0.065761402
0.097741522
0.029266911
""
0.024549631
0.020609558
0.0094380202
0.030834686
0.0039704051
0.019105805
0.0433302
""
0.0069198231
0.078369565
0.086183757
0.034973085
0.02822705
0.048980277
""
""
""
""
""
0.035588898
0.040275883
0.052299954
""
0.056868996
0.033024061
""
0.04804175
0.087317698
0.039188955
0.052155104
""
0.0780195
""
""
0.08877217
0.11253265
""
""
""
""
""
""
""
""
""
""
""
""
0.058426939
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.029390348
""
""
""
0.092444569
""
""
""
""
""
0.067599714
""
""
""
""
""
""
""
0.0826414
""
0.061385334
""
""
0.017070571
""
""
""
""
""
""
0.019739786
""
""
0.092863403
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.013462607
""
""
""
""
0.081581749
""
""
""
""
""
""
0.095195651
""
""
0.031312279
0.031055678
0.019944508
""
""
""
""
0.056400985
0.039128695
0.0091126757
0.067266949
0.084703423
""
""
0.03551992
""
0.05283777
""
0.068586588
""
0.089308918
0.042871267
0.047065265
0.057334471
0.099232383
0.014865201
0.062348042
""
0.092829324
0.024121715
0.07792978
""
""
""
0.11947093
""
0.081026122
0.03074546
0.064423352
0.14549676
0.046059828
0.080667645
""
""
""
0.12666148
""
""
""
""
""
""
""
0.04654805
0.089866072
""
0.014254684
""
0.01230745
""
""
""
