kfr_stycz_hisp_female_p50
0.4125728
0.34501684
""
0.42071897
0.41385686
0.40298623
0.42609984
0.43012345
0.43594709
0.43102425
0.41469309
0.44907868
""
0.4692342
0.43296474
""
""
0.43554056
""
0.46255022
0.41203597
0.43943673
0.43361312
0.38891491
0.4566673
0.27826893
0.47356999
0.44023111
0.46142742
0.40078029
0.41480273
0.41376358
0.47049165
0.4485901
0.4678691
0.44271567
0.40733901
0.42467159
""
""
0.47255594
""
""
""
""
0.35898635
0.48805907
0.46612328
0.48226595
0.48705313
0.48806033
0.5093388
0.43923497
""
""
0.43952537
""
""
""
0.39780599
0.4431341
0.44365287
""
0.37410966
0.3624444
0.29041299
""
""
0.41617659
""
0.44899687
0.42928898
0.45528245
0.39113137
0.38690996
""
0.41963756
0.35076851
0.40677518
0.453556
0.46150324
0.44625792
0.41704813
0.40719703
0.45300257
0.49999472
0.38995451
0.44950455
0.46223119
0.372471
0.44808018
0.45549321
0.44919729
0.41090593
0.38452497
0.43136045
0.40094769
0.4697223
0.48342735
0.45387334
0.44933593
0.52803725
0.47806853
0.48130807
0.42640939
0.47235537
0.42857963
0.46124214
0.4160116
0.44200742
0.49499241
0.4288772
0.42764771
""
0.44086564
0.45430672
0.4228386
""
0.45580298
""
0.44993386
0.37879196
0.35043585
0.42750847
0.45057154
0.42750368
0.38613689
0.39117432
""
0.27600631
0.47133985
0.45410413
0.4201737
0.48633075
0.43692908
0.41357508
0.42784703
0.40690002
0.31264755
0.34612095
0.42574024
0.46018291
""
0.45147729
0.42172807
""
0.43424702
0.31969926
""
""
0.47182992
0.42903474
0.38441578
""
0.44892311
0.44911981
""
0.40172356
""
""
""
""
0.48470205
0.49290553
""
0.55638093
0.38281679
0.4658888
""
0.4112663
0.44084868
0.42015418
0.42514741
0.39864296
0.33832604
0.33497465
0.44864494
0.42957929
0.42470172
0.42290542
0.39656222
0.44012901
0.43629849
0.37601963
0.39497814
0.44557464
""
0.54800278
0.44566932
""
0.43258679
0.41495198
0.43189004
0.49300092
""
0.48620242
0.40979797
0.44688606
0.41909638
0.43146864
0.42861566
0.48009786
0.44706279
0.46338865
0.42333177
0.43782163
0.44547975
0.36916703
0.41364309
0.44058475
0.43940443
0.4162724
""
0.32329637
0.47925407
0.41275313
0.40385652
0.42333925
0.40593356
0.32421491
0.44652212
0.4390361
0.33144286
0.50959677
0.45595834
0.39449382
0.40018839
0.38321796
0.45049432
0.38040689
0.37930548
0.43980446
""
0.4004716
""
0.32842195
""
0.38219574
""
0.33602527
0.3917895
0.4344418
0.44724581
0.42380133
0.4720639
0.44129479
0.44045785
0.41630355
0.38667479
0.4296048
0.4328059
0.41019484
0.39430159
""
0.43982637
0.41953444
0.42742258
0.44179249
0.34945232
0.43187541
0.42155096
0.43726063
0.42430478
0.4134002
0.45998818
0.49868634
0.47910544
0.52256733
0.45111579
0.44370773
0.4653886
0.42790043
0.4590604
0.34590191
""
""
0.39756978
0.47599521
0.41152111
0.3889617
0.45608217
""
""
0.4847174
0.45111758
0.3913652
0.40252793
0.47289786
0.40200382
0.41048166
""
""
0.3688865
0.38640881
0.51529527
0.46388778
0.37657967
0.43954057
0.43749303
0.50178343
0.49431229
""
0.37187591
0.50106418
0.36813051
0.41680115
0.43790796
0.44305858
0.46318164
""
0.48960829
0.43903419
0.47433376
0.44665432
0.49869436
0.4254142
0.48841727
0.43375531
0.43513605
0.42056644
0.40553206
0.44091704
0.48461181
0.37822908
0.44472969
0.46231773
0.44489083
0.51867151
0.36363602
0.47627318
0.4231734
0.45846736
0.43507415
0.46723729
0.46685058
0.5006054
0.4447557
0.4113363
0.47363782
0.47378591
""
0.39469886
0.46116319
0.44667038
0.50494611
""
0.36126277
0.38853323
""
0.45293885
0.36146516
0.3646408
0.38869888
""
0.42183998
0.3730841
""
0.3589108
0.44954094
0.4328011
0.43102884
""
0.39979845
""
""
""
0.49669492
""
""
""
""
""
0.55928552
""
""
""
""
""
""
0.4747946
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50242788
0.53985572
""
""
""
""
""
0.37181142
0.46665034
""
0.48624066
0.39243639
""
""
""
0.38248178
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50338179
0.40800685
0.42385402
0.50219011
""
0.37583125
0.61071813
0.46693963
0.50979871
0.23132192
""
0.5179351
0.4378629
""
""
""
""
0.44370165
0.47243911
0.51705205
""
0.5701589
0.49695688
0.39752376
""
0.44632527
0.43306041
0.36733267
0.45715198
0.37728822
0.43602341
0.49178237
0.49106103
0.48181599
""
""
""
0.45156622
0.43551975
""
""
0.40955314
0.41359198
0.28480631
""
""
""
""
0.47910765
""
0.38941285
0.44427627
0.5307104
0.4146862
0.50321227
""
0.52397168
0.46155426
0.46884
""
""
0.4997066
0.46839246
0.43220255
0.4765861
""
""
""
""
""
0.49543384
""
""
0.42844075
0.4650194
0.45730561
0.44175488
0.397423
0.48776254
0.45966446
0.47488385
0.42361686
0.47375256
0.44758567
0.41927171
""
""
0.43291122
0.42591676
0.47077131
0.43228102
0.44484392
""
0.39827585
0.44186223
0.45170054
0.50729257
0.53490001
0.45614147
0.46042585
0.48900712
0.45892981
0.46984559
0.40223581
0.3209393
0.41591465
""
0.46728796
0.45841768
0.5279662
0.43923515
0.43480471
0.41787255
0.45512676
0.5280056
0.47737265
0.52335906
""
0.39428708
0.47300047
0.56471956
0.41310647
0.49144682
0.60779756
0.49768138
0.51931852
0.46790755
0.47325835
0.42271
0.47406444
0.39308026
0.46880761
0.44405046
0.43222979
""
0.55081904
0.52873111
