two_par_black_pooled_p10
-0.021085422
0.14746004
0.096147671
0.20001085
0.090391956
0.13253932
-0.011729361
0.13800688
0.19584645
0.16271503
0.25888431
0.15812548
0.29124629
""
0.10599511
0.0187345
0.023883212
0.11710426
0.36452284
0.17049591
0.15999947
0.13105699
0.1629546
0.23200181
""
0.14522569
""
0.18747498
0.016332086
""
0.33163249
0.19429554
""
0.084730081
""
""
""
""
""
0.10761333
0.15773188
""
0.440052
0.079400301
0.010900307
0.16733812
0.1648563
0.23614405
0.20718113
0.19073157
0.04192334
0.13694696
0.32923546
-0.092651017
0.070829988
0.11059571
""
""
""
""
""
""
""
""
""
0.090123475
0.069067404
0.029737482
0.12996869
-0.028597686
0.087548181
0.21270056
0.077217601
0.082670458
0.3796382
0.085500136
0.19393335
0.080290325
0.073027991
0.11922245
0.046128146
0.034995656
0.16793504
0.10276482
0.042724721
0.16967757
0.17430574
0.13175713
0.17840868
""
0.18152975
0.23959127
0.0055673895
0.29336292
0.36974055
0.19101243
""
0.06061561
0.24690251
0.15442955
0.11264981
""
0.16322449
""
0.10874929
""
0.013521759
0.043755639
0.035699513
0.089329213
0.071503684
0.052448455
0.080298312
0.095897295
0.013238479
""
""
""
0.43041682
0.68071711
0.16975608
0.15832694
0.054383937
""
""
0.16763657
0.37225357
0.31264821
-0.0085696718
0.41765681
0.27143323
0.21897453
0.37421742
0.23337236
0.079878464
0.38055483
0.1368126
0.18582048
0.2425774
0.22833245
0.19898742
0.094092362
0.36045176
-0.00027495882
0.030733429
""
0.12146179
""
0.091763422
0.27517724
""
""
""
0.41267505
0.43495762
0.22585775
""
""
""
0.16398746
0.31893784
0.11935429
0.18737881
0.3048788
0.17159757
0.12725271
0.15398902
0.21658383
""
0.0076114298
0.24206732
0.24291427
0.18305087
0.067678623
0.22568451
0.097478017
0.11060561
0.37074623
0.21943681
0.15667589
0.12728958
0.10191232
0.0020277509
0.24328054
0.015423608
0.042987622
0.10302117
""
0.502882
0.18154374
0.28596801
0.15924974
0.058003172
""
""
""
""
0.1586265
""
""
0.23927577
0.10974789
0.33850291
0.067549914
0.18907751
0.12043471
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.32349226
""
""
0.59251159
0.17364396
-0.023619842
0.28389305
""
0.1976479
0.19040537
0.12414218
0.11250281
0.38390279
0.25857639
0.35422143
0.33539319
0.14941266
0.15908538
-0.0021645285
0.2342325
0.15918893
0.13617963
0.12589175
0.11052331
-0.066468522
0.027755326
0.098409437
0.19581558
0.10974235
0.14000154
0.080310509
0.077930048
""
""
""
""
""
""
""
""
0.1981069
""
""
""
""
""
0.22141065
0.05408508
""
0.13931902
0.20487298
0.035112444
0.24797732
0.035003398
0.15593611
0.26757774
0.22808054
0.11130586
0.35098407
0.1121586
0.22473852
0.17040215
0.19235182
0.22180668
0.13005801
0.17337231
0.10778702
0.16499572
0.074696317
0.06209318
0.11812852
0.13551961
""
""
0.21939142
0.092732199
0.045157366
-0.027138477
0.12822121
""
0.2037258
0.034397796
0.12663516
0.2026183
0.34823871
0.03398037
0.4613224
0.29249859
""
""
""
""
""
0.56731653
""
""
""
""
""
0.079426371
""
""
0.18937086
0.097969048
""
0.34037414
0.11888014
""
0.29207149
""
""
""
""
""
0.24342659
""
0.18316963
0.14110598
0.29261073
""
0.05755569
0.066889673
0.15843111
0.14444292
0.01184871
0.08578252
0.13478409
0.034721337
-0.021659762
0.13098665
0.1659299
0.15530518
0.18852809
0.14768729
0.35618809
0.089243203
0.26250339
0.24358892
0.21859527
0.17123736
0.18347891
0.27692825
0.11134721
0.1420567
0.25117061
0.30648503
0.17220154
0.16622894
0.18287504
0.12564482
0.22996821
0.20883663
0.059854694
0.23267765
0.035912048
0.41102058
0.20310365
""
""
0.24000655
""
""
0.066800468
0.31205633
""
""
""
""
0.070325084
0.080351718
0.13325815
0.091652378
0.098957986
0.072197221
0.12239864
0.03755803
0.063240804
0.067786239
0.066076726
0.068042874
0.022973087
0.074175462
0.097028889
0.08504983
0.10652324
0.11064813
0.047332507
0.016981998
0.059652515
0.082261518
0.058459394
0.065984197
0.012000483
0.066016436
0.097724341
0.11351823
0.13637315
0.10541455
0.080166124
0.038714617
0.031298071
0.061901048
0.11291939
0.032761741
0.16920453
""
""
-0.0013374321
0.028069362
0.065011315
0.062229782
0.042082839
0.068908773
0.067253605
-0.0060194377
0.10252328
0.063792698
0.076975986
0.12773013
0.014535407
0.017392794
0.11116709
0.18184635
0.028783746
0.11975712
0.17264183
0.067610659
0.19653097
0.056603637
0.1211946
0.15492314
0.072963595
0.090784632
0.019609958
0.11085761
0.099607788
0.10177834
0.057625182
0.14617981
""
0.23088004
0.40823337
0.002612314
""
""
0.090485193
""
0.19059144
0.11641268
