staycz_black_male_n
496.0
706.0
533.0
146.0
23.0
344.0
506.0
1294.0
760.0
55.0
180.0
264.0
560.0
62.0
36.0
459.0
431.0
289.0
133.0
222.0
127.0
47.0
610.0
1380.0
40.0
598.0
475.0
738.0
112.0
46.0
127.0
397.0
424.0
307.0
1238.0
75.0
12119.0
60.0
414.0
232.0
1118.0
392.0
460.0
769.0
2838.0
492.0
34.0
62.0
6481.0
313.0
5492.0
688.0
328.0
397.0
501.0
202.0
1039.0
172.0
525.0
408.0
1187.0
462.0
2407.0
176.0
189.0
355.0
""
""
""
944.0
""
""
""
""
366.0
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
396.0
71.0
""
""
""
""
5538.0
101.0
34.0
1225.0
192.0
""
48.0
173.0
308.0
233.0
""
60.0
""
170.0
40.0
""
407.0
243.0
""
""
36.0
331.0
142.0
295.0
56.0
1268.0
232.0
133.0
407.0
245.0
339.0
""
""
345.0
21.0
""
286.0
193.0
165.0
56.0
""
118.0
2146.0
""
89.0
""
280.0
132.0
112.0
""
247.0
""
""
586.0
998.0
184.0
""
137.0
""
552.0
""
656.0
""
79.0
""
91.0
37.0
6228.0
""
645.0
129.0
""
""
412.0
34.0
""
""
747.0
""
127.0
101.0
112.0
""
8523.0
""
""
124.0
""
""
4347.0
""
70.0
1678.0
""
43.0
115.0
""
1587.0
293.0
21.0
""
33907.0
162.0
243.0
""
39.0
466.0
""
""
607.0
87.0
""
2529.0
153.0
""
5154.0
5288.0
33.0
8140.0
6643.0
2235.0
1935.0
142.0
1451.0
454.0
2391.0
122.0
54.0
""
23.0
3182.0
281.0
630.0
110.0
25.0
""
273.0
20.0
836.0
193.0
139.0
861.0
""
2461.0
""
""
""
150.0
44.0
""
""
""
""
""
""
""
""
3158.0
""
141.0
""
""
2185.0
""
""
""
""
""
""
""
""
361.0
""
""
""
""
103.0
""
""
""
42.0
""
""
""
""
""
""
""
""
""
""
""
110.0
""
""
""
""
""
""
""
""
""
""
71.0
""
3941.0
4092.0
116.0
326.0
3518.0
597.0
136.0
94.0
1415.0
4863.0
1102.0
14728.0
1868.0
101.0
916.0
151.0
2144.0
17655.0
56.0
407.0
148.0
808.0
613.0
426.0
160.0
21.0
10521.0
3184.0
220.0
39.0
1246.0
""
21.0
80.0
129.0
43.0
191.0
340.0
423.0
7400.0
20.0
495.0
493.0
250.0
""
1094.0
1550.0
2779.0
156.0
33.0
267.0
1233.0
1304.0
316.0
22828.0
215.0
234.0
983.0
118.0
8713.0
991.0
8428.0
545.0
3930.0
3592.0
518.0
450.0
1993.0
328.0
852.0
2164.0
199.0
178.0
158.0
81.0
2023.0
121.0
111.0
114.0
158.0
37.0
77.0
45.0
775.0
22.0
256.0
372.0
316.0
86.0
3320.0
107.0
""
343.0
176.0
622.0
550.0
274.0
45.0
388.0
130.0
703.0
55.0
87.0
4631.0
523.0
100.0
282.0
1414.0
65.0
7794.0
80.0
5435.0
371.0
461.0
768.0
203.0
950.0
120.0
474.0
""
""
426.0
20051.0
188.0
217.0
2881.0
1344.0
235.0
""
222.0
310.0
308.0
124.0
""
838.0
503.0
60.0
56.0
17050.0
""
""
955.0
88.0
280.0
311.0
4807.0
32.0
556.0
273.0
77.0
213.0
203.0
64.0
1619.0
1720.0
152.0
152.0
142.0
100.0
353.0
127.0
116.0
331.0
223.0
85.0
764.0
172.0
1598.0
110.0
90.0
1567.0
20.0
391.0
116.0
271.0
105.0
98.0
344.0
68.0
551.0
273.0
59.0
185.0
""
4368.0
978.0
116.0
89.0
472.0
490.0
""
79.0
77.0
240.0
133.0
276.0
30.0
""
197.0
5499.0
970.0
26.0
311.0
124.0
1007.0
150.0
102.0
656.0
145.0
54.0
139.0
99.0
166.0
243.0
712.0
582.0
322.0
""
89.0
970.0
182.0
205.0
""
367.0
129.0
409.0
459.0
164.0
478.0
280.0
59.0
42.0
""
172.0
65.0
234.0
145.0
365.0
45.0
1705.0
""
43.0
98.0
""
20.0
""
""
""
""
""
""
28.0
""
""
""
47.0
""
""
""
""
""
68.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
116.0
188.0
27.0
50.0
""
""
""
""
""
928.0
""
""
""
20.0
53.0
54130.0
""
""
145.0
""
""
2012.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
40.0
""
294.0
""
121.0
""
""
""
1469.0
890.0
112.0
106.0
2402.0
64.0
""
36.0
30.0
32.0
41.0
141.0
