lpov_nbh_other_female_p25_se
0.041036349
0.056878757
0.080630161
0.03519043
0.045275677
0.10977899
0.027437983
0.10052005
0.1306081
0.050454523
0.037863903
0.024091596
0.12263744
0.045606475
0.041438594
""
0.067924581
0.043592699
0.12359609
0.071995594
0.03749961
0.020507699
0.045802627
0.061028514
0.025460193
0.12524953
0.048491959
0.028617539
0.018706225
0.092459895
0.071423344
0.05899154
0.024661932
0.025845047
0.064622693
0.034852076
0.14104077
0.061308421
""
""
0.043434557
0.059890781
""
""
0.11270813
0.095977768
0.020935861
0.034810744
0.038908686
0.053588834
0.034435432
0.031861279
0.063875064
""
""
0.033879239
0.14029019
0.073821954
""
0.068651207
0.057874534
0.030541256
""
0.087414749
0.073527426
0.086180635
""
""
0.086174868
0.083352685
0.11985192
0.10163213
0.048400529
0.063700773
0.09473563
""
0.08520516
0.079937719
0.12318446
0.026376177
0.076667927
0.051872443
0.070722602
0.047919162
0.026415868
0.067525752
0.058956057
0.034204539
0.031871844
0.044272311
0.043500789
0.063065834
0.091695681
0.039149288
0.060323019
0.11553375
0.045330197
0.040975153
0.016482236
0.033681184
0.032328568
0.012406876
0.020665845
0.036412369
0.031673793
0.016303133
0.035459418
0.021140369
0.073894694
0.037841462
0.046176385
0.048300054
0.029641496
0.10905763
0.030878058
0.031223675
0.031445038
0.078934051
""
""
0.057055213
0.049602322
0.1006
0.04575783
0.07012669
0.041569799
0.045441374
0.087460697
0.12421659
0.079689257
0.014138198
0.084702127
0.063095361
0.11597148
0.056038994
0.060147714
0.035482347
0.034665711
0.10872444
0.094444506
0.037973382
0.04111141
""
0.10751665
0.05025994
""
0.035423163
0.0844303
0.086285077
0.072929986
0.07797657
0.032774042
0.068017825
0.080127425
0.022258023
0.041063506
0.089936659
0.05218979
0.062659413
0.08358334
""
""
0.045977332
0.016209787
0.1396765
0.010854187
0.062992923
0.10220539
0.058452077
0.045632087
0.011845295
0.0275685
0.086597152
0.037159808
0.057912987
0.10250647
0.028906699
0.020546064
0.076864205
0.071123071
0.08309181
0.076394275
0.022290891
0.057569556
0.071776487
0.021411316
0.079053342
0.14009751
0.036001135
""
0.058829125
0.039066751
0.025439765
0.11075225
0.1058814
0.054166377
0.052216135
0.045108117
0.028722005
0.10346758
0.028027795
0.039940052
0.096053809
0.052313369
0.038044162
0.03410532
0.022032149
0.074541844
0.064145386
0.054982461
0.059193466
0.048084322
""
0.088577874
0.03705569
0.031602517
0.033948045
0.017700749
0.06391602
0.031953767
0.095548995
0.068278335
0.048633091
0.077380747
0.017704038
0.046712421
0.06886445
0.055830777
0.02020546
0.031371344
0.032998923
0.045246262
""
0.059607804
0.14550482
0.055451326
0.18106204
0.044987291
""
0.069855854
0.046582628
0.084215268
0.054186255
0.039451856
0.066780083
0.086828217
0.055992268
0.026304282
0.063746259
0.049178962
0.01950625
0.038644142
0.067076318
""
0.04514613
0.079588518
0.078965135
0.028551532
0.082333513
0.034157757
0.065578908
0.038212296
0.030591626
0.029381471
0.029085822
0.0077236765
0.0309362
0.012918415
0.012434596
0.037106171
0.039342195
0.080032893
0.13017268
0.052122399
0.12613268
0.10349394
0.034842573
0.053317647
0.10608426
0.056100082
0.016101506
""
""
0.012022916
0.030512612
0.085735872
0.035556898
0.016356351
0.066661134
0.10769966
0.14926848
""
0.096823521
0.11087544
0.12219296
0.17686029
""
0.099329606
0.11390184
0.061531335
0.015198938
0.11308173
0.054360334
0.061517082
0.12261742
0.12671463
0.16042714
0.11869849
0.06585063
""
0.074869744
0.061144892
0.082854196
0.084324867
0.047610246
0.049180374
0.10071358
0.057232615
0.062465258
0.064049892
0.11325855
0.039877377
0.082640417
0.064777099
0.08477658
0.062341738
0.04245311
0.079215951
0.06559895
0.038498797
0.11465827
0.041288905
0.035374075
0.021639269
0.079208978
0.011695297
0.034987081
0.049820695
0.08571846
0.018997267
0.14036107
0.13213964
0.059865125
0.046769984
0.061679177
0.11504124
0.069913879
0.089437142
0.065449536
0.069001175
0.060273428
0.068927348
0.070435636
0.14273815
0.078535147
0.056921586
""
0.057446521
0.075732678
0.056826741
0.055698581
""
0.044424567
""
""
0.094118409
0.095121458
""
""
""
""
""
0.091405712
""
""
""
""
""
0.10396948
0.066241547
""
""
""
""
""
""
0.17861511
""
""
""
0.16204284
0.1430871
0.12971988
0.1714322
""
0.066171251
0.17086066
""
0.16085635
""
""
0.16167559
0.058935262
""
0.16826732
0.070621118
0.06933789
""
0.098748267
""
0.098583467
0.12739111
""
""
""
""
0.12772101
""
""
""
""
""
0.10639633
""
0.12362922
0.17657287
0.13913143
0.13211501
0.14538459
""
0.12405746
0.10068668
0.040316161
""
""
0.16860692
0.042108595
0.077590384
""
""
""
0.060940146
0.064821601
""
""
0.15395521
0.1263113
""
""
0.11957818
0.054704271
0.12831059
0.04552203
0.16443193
0.13311085
0.026899654
0.15164073
""
""
""
""
0.16421282
0.021558249
""
""
0.054273803
0.12832403
""
""
""
""
""
""
""
""
0.17089537
""
""
0.105102
""
0.14931741
0.044310242
0.016087702
""
""
0.068128884
0.12036943
0.074239336
""
""
""
""
""
""
0.075790472
0.14017943
""
0.043491486
0.034601074
0.02807471
0.095135145
0.067053795
0.1106311
0.062191982
0.03901371
0.070022091
0.01841777
0.067071341
0.072265774
""
""
0.045634631
0.080899663
0.032693867
0.038884733
0.02687698
0.074433379
0.063440189
0.021521084
0.0208908
0.023678461
0.037206214
0.013918124
0.035278641
0.14228523
0.050515927
0.026188716
0.070569277
""
0.10959888
""
0.062724717
""
0.076347478
0.050007034
0.069254555
""
0.051879562
0.092130892
""
""
""
0.12418663
0.099851288
""
""
0.11346101
""
0.14328983
""
0.087194763
0.10742006
""
0.025781399
0.21056259
0.020176534
0.097343452
0.12232386
""
0.06115678
0.14981325
""
""
""
""
0.098765932
0.049326651
0.037286121
0.05700992
0.053016029
0.013643228
0.040291484
0.078007579
0.10813672
0.060005669
""
""
""
0.14449863
""
0.1332594
""
""
0.050717786
""
""
0.057693865
""
""
0.13986853
0.13157518
0.12700181
0.053775683
0.12292475
0.024657426
0.019400682
0.015405158
0.063070528
0.044058047
0.042716399
0.05255086
0.026376413
0.073251113
""
0.035105981
0.081476428
0.053782776
0.013562693
0.024247263
0.041776121
0.045759618
0.029950982
""
0.021547997
""
""
""
0.16642594
""
0.13238198
0.071177743
0.10997196
0.071972527
0.12337963
""
""
0.047981054
0.11296881
0.13017538
0.041472893
""
0.19659606
""
0.11087192
0.10276503
""
""
""
0.059459176
""
""
0.093321644
0.088304497
0.090696618
""
""
0.049600702
0.062862635
0.19539113
""
0.078445576
""
0.0075483616
0.032200404
0.01980187
0.095360316
0.068382345
""
""
0.10675059
0.025719918
""
0.0136076
""
0.022421885
0.061606143
""
0.056039125
0.04066864
0.081172474
0.055944476
0.018116895
0.074309267
0.12474093
0.030750472
0.070604503
""
0.068767138
0.13536334
""
0.19587705
""
0.03876112
0.017495245
0.064301126
0.050806779
""
""
0.15651408
0.14565413
""
0.10155905
0.041652091
""
""
0.035990607
0.041389789
0.032259636
0.0742241
0.042668339
0.020344382
0.024964487
0.017936103
0.026180645
0.010440473
0.013855941
0.092147507
""
0.16224587
0.029090906
0.027162919
0.0085064815
0.013638786
""
0.12039813
0.010750386
0.053465281
0.027570911
0.0056558009
0.086028412
0.086745411
0.067869
0.088057131
0.025560157
0.072763309
0.036808863
0.01347778
0.072463274
0.019064933
0.056435786
0.04121327
0.038465105
0.087913029
""
0.046489775
""
""
""
0.049176127
0.054548018
0.0089052385
