kir_imm_other_male_p10
""
""
""
""
""
""
0.40966088
""
""
""
""
0.47685722
""
""
""
""
""
""
""
""
""
0.49913993
""
""
0.53899723
""
""
0.39207223
0.45707411
""
""
""
0.47540915
0.49421355
""
0.59560323
""
""
""
""
""
""
""
""
""
""
0.43861362
""
""
""
0.50796801
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.66161084
""
""
""
""
0.45051837
""
""
0.29863748
0.59687769
""
""
""
""
""
""
""
""
""
0.46200353
0.19277629
0.40178782
0.44296092
0.41203168
0.32440409
0.1749171
0.44360846
0.49910519
0.47246212
""
""
""
""
0.61831701
""
0.3165431
""
0.5425095
""
""
""
""
""
""
0.36722824
""
""
0.57089913
""
""
""
0.45819089
""
""
""
""
""
""
0.33707911
""
""
""
""
""
""
""
""
0.49581766
""
""
""
""
""
""
""
0.53867984
""
""
""
""
""
""
""
""
0.56379271
""
0.58770359
""
""
""
""
0.47647291
0.61417878
""
""
""
""
""
0.58187646
""
""
""
""
0.50797451
""
""
0.44869739
""
""
""
""
""
0.45861006
0.48727751
""
""
""
""
""
""
""
""
""
""
""
""
""
0.33421487
""
""
""
""
""
""
""
""
""
""
0.38677946
""
""
""
""
""
""
0.46433493
""
""
""
0.54761517
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41834173
""
""
0.40540287
""
""
""
""
""
""
0.59794414
""
""
""
""
0.48425129
0.34951249
0.37553072
0.53730738
0.52277797
0.50302744
0.48568729
0.46613249
""
""
""
""
""
""
""
""
""
""
0.43065894
""
""
0.46429315
""
""
0.50739819
0.46501559
""
""
""
""
""
""
""
""
""
""
""
""
0.48012751
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.60134184
""
""
""
""
""
""
""
""
""
""
0.43545505
0.49062535
""
0.45888942
""
""
""
0.36918676
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52123976
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.55123574
""
""
""
""
""
""
0.41565555
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49839234
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38912767
""
0.68343478
""
""
""
""
""
""
0.41328678
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48123571
""
""
""
0.52985519
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57365805
""
0.5115611
""
""
""
""
""
""
""
""
""
""
""
0.54955512
""
""
0.58102965
""
""
""
""
""
""
""
""
""
""
""
""
0.20502238
""
""
""
""
""
""
""
""
""
""
0.42617717
0.53882051
0.47459918
""
""
""
""
0.48995978
""
""
""
""
""
0.5497489
""
""
""
""
""
0.56658202
""
""
""
""
""
""
""
""
""
""
""
""
0.35762817
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50967479
""
0.48221555
""
""
""
""
""
0.53825152
""
0.4798286
""
0.48439205
""
""
""
""
""
""
0.46667314
""
""
0.3709909
""
""
""
""
""
""
""
0.6371699
0.52228367
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46005866
0.58680499
0.41019118
0.39471984
0.50476813
0.56832904
""
""
""
0.45143104
0.32563972
0.54322368
0.51093644
""
""
0.49848241
""
0.58455968
0.5221777
""
""
""
""
0.48239973
""
""
0.43277118
""
0.49907601
""
""
""
""
""
""
""
""
""
""
""
0.49759111
