kfr_asian_pooled_p25_se
0.028587885
0.036636788
0.08374653
0.017006526
0.022312988
0.068049006
0.0096499985
0.07818453
""
0.018578505
0.022016199
0.0074435733
""
0.017611781
0.012701975
0.074017003
""
0.027796002
""
0.066291802
0.021841351
0.013938702
0.031041829
0.040129129
0.0092788087
0.092111543
0.028811868
0.016972395
0.0074981092
0.045816656
0.051207673
0.029640982
0.0091242762
0.011934802
0.050906874
0.0121967
0.065176487
0.045676664
""
""
0.021894677
0.062305417
""
""
""
0.069969073
0.0065373657
0.018193781
0.012214396
0.028108548
0.024357419
0.014764383
0.036678031
""
""
0.021831529
0.07045839
""
""
0.046722524
0.054633763
0.017169746
""
0.062108424
0.065000176
0.060604956
""
0.18133682
0.080731399
0.09288761
0.060099978
0.063230321
0.045616988
0.041786306
0.055276264
""
0.053396292
0.063158356
""
0.011244085
0.054261465
0.028500494
0.068939216
0.054880317
0.0096876686
0.044487689
0.053956028
0.024640849
0.018910071
0.038755488
0.043439891
0.078371696
0.06182057
0.017605919
0.078180358
""
0.033885576
0.022549404
0.0061307857
0.01549222
0.015104777
0.0050721145
0.0093813976
0.017425347
0.013832065
0.0059727482
0.015719336
0.008272171
0.04620681
0.020311613
0.02118239
0.029866705
0.015523673
""
0.015545292
0.015536618
0.015325187
""
""
0.07737869
0.026506985
0.056125779
0.053132914
0.029520495
0.055020209
0.018535649
0.020542359
0.054916315
0.04701956
0.06296026
0.0037901567
0.043419372
0.021436583
0.042503752
0.01856751
0.057161536
0.022170637
0.020147163
0.050380707
0.03575993
0.020363433
0.020286573
""
0.054995067
0.04200916
""
0.024029873
0.049461335
0.054684024
0.058692358
0.063739069
0.016656253
0.044567376
""
0.010851366
0.014006121
0.097945474
0.022504229
0.083648309
0.061645746
""
0.092222705
0.022198282
0.005691757
""
0.0026051891
0.050302029
0.05271909
0.095834382
0.036623925
0.0046130158
0.014167165
0.04428469
0.02200483
0.052960422
0.090541743
0.020126779
0.010259465
0.052198987
0.081306115
0.068360448
0.042931806
0.013209277
0.059123088
0.052082177
0.0096201031
""
0.096433073
0.020720076
""
0.063709162
0.026385019
0.013264905
""
0.072877459
0.048238859
0.029807547
0.035167441
0.015423697
0.055017006
0.017128136
0.023489518
0.051174495
0.043321658
0.030824177
0.018225897
0.010540639
0.035491906
0.034873351
0.02381178
0.034827154
0.033195689
0.081556462
0.077666298
0.018355513
0.0239642
0.031347468
0.0077943918
0.050349794
0.052102406
0.055805027
0.052490529
0.05693743
0.063749209
0.0081215305
0.027302559
0.026888877
0.031967178
0.010115531
0.022969326
0.020730142
0.020480618
""
0.03409601
""
0.053256594
""
0.031241965
""
0.086757049
0.042018689
0.034400947
0.038715981
0.022050222
0.050605968
0.048152324
0.025536008
0.011404924
0.045355126
0.021344578
0.0080880728
0.022443427
0.036577299
0.21797927
0.029486069
0.046817444
0.05446393
0.012711544
0.045313161
0.01573723
0.048008613
0.014200286
0.011585658
0.011136618
0.014020042
0.0015831008
0.010473702
0.0023071622
0.0032503505
0.012062543
0.015576796
0.033387415
0.094843157
0.036405705
""
0.074715979
0.016354794
0.0239601
0.070518807
0.032224517
0.0077757034
""
""
0.0035695436
0.01100702
0.040310599
0.014536961
0.0052707498
0.03566831
0.081727125
0.072084948
""
0.078441367
0.059569947
0.079106271
0.055736687
0.070410684
0.033875387
0.033245403
0.027801229
0.0041254894
0.070498496
0.04951502
0.01613592
0.039748956
0.055097621
0.064819977
0.038588051
0.033667363
""
0.023572607
0.028297789
0.033026028
0.015586718
0.012300678
0.014882614
0.059318651
0.011605474
0.016377589
0.017839897
0.054245707
0.013264452
0.053866804
0.064615056
0.066516712
