marr_32_hisp_male_mean
0.40778089
0.3709718
0.49689725
0.4229542
0.39142403
0.48948026
0.36391857
0.41780049
0.35228223
0.34576312
0.33001873
0.35149944
0.49335191
0.41866982
0.33553413
0.46538091
0.47984239
0.3743186
0.40865991
0.37965065
0.30945483
0.36216998
0.35640353
0.30736512
0.35636431
0.3305822
0.3615599
0.36490348
0.38048756
0.2061407
0.35825077
0.38322848
0.34974763
0.37526616
0.29844442
0.37868524
0.33042783
0.31754184
0.0737077
""
0.28055733
0.2587145
0.4645974
""
0.22481243
0.36214077
0.34716567
0.3826004
0.40179569
0.39697534
0.40041018
0.35736516
0.33445764
0.46435747
0.58780891
0.37455475
0.42785701
0.27534971
0.21643305
0.36353326
0.38771674
0.43536773
0.3070029
0.41970497
0.30598444
0.46309823
""
""
0.24355336
0.47574723
0.41049147
0.25686029
0.2671583
0.30239579
0.28895748
0.41412923
0.29807657
0.40886152
0.38065991
0.31485856
0.31612018
0.43674609
0.31657469
0.32394668
0.36072436
0.33301595
0.31817403
0.35091016
0.36170051
0.40185773
0.35066655
0.37884676
0.44655344
0.3806065
0.3995983
0.41092435
0.42918935
0.36281928
0.33276919
0.35149434
0.31272584
0.32297871
0.32932881
0.32635203
0.37820038
0.32854551
0.34238315
0.35672027
0.35462952
0.35234392
0.38037351
0.38349941
0.35824135
0.32420334
0.41478518
0.41013634
0.417472
0.45207414
0.34105071
0.35950056
0.33259568
0.44066873
0.3210406
0.36725277
0.46709782
0.36269653
0.38798767
0.28552511
0.27799228
0.29066855
0.37149537
0.44207785
0.38142076
0.34975353
0.39216945
0.34426108
0.42251283
0.35294166
0.22061732
0.38396335
0.3721149
0.35362494
0.28141627
0.23953161
0.29197642
0.014886234
0.45835468
0.32231703
0.55623317
0.44144604
0.46648276
0.41103795
0.32129434
0.35112974
0.40025407
0.3653028
0.31273717
0.36983761
0.33934483
0.41237798
""
""
0.43687594
0.34822991
0.46618852
0.35924807
0.39719662
0.41541079
0.36452278
0.37036741
0.35498536
0.35026628
0.33631107
0.36010748
0.25966471
0.36755538
0.36213025
0.38068056
0.3929562
0.32067811
0.45564559
0.38534522
0.38954338
0.26223263
0.38102755
0.3637805
0.46718213
0.49305707
0.3811712
""
0.39854965
0.45330253
0.36404634
0.46184406
0.53767854
0.42842874
0.38721064
0.42021483
0.38493574
0.42777663
0.3530919
0.42825183
0.47404218
0.46679845
0.40910897
0.3855643
0.37127087
0.33484092
0.33352098
0.39519575
0.37365881
0.35364717
0.42424154
0.27120122
0.37077117
0.43608403
0.34943932
0.32764366
0.38414568
0.40890855
0.46745953
0.29851678
0.34863591
0.45055109
0.36131397
0.45161313
0.45565587
0.42122743
0.37728181
0.32806972
0.31840855
0.39826497
""
0.39066514
""
0.50671017
""
0.36479425
""
0.11446783
0.45602584
0.43377829
0.41858155
0.43231785
0.52875823
0.34608614
0.37965313
0.33127284
0.37588471
0.3126829
0.3139711
0.36051476
0.35479778
""
0.44352794
0.26349518
0.33873835
0.3045409
0.44126379
0.35145563
0.33226559
0.28639302
0.29775202
0.30082881
0.32840613
0.25077024
0.34789875
0.30552134
0.27899304
0.33915594
0.32028583
0.34846446
0.51357388
0.43563315
""
0.35483319
0.35835949
0.26710773
0.39452606
0.36312774
0.27588275
""
""
0.26763883
0.32843611
0.33184513
0.22845185
0.27945456
0.29273757
0.24070975
0.40979508
""
0.20809281
0.38623422
0.32971877
0.31442007
0.44231823
0.34997234
0.38271242
0.3995696
0.35998964
0.41909289
0.35907254
0.34861562
0.36644697
0.41753888
0.34018612
0.42486399
0.39728931
0.40139765
0.39992937
0.3993367
0.37614557
0.3154476
0.39138809
0.39740846
0.34550741
0.34521455
0.38530022
0.39496505
0.53167403
0.33328202
0.4394837
0.39727566
0.46485427
0.36744794
0.37735337
0.42779502
0.36447936
0.39215851
0.43980443
0.3903603
0.35163358
0.36159158
0.33636421
0.33460087
0.33312318
0.49388155
0.3503961
0.40757892
""
0.35775352
0.34105867
0.35670134
0.46156025
0.47081295
0.37827599
0.45240989
0.30257171
0.35990429
0.43857548
0.42450449
0.37355453
0.52501678
0.29493994
0.38494575
0.47443336
0.4449929
0.39259863
0.44740647
0.41374061
""
0.38261259
""
""
0.37521788
0.44739848
""
""
0.30942965
0.44963771
0.32727364
0.47705975
""
""
""
""
""
""
0.44261587
""
""
""
""
""
""
""
""
""
""
""
0.43047753
0.31238663
""
""
0.30530417
0.53773737
""
""
""
""
0.45902532
0.37222666
0.31138772
0.45027137
0.39620462
0.36620334
""
0.57297254
""
0.4262749
0.41506812
""
""
""
""
0.3053101
""
""
""
""
""
""
""
0.33703071
0.47238874
0.55589271
0.33539629
0.53511393
0.39451414
0.3577984
0.35383114
0.35839018
0.40763104
0.36819482
0.39317849
0.39112672
""
""
""
""
0.37363002
0.38661951
0.48704585
""
0.42043716
0.36958417
0.47261903
0.54369998
0.37284243
0.3795822
0.38936108
0.37139237
0.4696635
0.38707325
0.42120162
0.46137184
0.42820558
""
""
""
0.35263959
0.38049743
""
""
0.3207342
0.39368978
0.47601327
""
""
""
0.75050634
0.47610065
""
0.63766479
0.50614023
0.42854378
0.39953226
0.44401863
""
0.38257128
0.38082778
0.34169403
0.28853515
""
0.38911346
0.3936983
0.40591991
0.44965628
""
""
""
""
""
0.38206568
0.33455792
""
0.3983753
0.37133583
0.38802209
0.45172659
0.45557955
0.42347059
0.40037829
0.44246811
0.45355985
0.3662149
0.41400528
0.36714494
""
""
0.44246039
0.36990088
0.36717498
0.46092451
0.45921078
0.47435957
0.36488894
0.38882589
0.38003251
0.39585751
0.56376147
0.4167496
0.37815025
0.40893471
0.40396154
0.36812562
0.32575673
0.34555075
0.35721871
0.34631225
0.35950774
0.35490969
0.40910143
0.31253502
0.3692205
0.37344384
0.36465147
0.50465733
0.45703924
0.3895447
""
0.32517827
0.36781898
0.52513832
0.5990209
0.34475833
0.53178221
0.45140934
0.41862446
0.34948081
0.40936306
0.32875404
0.3259691
0.3890636
0.32641026
0.35042617
0.32361242
""
0.4414255
0.4696638
0.40091673
0.50120866
0.3343398
0.30195487
0.34851599
0.34829298
0.31866866
0.36018744
0.40390879
0.36382076
0.44004101
0.38629016
0.44420794
0.33804831
0.36164242
0.33755013
0.35627005
0.40867701
0.43608123
0.38923171
0.37465456
0.43826342
0.38102576
0.40805534
0.48774904
0.38127479
0.42125806
0.57401425
0.35852292
0.39384744
0.48141932
0.33472297
0.31233957
0.36471474
0.35936248
0.34025642
0.40157169
0.43323866
0.43939403
0.38168699
0.42482775
0.34856257
0.31061721
0.44546321
0.40479177
0.40878752
0.38405943
0.37623987
0.43680286
0.34942687
0.3818731
""
0.29830214
""
""
""
""
""
0.29190126
0.32555449
""
0.29484737
""
""
""
0.33733577
0.40621558
0.64746332
0.45909882
""
0.45479026
0.36663595
0.42441925
0.46111697
""
""
""
0.31965429
""
""
0.58041501
0.38107708
0.40798521
0.70864564
0.35589167
0.4356499
0.42439625
0.35165015
0.41076013
0.34336588
""
0.35298634
0.34045425
0.34616259
0.31592697
0.32278395
0.3563576
0.31810606
0.40358502
0.32303745
0.32943791
0.30319506
0.36805052
0.32358277
0.40002427
0.24138725
0.38076761
0.39959621
0.50939631
0.36483824
0.32144424
0.42940912
0.49589351
0.38585001
0.35864484
""
0.47742102
0.51805443
0.54463655
0.58706057
""
0.56672984
0.40511176
0.50435072
0.45742175
0.31443447
0.58199382
0.44339538
0.52105802
0.50385624
0.46693495
0.47261953
""
0.36048499
0.37175459
0.39039069
0.38788435
0.35448959
0.33995107
0.36303797
0.3674258
0.33267099
0.39999503
0.35202771
0.32642737
0.43711618
0.41647565
0.33298483
0.32653505
0.37106341
0.33348158
0.31545305
""
0.33374512
0.36066499
0.37687439
0.37251502
0.30880561
0.48457667
0.4147431
0.44293472
0.41659188
0.40333718
0.38731506
0.36303934
0.36326584
0.46959344
0.36094779
0.39769486
0.35222596
0.37087646
0.48929015
""
0.46396625
""
""
""
0.37018368
0.29543772
0.36290774
