marr_32_asian_pooled_p75_se
0.11569661
0.094969481
""
""
""
""
""
0.071104296
""
""
""
""
""
""
""
0.088917181
0.15575267
""
""
""
""
""
0.097406551
0.15588579
""
0.20043968
""
0.10385741
""
""
""
""
""
""
0.11417178
0.23423745
0.035980802
""
0.14092745
""
0.062837131
0.10630267
""
""
0.030446753
""
""
0.16646038
0.04938513
""
0.049495474
0.080256052
""
""
""
""
""
0.1580539
0.051476356
""
0.12705924
""
0.0675053
""
""
""
""
0.335096
0.23670618
0.022673147
""
""
""
""
0.054935157
""
""
0.062972911
0.15174252
0.092728622
0.077433243
""
""
0.1175169
""
""
""
""
""
0.10630096
""
""
""
""
""
""
""
0.062741078
0.085872591
0.12207846
""
""
""
0.010825402
0.079680219
0.13521664
0.022205289
0.081851684
0.22716038
0.091178551
0.064886034
""
""
""
0.064490825
""
""
""
""
""
""
""
""
""
""
""
0.13041189
0.10003559
0.12720343
""
""
""
""
0.11155542
""
""
0.11655697
""
""
""
""
""
0.19418946
""
""
0.098351158
""
""
""
""
""
""
""
0.099096037
""
""
0.16246563
0.13186549
""
""
""
""
""
""
""
""
""
""
0.14061189
""
0.038202338
""
""
0.10456603
0.25276145
""
0.039659895
""
""
""
0.13190091
""
0.059146184
0.17833941
""
0.22850433
0.0051672342
""
0.1436383
0.051668059
0.11782935
0.25888303
0.0070803808
0.135748
0.040084977
0.015813174
0.16742446
0.059084468
0.064564183
""
0.018371094
0.034406483
0.10046405
0.11387624
0.0030205194
0.059376698
0.027570115
""
0.088697776
0.032585364
""
""
0.018114258
0.031447716
0.078091227
0.0048906486
0.024889411
""
0.0095492629
0.0085413605
0.067521706
0.0084443921
0.0054997643
0.0069321115
0.011995041
0.034557264
0.0063826377
0.022438556
0.0043550944
0.031324182
0.061331041
""
0.1462224
0.0091047576
0.022375962
0.020802772
0.042462714
0.12279795
""
0.029407712
0.12964447
0.011215175
0.029890103
0.070517428
0.024319639
""
0.017025772
""
""
""
0.028604688
0.051955901
""
""
""
""
""
""
""
""
0.026326997
""
0.035089746
""
""
0.021979572
0.16080455
0.13100971
""
""
""
""
""
""
0.0194539
""
""
""
0.13451111
0.040665004
""
""
""
0.082021266
""
""
""
