working_pooled_female_mean_se
0.0084852641
0.0054935911
0.012399741
0.015638135
0.0098010171
0.016815292
0.012432233
0.0055472353
0.0096725617
0.015056224
0.011299295
0.017372981
0.011419637
0.020356996
0.018593427
0.0089491419
0.0090740947
0.017396977
0.021628233
0.011342931
0.018793054
0.007647458
0.0081226816
0.0085863965
0.0091490885
0.0073917462
0.010715376
0.0064648944
0.017424218
0.013098812
0.013700902
0.019165443
0.015615206
0.014313203
0.00652178
0.0093170656
0.0024056805
0.01916042
0.0073886747
0.010862716
0.0063788844
0.0080422275
0.015543438
0.012411436
0.0038549271
0.012598193
0.014308932
0.0073164217
0.0031704861
0.014611051
0.0037705838
0.0059585762
0.019184733
0.014351433
0.011703513
0.015266641
0.0083359666
0.0084360484
0.0052576568
0.017958814
0.0067989496
0.0098445276
0.0050017275
0.0090730907
0.018737037
0.018242972
0.014888218
0.044540204
0.055430483
0.0036539084
0.022935405
0.084087029
0.07049682
0.037900113
0.0063824896
0.069715895
0.058460686
0.011200194
0.011436853
0.018467167
0.01739132
0.030169714
0.066623271
0.010245949
0.026163667
0.034187473
0.033778034
0.068429679
0.035207063
0.022490118
""
0.035657659
0.033157289
0.066570312
""
0.034623388
0.011774949
0.0059696995
0.0061458433
0.010904973
0.012567058
0.025612762
0.019250274
0.0012274932
0.0053158598
0.0076841554
0.0022631972
0.0053009628
0.010098825
0.0055561168
0.0052524842
0.012459729
0.013493904
0.010648316
0.0050622849
0.011463204
0.01775383
0.02804717
0.01329489
0.016623205
0.013806107
0.015589285
0.01380845
0.022634264
0.012831128
0.013397903
0.0073984102
0.0084228329
0.0076511703
0.014711441
0.020499218
0.013944781
0.014413533
0.0069062463
0.015322593
0.020727245
0.0070100161
0.017395789
0.010606659
0.012946323
0.011401061
0.017090553
0.010306308
0.021827344
0.015803153
0.0060464065
0.013873897
0.025674447
0.017200977
0.018451154
0.020735864
0.018813798
0.014410763
0.0078179706
0.01798192
0.020267317
0.0091586355
0.008026462
0.016292872
0.027410958
0.020302484
0.021192852
0.010796713
0.023026174
0.011940666
0.022688705
0.013472166
0.01582754
0.0087421173
0.027652923
0.0030459305
0.015422892
0.01182505
0.0065806415
0.022743938
0.025144655
0.0056088432
0.017270068
0.017419219
0.021325616
0.0087472582
0.016492594
0.0052701854
0.0081354836
0.023461811
0.014923475
0.0017162065
0.067173958
0.012001572
0.004806119
0.012904531
0.015685154
0.0020246746
0.012710358
0.0051397528
0.0023136113
0.012523458
0.0064748172
0.0046413224
0.015613949
0.0024450743
0.0055855387
0.010527037
0.013722686
0.00071627431
0.0055632042
0.0046366625
0.017588284
0.0076397555
0.0041807243
0.021389086
0.034067765
0.0032193474
0.0057690945
0.0070049274
0.0013099201
0.0038481259
0.019127183
0.0016131374
0.0018161595
0.0078334063
0.0014796961
0.001296615
0.0025705989
0.0025817815
0.0043879701
0.0024016029
0.0034346639
0.0015983523
0.0041929348
0.0050424119
0.047582764
0.010312025
0.0028122426
0.0031186822
0.0028933785
0.0066206432
0.00850322
0.027576156
0.0033088441
0.0096012959
0.0022679134
0.0050311
0.0078647416
0.0029648927
0.014774542
0.0024069715
0.025327809
0.032397885
0.026327047
0.0040211827
0.0077176723
0.016124101
0.07509242
0.024947304
0.029562999
0.060378134
0.030647101
0.035605848
0.012019405
0.0026907844
0.082522415
0.0043112761
0.018355757
0.012496041
0.0025245224
0.0091600846
0.0093209548
0.03483437
0.042112939
0.018757014
""
0.025523992
0.076763459
0.0024580855
0.045777056
0.020759847
0.024481688
0.0098512229
0.0038760719
0.015401646
0.030166967
0.012693555
0.0055258009
""
0.014357569
0.013523134
0.010377054
0.01061292
0.012592983
0.038359173
0.015370931
0.025554674
0.022657203
0.016395798
0.0050449013
0.021929756
0.016673027
0.025322774
0.033255469
0.056734715
0.048794609
0.032168269
0.03521755
0.013433898
0.026606683
0.0044394974
0.015724385
0.0022204728
0.0020471925
0.004477398
0.0048577641
0.0021878099
0.0036598635
0.0049384725
0.0056962539
0.0049614557
0.0026223077
0.0048597185
0.0027038271
0.0045404038
0.013637299
0.0047855293
0.013979489
0.0028581487
0.001573983
0.019608535
0.0054539368
0.0063807894
0.004397132
0.0045506619
0.0086900704
0.014204883
0.022302384
0.0021211372
0.0035529493
0.0082905535
0.024725804
0.00887491
0.01875894
0.027109595
0.018462451
0.019218709
0.01474796
0.011995872
0.0055266088
0.0072056497
0.001987213
0.016476657
0.0061532035
0.0096630668
0.016135326
0.027539901
0.0043939394
0.0030709235
0.0041684373
0.011643629
0.028066114
0.016090341
0.0039743562
0.0041615823
0.0059447307
0.0013491241
0.0073756268
0.0081068985
0.0043887934
0.010342685
0.001955024
0.0040027448
0.0019880768
0.0035695338
0.0022646196
0.0028745458
0.008318007
0.005357625
0.0042247805
0.0055116573
0.0037914023
0.0028838166
0.011083856
0.011369167
0.015494172
0.019204665
0.0030590291
0.012732184
0.010541214
0.01467601
0.015472827
0.031600945
0.018535346
0.040878534
0.0096203024
0.016914872
0.0094557935
0.0073079555
0.013820192
0.016520731
0.0047590961
0.020297747
0.022193223
0.01500133
0.012137032
0.0097380849
0.012174507
0.013697428
0.035803169
0.008722309
0.023953859
0.006663322
0.0086993733
0.02411826
0.0037697018
0.010330617
0.013703976
0.0052571418
0.0066168495
0.038449131
0.0034154914
0.023756539
0.0026325297
0.010612979
0.010163666
0.0055459463
0.016173191
0.0062903403
0.019248825
0.012691203
0.018302074
0.016814012
0.013095809
0.0022214751
0.015381069
0.018950569
0.0055920137
0.0057765259
0.018942457
0.042742081
0.0098613417
0.014356502
0.014037815
0.021377206
0.017316664
0.0054762191
0.007335444
0.0067982548
0.014639219
0.0022202425
0.015601629
0.042952232
0.0070070839
0.0094826836
0.014156708
0.014741707
0.0025506909
0.011715313
0.0054717944
0.021041909
0.013397014
0.012371163
0.014392133
0.019278603
0.005118812
