stayhome_natam_male_mean
0.1847458
""
""
0.081117213
0.063472264
""
0.16351077
""
""
0.21474101
0.15058856
0.23525755
""
""
0.066279292
""
0.42602563
0.17952771
""
0.20903878
0.1327527
0.29095602
0.21957649
""
0.10503051
0.27483574
0.14742601
0.23188461
0.13934028
""
""
0.084392779
0.17902631
0.15398659
0.24623062
0.18597959
""
""
""
""
0.2918255
""
""
""
""
""
0.19544639
0.21434867
0.13906085
0.20137914
0.28144765
0.1973746
0.08837299
""
""
0.23061064
""
0.10944651
""
""
""
0.18925911
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11250227
""
""
""
0.17978416
0.27146196
""
""
0.17925091
0.11926792
0.095233515
0.13275504
""
""
0.3127113
""
""
""
0.20975004
0.15621231
0.19215333
0.16066624
0.27034238
0.21086197
0.095192052
0.16196908
0.20727451
0.19375382
0.19913937
0.096287496
0.17411071
0.14400813
0.08939869
0.24503422
""
0.17318429
0.14693083
0.17829533
""
""
""
0.12233264
""
""
""
""
0.25838333
0.27635723
""
""
""
0.22527014
""
""
""
0.42814782
""
0.058293484
0.20445879
""
""
0.29922637
0.1526016
""
""
""
""
0.082560748
0.42806295
""
""
""
0.081380598
""
""
0.13176982
0.22074664
0.15585873
0.13539511
""
""
""
""
0.18644953
0.26548985
""
0.24842303
0.14785911
0.22864285
0.10140377
0.17775944
0.21417914
0.19341621
0.22041456
0.092704065
""
0.14605032
0.14836155
0.20914918
0.21276188
0.19245273
0.028234091
""
0.15650865
""
""
0.13719741
""
""
0.23890802
""
""
0.063188799
0.081861176
""
""
""
""
""
0.14084625
""
0.14350741
0.11690816
""
0.16121702
0.20668232
0.20694828
0.10552041
""
0.078347519
0.1287024
0.10874923
0.279663
""
""
0.073503487
0.2335145
0.1653253
0.15639298
""
""
""
""
0.22299689
""
0.075927638
0.21292995
""
""
0.15104371
0.078010343
0.12249909
0.35204425
""
""
""
""
""
""
""
""
""
""
""
0.27019399
""
""
0.10783363
0.22536868
""
""
0.23974647
0.10815811
0.14443024
""
0.074877709
0.25635225
""
0.12728517
""
""
""
0.29103169
0.13322666
0.16903241
0.25226963
0.28433096
0.15690856
0.2804949
0.27298117
0.11986695
0.22512327
""
""
0.14555359
""
""
0.15057267
0.23038527
""
0.0078525022
0.25765803
""
""
0.17610298
0.052636076
""
0.14679088
0.18187274
""
0.27968484
0.059575792
""
0.18928778
0.25696993
0.44539946
""
""
""
""
0.197989
0.23398952
0.17749739
0.28713834
0.28507692
""
""
""
0.32799885
""
""
""
0.12505023
""
0.13233179
0.20661908
0.2547878
0.16034165
0.17555805
0.091867194
0.058893371
""
0.1839437
""
""
""
""
0.071169786
""
""
0.15202847
""
0.19731459
0.12244368
0.19991745
""
0.21073934
0.11409616
0.14218979
""
0.12596756
""
""
0.13615614
0.14532155
""
""
0.062514096
-0.0034109361
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.24214998
""
""
""
""
""
""
""
""
""
0.18090087
""
""
""
0.37192193
""
0.26870084
0.072639115
""
""
""
""
""
""
0.26334825
""
""
""
""
0.35894901
0.20403762
0.12608688
""
0.15466996
""
""
0.43379667
0.44138625
""
0.22184174
0.28809392
""
""
0.19967008
0.12197126
""
""
""
""
""
""
""
""
0.13545041
0.027382663
""
""
0.18517023
0.334757
""
0.26838571
""
0.16910934
""
""
""
""
""
""
""
0.30665433
""
""
""
0.29266173
0.37641951
""
""
0.43957254
0.040789053
0.29905006
""
0.25788131
""
""
""
""
""
0.18491243
0.44621792
0.23877648
""
""
0.25436163
""
""
""
""
""
""
0.23214132
""
""
0.21678986
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.17716232
0.23273391
""
""
""
""
""
""
""
""
""
""
""
""
0.21783128
""
0.11367146
0.25026894
0.19769715
0.072150491
0.02699393
0.14769073
""
0.18783914
0.071036547
0.1886037
0.048415944
0.0034961051
""
""
0.17211033
""
0.20620812
0.11181457
0.10999516
""
0.16672033
0.16957703
0.20081407
0.18129271
0.20980902
0.17179032
0.2613585
""
0.186657
0.27902982
0.37147847
""
""
""
0.17771155
""
0.32862404
0.11485781
""
""
0.07548245
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.18911649
""
0.19788966
""
""
""
0.16191365
""
""
""
""
""
""
0.26206452
0.21804258
""
0.081585445
0.1877047
0.24270552
""
""
0.047440007
""
""
""
""
""
""
""
""
0.1232428
""
""
0.093600817
""
""
""
""
""
0.0077296896
""
0.16233878
0.15284683
0.20241326
0.25335577
0.17615715
0.11038299
0.17713523
0.18885
0.11930729
""
0.18769476
0.16850488
0.23878188
0.20993584
0.2175373
0.21535572
0.22396541
0.27637833
""
0.33228862
""
""
0.52694005
0.52762866
0.41998458
0.1787132
0.29490051
0.2591224
0.36133087
0.54235476
0.44571796
""
0.33708489
0.30279511
0.43697605
0.21262039
""
""
""
0.33091763
0.32399359
""
""
0.35540485
0.15650651
""
""
0.15265995
0.31910518
0.34710976
""
""
0.24093576
0.22014625
""
""
""
""
0.096376494
""
""
""
0.45003936
""
""
""
0.36227265
0.46292445
0.31933045
0.46895912
0.32500309
0.11347086
""
0.30993721
0.40500286
0.2814106
0.34565833
""
""
""
0.16258053
""
""
0.22214642
""
""
""
""
0.22404368
0.25804883
0.28217623
0.26510611
""
""
""
0.1526148
""
0.1423661
0.17344189
""
""
0.19845492
0.15785861
0.14847918
0.089746974
0.15923724
0.21269488
0.15619236
0.19788161
0.17943002
0.2069349
0.28768367
0.38884932
""
""
0.1820391
0.21241373
0.26036185
0.227965
""
0.28889218
0.24363564
0.41364735
0.26012781
0.2445627
0.17424001
""
""
0.045230262
0.13735405
0.2015209
0.12964392
0.14082363
0.33515382
0.17125963
0.19844221
0.36803716
0.21708186
""
""
0.25119328
""
""
""
0.17452914
0.16511385
0.22115649
