stayhome_black_female_mean
0.14430319
0.18114731
0.05304116
0.17164664
0.16589504
0.20849162
0.16954248
0.18025509
0.1055047
0.19698341
0.21462078
0.1997132
""
0.21521202
0.19149922
""
""
0.21480319
""
0.19292364
0.20587707
0.18590219
0.19019535
0.17430745
0.19105075
0.17157657
0.16312164
0.1593584
0.17772108
0.14204501
0.17526835
0.14596996
0.20795242
0.16581595
0.17639595
0.18047179
0.196769
0.16400799
0.15114224
0.1533464
0.20983276
0.14888325
0.20216547
0.13340852
0.13707137
0.15307629
0.17042907
0.19434166
0.19945846
0.14868107
0.15348887
0.17099386
0.11271603
0.076819688
0.14964269
0.14717849
0.13091791
0.10873701
0.13888444
0.13818941
0.12441733
0.17137697
0.10310439
0.11400177
0.1501334
0.094850689
""
0.071562529
0.2007145
0.10045376
0.12972094
0.19136444
0.15227772
0.14468342
0.16133894
0.06469994
0.18902165
0.20344709
0.1833536
0.2155513
0.12732121
0.13141151
0.15514079
0.17601943
0.1995014
0.20316742
0.14670323
0.12889187
0.17731862
0.18057184
0.14396985
0.11208849
0.10204238
0.17677402
""
""
0.15479796
0.20469247
0.1848149
0.1890516
0.19888413
0.25504202
0.21487194
0.18245415
0.17585838
0.23261639
0.15923251
0.17735332
0.13472559
0.17969902
0.16272119
0.19089592
0.20387343
0.17392737
0.2045773
0.1847752
0.17282836
0.15387689
0.10658189
0.17189345
0.14243376
0.18264627
0.18587296
0.16122682
0.19952179
0.20034815
0.17034294
0.15052332
0.15648733
0.18495542
0.23392104
0.21461982
0.19240585
0.17816177
0.19541523
0.15320355
0.18835028
0.1910764
0.17934051
0.1822616
0.18014304
0.13934559
0.15130402
0.16870156
0.15662917
0.13808073
0.15591021
0.13703027
0.13752583
0.12878536
0.1424862
0.19429129
0.15769383
0.15434532
0.15931329
0.16644993
0.13912174
0.17131692
0.1686416
0.22082585
0.20532234
0.3887206
0.23343073
0.20545265
0.17712608
0.23514433
""
0.16021231
""
0.10356741
0.16880664
0.14001332
0.11270968
0.12221407
0.13073464
""
0.11524629
0.13883285
0.017156662
""
""
0.12948158
0.1205538
0.084522083
0.13249643
0.12926942
0.10684796
0.070886113
0.15116036
0.13280718
0.14073329
0.13174547
0.14963283
""
0.15780731
0.080951788
0.12122386
0.084768675
0.12128578
0.14443049
0.11483979
0.10346362
0.070110954
0.10938455
0.11080439
0.12355985
0.14061351
0.097472228
0.071662724
0.092550136
0.11581347
0.090373933
""
0.070450172
0.15223356
0.12923564
0.11658354
0.15720615
0.064922519
0.15390632
0.088874936
0.067450628
0.10092211
0.080308512
0.15402728
0.079365976
0.1224358
0.090621389
0.1327159
0.10893565
0.1238596
0.15972573
""
0.21984953
""
0.11156534
""
0.17583217
""
0.16544522
0.23412475
0.14533387
0.18904981
0.14462352
0.12133677
0.12509106
0.21978687
0.12415697
0.11152397
0.10546471
0.15257196
0.11921486
0.08919315
""
0.12971583
0.061520871
0.13164881
0.1490366
0.086814016
0.14473535
0.10483717
0.1811218
0.14745013
0.14618896
0.2089102
0.2462395
0.20762707
0.23506276
0.2034684
0.19831516
0.19743423
0.17718086
0.20426856
0.10047937
""
""
0.11917585
0.13988069
""
0.14594966
0.15928419
""
""
0.20649762
0.14592589
""
0.16446055
0.20163412
0.14887859
""
""
""
""
""
""
""
""
0.0086463457
0.06309744
0.15119319
0.12823817
""
0.13996646
0.1040359
""
0.0057129799
""
0.068618156
0.11781109
""
0.093554303
0.13737313
0.1189032
0.093897603
0.066775516
0.18848102
""
0.056990135
0.010060459
0.070872284
""
0.11045645
0.050901014
0.15525617
""
0.13127396
0.11247053
0.1470681
0.13449454
0.1188684
0.10208906
0.12847346
0.13377966
0.13472256
0.13387142
0.21506515
0.13520342
0.14161107
0.086801305
0.16679433
0.1000407
0.077207156
0.14644383
0.13866057
0.08906202
""
""
""
""
0.13426915
0.12155218
0.11285274
0.10888685
0.39454338
0.10363541
0.094988279
0.073133767
0.14178798
0.06244503
0.092056043
0.096648216
""
0.12283309
""
""
0.10978195
0.13775927
""
""
""
""
""
""
""
""
""
""
""
""
0.12548526
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10948704
""
""
""
""
""
""
""
""
""
0.14514554
0.026653208
""
""
""
0.0018484421
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
