kfr_stycz_white_female_mean_se
0.0078986296
0.0047645099
0.016859783
0.013658757
0.0069810087
0.053221889
0.015429001
0.0051893005
0.0099509992
0.011358118
0.0084382687
0.021517677
0.013620691
0.016321275
0.01307176
0.009609364
0.0075803511
0.019828791
0.021190539
0.010321367
0.018060943
0.0054555787
0.0084900409
0.014725474
0.0064006252
0.0066043665
0.011306458
0.0053543667
0.013583239
0.010500174
0.010827977
0.072611354
0.020014185
0.014430732
0.0063753552
0.0068187136
0.0026734483
0.016257938
0.0061283354
0.0090946546
0.0067158653
0.0066608787
0.032460559
0.028700659
0.0038586552
0.01707769
0.010699639
0.0056525273
0.0032495786
0.016658887
0.0051278053
0.0050031515
0.033050478
0.021729039
0.01333173
0.012684778
0.0091545386
0.0063297991
0.0044638962
0.044286799
0.0069903187
0.0096584521
0.005306148
0.00680329
0.017509766
0.040742349
0.011003599
""
""
0.0043463828
""
""
""
""
0.0074504749
""
""
0.013533339
0.011708521
0.019016573
0.023579197
""
""
0.0094328895
""
""
""
""
0.036819469
0.029267399
""
0.037641041
0.049724013
""
""
""
0.028440971
0.0068125376
0.0072334306
0.010012102
0.014191295
0.030462371
0.0245264
0.0011665409
0.0050768894
0.0099171242
0.0025280032
0.0051521515
0.025910385
0.0051714089
0.0083032539
0.01603825
0.013766275
0.0091475789
0.0043180273
0.0088044964
0.021085007
0.029700516
0.010661274
0.025314724
0.013921307
0.012018028
0.011329097
0.019431056
0.016387412
0.012025101
0.0061870115
0.0064852959
0.0099176858
0.015513773
0.030509412
0.020584963
0.014931857
0.0059107346
0.012965798
0.013500835
0.0060400045
0.013028678
0.0075069042
0.013944292
0.0095861368
0.015908081
0.0085877851
0.017399186
0.01471015
0.0086677745
0.010390422
0.03566239
0.012540872
0.026519705
0.018855905
0.017286943
0.01099249
0.0064965053
0.014253494
0.01643246
0.0085167978
0.0095732585
0.023662904
0.021619331
0.020365357
0.016073221
0.01396775
0.016210189
0.018424755
0.015172019
0.0097972369
0.013150963
0.007201164
0.022261638
0.0034104842
0.011759391
0.016161628
0.0051742438
0.016738549
0.019837067
0.005176811
0.017415971
0.014258559
0.016699079
0.010935036
0.013450313
0.0044491496
0.006658589
0.025811171
0.011778804
0.0026368701
""
0.010102487
0.0046544019
0.012147048
0.018972842
0.0025860749
0.012821563
0.0046361713
0.0030766837
0.012620861
0.0061699883
0.013292067
0.019159226
0.003042262
0.0070593036
0.010212628
0.015031641
0.0011906247
0.0069570164
0.0052305623
0.016143298
0.0072692656
0.005541414
0.028056009
0.040967755
0.0053657186
0.0063906112
0.0063718813
0.0015598828
0.0035693301
0.021555124
0.0019264036
0.0020252513
0.011729518
0.0018841225
0.0016438257
0.0051914803
0.0033344538
0.0045172344
0.0036424291
0.0045920336
0.002541373
0.0053794393
0.0046721357
0.060441509
0.010114375
0.0038147615
0.0032139106
0.0033601355
0.0073896917
0.0078599676
0.027828189
0.004521098
0.008872794
0.002734517
0.0060219616
0.0082140686
0.0029731796
0.019342605
