kfr_imm_hisp_male_mean_se
""
""
""
0.064282447
0.041552842
""
0.027488923
""
""
0.057895649
0.060782459
0.018604333
""
""
0.046819322
""
""
0.051531091
""
""
""
0.020663679
""
0.050962266
0.025589824
""
0.053667959
0.030246552
0.01989474
""
""
""
0.022786466
0.032865673
""
0.050532684
""
""
""
""
""
""
""
""
""
""
0.014449157
""
0.042713929
""
0.047835566
0.063771456
""
""
""
0.043528065
""
""
""
""
""
0.049145158
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.029333994
""
""
""
""
0.028860522
""
""
0.028649993
0.042363781
""
""
""
""
""
""
""
""
0.026515912
0.0076530711
0.013880241
0.018681742
0.0029284423
0.0086375447
0.013984138
0.02117301
0.0062600379
0.019322351
0.019252097
0.055694997
0.024660714
0.037643533
""
0.02924847
""
0.040187992
0.038767483
0.038686756
""
""
""
0.033058073
""
""
0.043319479
""
0.040611617
0.055344537
""
""
""
0.010666904
""
0.064380541
""
0.022971423
""
0.046211392
0.033229645
""
""
0.039691322
0.040814023
""
""
""
""
0.043163892
""
""
""
""
0.054198205
""
""
0.031063925
0.056969054
""
0.057457473
""
""
""
""
0.029359814
0.019872438
""
0.0057843947
""
""
""
""
0.013060296
0.030224236
""
0.055952705
""
""
0.031240659
0.017007608
""
""
""
""
0.037838653
""
""
0.033530422
""
""
""
""
""
0.024002386
0.028619695
""
""
""
""
""
0.029226989
""
0.027087906
0.031234473
""
""
""
0.041754726
0.026341977
""
""
0.033980623
""
""
""
""
0.015018876
""
0.02264601
0.016514009
""
""
""
""
""
""
0.030499661
""
""
""
0.040341973
0.047538277
0.03392645
0.059915144
""
""
""
""
""
""
""
""
""
""
""
0.056493882
""
""
""
0.026912356
""
0.085436165
0.014073229
""
""
""
0.057231013
""
0.057211373
0.029763503
""
0.023651054
""
0.014380262
0.013006859
0.020493941
0.016456688
0.0025732275
0.016723862
0.0040010484
0.0077949469
0.031434197
0.029615974
""
""
""
""
""
0.057045553
""
""
""
0.012331196
""
""
0.0068004597
0.026428923
""
0.013215236
0.0069820997
""
""
""
""
""
""
""
""
""
0.041087922
""
""
0.018522974
""
""
""
""
""
""
""
""
""
0.028979037
""
""
0.051963255
0.034221061
""
""
0.052890893
""
""
""
0.028381461
""
""
""
""
0.045631845
""
""
0.026234886
""
0.045337088
0.021876786
0.013179149
0.059244934
0.0031955861
0.021172788
0.056241848
""
0.023195209
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.05818801
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.040253989
""
""
0.064252034
""
""
""
""
0.037876826
""
""
""
""
""
""
""
""
0.040260267
""
""
""
0.069409579
0.058156554
""
""
0.063033842
0.036648575
""
0.039066561
""
""
0.020938853
0.085346796
""
""
""
""
""
0.022859219
""
""
0.030029261
""
""
""
""
""
""
""
""
""
""
0.058644634
""
""
""
""
0.018178852
0.0088229394
""
""
0.043733694
0.03446307
""
""
""
""
""
""
""
""
""
""
0.031440008
0.056098189
0.022034079
""
""
""
0.051965661
""
""
0.018065261
""
""
""
""
""
""
""
""
""
""
0.040998273
0.042075954
""
0.025224067
""
0.021932581
""
""
""
0.0041286903
0.031094708
""
0.024545383
""
0.021946436
""
0.020636091
0.022346504
0.02284616
0.026636429
0.021848919
0.031499289
""
""
""
0.024718905
0.024744498
0.067457154
""
0.035179093
0.047761884
0.041197721
0.03154891
0.029172465
""
0.045467068
0.0096825054
""
0.0056403605
""
0.041348413
""
0.012418376
0.026569212
0.038134877
0.028255478
0.031051783
0.046034191
0.008182168
0.0039809016
0.013498521
0.033013459
0.016484398
0.0035170959
0.022406563
0.026137201
0.058425553
0.02234883
""
""
0.030812453
0.016218713
0.014673719
0.036637716
""
""
0.022414053
""
""
0.046805236
""
""
0.05829775
0.044678342
0.035774745
0.020190483
0.034904867
0.015928103
0.0072359997
0.0048584235
0.041786067
0.024601299
0.034079578
0.037016865
0.026924569
0.065955043
""
0.048158266
""
""
0.015118165
""
""
""
""
""
0.0302871
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.020819634
""
0.057195239
""
0.036832131
""
""
""
0.012677633
""
0.0055620759
""
0.007282035
0.045518517
""
0.040439732
0.028020324
""
""
""
0.033333402
0.040936518
0.018756554
0.030408505
""
""
""
""
""
""
0.023180164
0.01415304
0.032053776
0.021426575
""
""
""
""
""
""
0.059389561
""
""
0.027885629
""
0.041171592
""
""
0.0077441414
0.0074953637
0.0053198328
0.014063115
0.0067398176
0.0051556742
0.052518502
""
""
0.015905216
0.014951738
0.0047605033
0.0068721152
""
""
0.004400793
0.0067718276
0.009473321
0.0014334456
""
""
0.028216189
0.025823615
0.054611173
""
""
0.016380319
0.044879884
0.016591148
""
0.013985604
0.017409278
""
""
""
""
""
""
0.050725278
""
0.012896652
