jail_hisp_male_p25_se
0.0051207901
0.01960478
0.014413486
0.010521049
0.01078862
0.0097158924
0.006306828
0.0040395958
0.022752814
0.017546611
0.0033495321
0.0031087482
0.025362033
0.015554617
0.0073139365
0.029906197
0.0090040565
0.013221923
0.010268516
0.0063458965
0.0032923634
0.0034250489
0.011475695
0.011534013
0.0044744383
0.019501913
0.008583121
0.0043656919
0.0037767214
0.0074870456
0.015514868
0.0027281761
0.0049532694
0.0078218961
0.014923666
0.0087964404
0.041860625
0.014381016
""
""
0.011548182
0.02121059
""
""
0.019935455
0.028096808
0.0024562296
0.023453197
0.0079363147
0.020852935
0.0036334412
0.0073828604
0.019542212
""
0.014316372
0.015522975
0.059873451
0.075468905
0.0106131
0.033415873
0.020621037
0.012702266
""
0.046538953
0.054043677
0.066823252
""
""
0.069803521
0.035601236
0.0066938116
0.010948782
0.0075648907
0.023138028
0.030841362
0.011679849
0.014446978
0.0034090341
0.010427227
0.00784289
0.02373451
0.018205591
0.023066659
0.0024909927
0.0067467978
0.0041101128
0.017656993
0.013298804
0.0078900428
0.0076979324
0.014043117
0.024724692
0.0052791224
0.014133715
0.0064274268
0.011924202
0.025402876
0.0050612353
0.002205811
0.0036951525
0.0054198406
0.00063794199
0.0023191643
0.0037197385
0.0055139335
0.0014309662
0.0038215371
0.0047237822
0.015522757
0.0066012857
0.0030723931
0.014209661
0.0083082654
0.034903061
0.0058952249
0.0087601319
0.0075407126
0.077073492
0.017382288
""
0.0079817791
0.012146939
0.0166439
0.0077408827
0.0048958412
0.012150244
0.0082753301
0.017145231
0.0078583295
0.007205829
0.0026844866
0.0051866053
0.0076337392
0.0064948853
0.0054582078
0.035799503
0.00064790831
0.01002906
0.0066004214
0.026349703
0.0068634194
0.013127963
0.01668663
0.01529464
0.0071901032
""
0.020625046
0.040548921
0.015697625
0.062590562
0.021381456
0.0082664629
0.015172632
0.034065742
0.0045388076
0.013242183
0.084605739
0.017738171
0.01141878
0.014423886
""
""
0.0034153776
0.0051328079
0.057705674
0.0012351952
0.034676794
0.071236476
0.0073277256
0.011310517
0.0034070327
0.009777653
0.013457349
0.0081526162
0.035567455
0.027611036
0.0075663361
0.0046599847
0.018778626
0.043391984
0.0057375324
0.026535273
0.010049598
0.062229324
0.015996715
0.011152168
0.016336372
0.068004295
0.0042214389
""
0.044153333
0.0043317461
0.0095916623
0.026904644
0.018683685
0.008501268
0.008865702
0.015978018
0.0065798103
0.004691137
0.0071426113
0.010365355
0.017223172
0.0093568759
0.0090038041
0.01114192
0.0087830573
0.026135525
0.0072862022
0.010932423
0.024038628
0.016783159
0.065935045
0.0087537803
0.0046984097
0.0039842934
0.0065280492
0.0047717248
0.0055278572
0.016662408
0.014356609
0.0080578895
0.003902612
0.059828583
0.0058451132
0.017753882
0.056197919
0.0067939158
0.010140449
0.005153954
0.009506816
0.021548757
""
0.033133548
""
0.042372189
""
0.036216602
""
""
0.026817759
0.020123504
0.029763244
0.018391887
0.0089640934
0.014588677
0.0053167418
0.0093869986
0.0027680506
0.018932117
0.004086338
0.0050340476
0.016689597
""
0.0048045451
0.038603041
0.013865801
0.0077109886
0.049157541
0.0070496444
0.040356033
0.0084246425
0.005746041
0.0085584177
0.0055019683
0.00050283293
0.0057554506
0.0011919095
0.0028526795
0.0076192399
0.012559359
0.013376464
0.073650047
0.0068092556
""
0.012473412
0.018063905
0.048492983
0.065008283
0.027013248
0.0024839966
""
""
0.0021819104
0.011090811
0.04864037
0.005533006
0.0032969408
0.033919144
0.010743902
0.020924972
""
0.074096791
0.028278762
0.01546918
0.024081759
0.064472534
0.015861033
0.02847988
0.022121314
0.0046133646
0.033795871
0.0087520843
0.035353515
0.024129035
0.020158077
0.011542732
0.011394166
0.019163486
0.0069672153
0.018768577
0.0060180007
0.029389704
0.02023224
0.0084158843
0.014837659
0.0066674836
0.016317338
0.0058407611
0.0062260921
0.03382577
0.0079066502
0.029831832
0.018695148
0.066698015
0.020945892
0.014311726
0.02887674
0.006390735
0.0079349848
0.0058425227
0.0058951909
0.0067120185
0.004158868
0.016518949
0.0010517929
0.0048008896
0.015105424
0.054483257
0.0089055626
""
0.00921477
0.0020481583
0.017856801
0.0063711288
0.036047734
0.025953783
0.025700124
0.010689802
0.0085650636
0.034263775
0.024289757
0.028983699
0.070457444
0.045628835
0.013575584
""
0.027780341
0.011253628
0.025911488
0.018195942
""
0.016776487
""
""
0.012102069
0.024456512
""
""
0.024462294
""
0.045546956
0.0068482868
""
""
""
""
""
""
0.017068388
""
""
""
""
""
""
""
""
""
""
""
0.025292153
""
""
""
0.022552181
0.016746933
""
""
""
""
0.014656864
0.029158035
0.052766062
0.077383026
0.029147921
0.02558407
""
0.06722673
""
0.039869655
0.014795959
""
""
""
""
0.064720958
""
""
""
""
""
""
""
0.025350025
0.045327041
0.0072782305
0.021327108
0.035657987
0.028466383
0.01369877
0.033734437
0.0091511747
0.028317295
""
0.0038499236
0.029769531
""
""
""
""
0.010530268
0.01750236
0.033960458
""
0.023460709
0.018134847
0.0036005797
0.085721694
0.017183529
0.0101655
""
0.021868909
0.014158554
0.0044361711
0.0056097247
0.024165928
0.035269748
""
""
""
0.021529576
0.0084534707
""
""
0.0073050871
0.014010974
0.05875792
""
""
""
0.01565727
0.013273625
""
0.017465264
0.051257662
0.014696944
0.010708771
0.015592986
""
0.0080240769
0.006928036
0.003322223
0.016479254
""
0.010899676
0.020559117
0.018841997
0.029913248
""
""
""
""
""
0.023847142
0.018006673
""
0.013241348
0.0097717727
0.0085700406
0.013393147
0.0079164356
0.011109225
0.014997722
0.0017405937
0.013391694
0.0055060727
0.019062866
0.011678132
""
""
0.020106653
0.0082096336
0.011475012
0.015389021
0.01495461
0.032459348
0.010735535
0.0090825325
0.011172295
0.0048761237
0.0026721673
0.0061052917
0.032566402
0.023945456
0.02720665
0.00093985628
0.008613144
0.023441484
0.0061080721
0.034691211
0.0053453962
0.0025144224
0.0055487924
0.004650123
0.0085608745
0.011074922
0.0071434062
0.0098801022
0.041409168
0.0075672674
""
0.0079964064
0.008855395
0.023903655
0.056042999
0.014159073
0.017504552
0.021257559
0.01349663
0.0064139254
0.014459857
0.016025789
0.0028690405
0.012337149
0.001385469
0.0085087838
0.011184374
""
0.0029607776
0.006722427
0.0053345859
0.010884918
0.0091552855
0.0070568374
0.0019103027
0.00094176212
0.0023416926
0.0071496572
0.0036815768
0.00099457393
0.0064660585
0.0072454126
0.0096504893
0.0070324303
0.0062422836
0.0076229428
0.0081833443
0.0053686914
0.0037565918
0.0094287153
0.013112342
0.011954447
0.007312322
0.016661249
0.019477278
0.010543127
0.014249763
0.055844568
0.010988808
0.014868836
0.0082609588
0.0079467762
0.012570377
0.0062807859
0.0025131337
0.0016358291
0.01082216
0.006379616
0.0087001761
0.0087308586
0.0082981298
0.012871369
0.013020557
0.016982805
0.013762959
0.0176573
0.0046844445
0.013793903
0.020311834
0.0076077413
0.0023099843
""
0.0092200851
""
""
""
""
""
0.014970656
0.031440314
""
0.014552865
""
""
""
0.011732247
0.027883476
""
0.016889721
""
0.0030152865
0.019815708
0.044258662
0.047600891
""
""
""
0.016890436
""
""
0.0086376164
0.058728233
0.048475653
""
0.046625223
0.0070592067
0.018163241
0.021139638
0.029190123
0.026952485
""
0.0046887891
0.014223685
0.011977677
0.0063091349
0.0057044909
0.011047433
0.013955177
0.010186746
0.0027163059
0.013526166
0.0019499848
0.01944714
0.0026408699
0.010228109
0.017801492
0.010497779
0.0085139927
0.027264664
0.012002555
0.011299199
0.013161596
0.016320592
0.0090811849
0.011751815
""
0.018088672
0.016108714
0.012682952
0.041957375
""
0.0075542685
