kfr_stycz_pooled_male_p75_se
0.0036057963
0.006294359
0.015690766
0.0029843778
0.0035909431
0.011954743
0.0026030012
0.010819816
0.01393386
0.0044082087
0.0040718634
0.0020973517
0.014542168
0.0078999214
0.0040823151
0.016301712
0.018433891
0.0043182704
0.015330545
0.013770564
0.004271511
0.0039600884
0.0048992266
0.0068581756
0.0020204647
0.016227357
0.0071719172
0.003987689
0.0023966869
0.0099646132
0.0086485837
0.0054626185
0.0022026487
0.0033637374
0.010689443
0.0042469036
0.010707796
0.008210998
0.022731986
0.022159355
0.0037440308
0.012144774
0.014932097
0.025282353
0.014271401
0.011938521
0.0024834967
0.0049365219
0.0027743529
0.0071151513
0.0043525747
0.0038455983
0.0062768138
0.035779614
0.018904237
0.0041338275
0.013275288
0.023792455
0.021611731
0.008414478
0.010422992
0.0032575259
0.01865509
0.010841916
0.0091774212
0.0090941554
0.021228563
0.013141944
0.012757743
0.010908781
0.013857361
0.010693308
0.011886991
0.0064502689
0.010471346
0.014701107
0.0068721874
0.0087519102
0.013357358
0.0024568022
0.010867461
0.006483376
0.010773738
0.0055734622
0.0020754293
0.0072464566
0.0074715484
0.0057772002
0.0033305145
0.0055220653
0.0060067186
0.010468921
0.0093761366
0.0037152879
0.010887045
0.016935579
0.0064035528
0.0044001867
0.0017609779
0.0039002355
0.0033275539
0.0016910867
0.0023114199
0.0036422128
0.0032396442
0.0020052022
0.0041162935
0.0021765649
0.0093094269
0.0053712009
0.0056595663
0.0067824526
0.0030637954
0.015343674
0.0034526493
0.0027468924
0.003452494
0.01939754
0.021169974
0.019410748
0.0069766431
0.0102606
0.010069202
0.0093759792
0.010778673
0.0041106232
0.004329361
0.011527183
0.01183188
0.011631952
0.0012686683
0.0078914287
0.0063583944
0.011394032
0.0053394418
0.0087358728
0.0039419252
0.0054957466
0.015160665
0.008437016
0.0048272014
0.0066505498
0.019969981
0.014073953
0.0078885546
0.018471828
0.0062313671
0.0080737947
0.010974128
0.011465032
0.0084889978
0.0025097015
0.0061036111
0.01692922
0.0033802793
0.0035370449
0.013390829
0.004600503
0.012926594
0.0078619989
0.023297478
0.012362534
0.0041123312
0.0013837396
0.014721133
0.0010467869
0.006827937
0.0075569754
0.013484322
0.0040072072
0.00092013081
0.0032965215
0.0071388986
0.0030268901
0.0080470946
0.010981156
0.0031742204
0.0017505642
0.0060816756
0.0088773118
0.0094479267
0.0089985738
0.00198962
0.0078157987
0.007237474
0.0014255897
0.013999826
0.0053840578
0.0034014308
0.015658811
0.0097243069
0.0060582431
0.0020954362
0.011744746
0.0095297834
0.006213998
0.0046609375
0.0041082762
0.0023136926
0.0068950639
0.0027811169
0.0037781419
0.0060461266
0.0051835603
0.0037122867
0.002733317
0.0016927274
0.005380048
0.0048669847
0.0040118555
0.0049224319
0.0032708147
0.012523193
0.0119371
0.0024121471
0.0030381016
0.0033329003
0.0013923183
0.0057278504
0.0062338286
0.0072228885
0.0065268236
0.0060174232
0.0079193832
0.0017119294
0.0042799492
0.0051511219
0.0044398308
0.0013798319
0.0028970186
0.0031442298
0.0039918455
0.015407807
0.0055798842
0.016667454
0.0082385382
0.016014194
0.0044703223
0.024969157
0.0082486635
0.0047508371
0.0065003117
0.0061525078
0.0038917731
0.0075631221
0.0073352582
0.004894495
0.0022149002
0.0079833614
0.0044957888
0.0013825733
0.0045501669
0.0064035058
0.011363894
0.0056729927
0.0066216295
0.0086350162
0.0021769402
0.0064564454
0.0028142156
0.0059174318
0.0027374013
0.0020123823
0.0020437234
0.0025536295
0.00088633673
0.002034035
0.0009484677
0.00091311143
0.0027759431
0.0041257311
0.0066355616
0.02063062
0.0052626459
0.0219389
0.012090302
0.0030176209
0.0042773634
0.010205446
0.0052911402
0.0017567814
0.031973954
0.0349609
0.001066662
0.0019158686
0.0075700586
0.0028754531
0.0011803554
0.0062612705
0.013020454
0.013688697
0.019121187
0.010752716
0.0094978735
0.010712949
0.0083506638
0.016499579
0.0054330449
0.0064332825
0.0039051124
0.0011906193
0.013128598
0.0070526404
0.0042261132
0.0094786687
0.0085784234
0.011305359
0.0068014842
0.0046513351
0.016882652
0.0050165975
0.0041498113
0.007146792
0.0045012822
0.0026013958
0.003616608
0.0098413834
0.0034218731
0.0040188693
0.0047461325
0.0078843245
0.0027658448
0.0054551
0.0083401129
0.0080802338
0.0047949413
0.0038954136
0.0061683003
0.0071389992
0.003306156
0.0086703114
0.002791967
0.0026978459
0.0015602341
0.0069093453
0.00075530267
0.0027015666
0.0094880247
0.0071690902
0.0012818775
0.015007458
0.0090082958
0.0042580138
0.0033157398
0.0070013427
0.014856437
0.013167803
0.013211635
0.016718712
0.013575313
0.0066118464
0.0084591471
0.0070611006
0.015631407
0.0068622022
0.0056782048
0.015892837
0.0064545302
0.012487128
0.011262196
0.007164801
0.021211436
0.0039722384
0.048425648
0.021294871
0.01266131
0.013875844
0.023872081
0.028285056
0.04042393
0.017724121
0.018741814
0.0061784768
0.18541144
0.065657899
0.11892417
0.023508994
0.039979666
0.039213434
0.009548611
0.032823067
0.17598069
""
0.071404286
0.04833002
""
0.047423497
0.065073311
0.036209717
0.027493769
0.016120123
0.02520269
0.016865529
0.013039069
0.024932237
0.0046639275
0.01380692
0.024062658
0.029077085
0.098471276
0.049229726
0.011514707
0.0093135973
0.019530341
0.01768665
0.0068145096
0.0050256229
0.022440163
0.015068593
0.070678823
0.0077006267
0.011173411
0.044464018
0.0478421
0.068148941
0.042734589
0.014988896
0.018756725
0.021212438
0.03375382
0.039011162
0.06542024
0.017409842
0.076589182
0.0096108234
0.012574131
0.01064371
0.012100076
0.012138685
0.012946811
0.013619217
0.0087595116
0.002634435
0.015810063
0.016286936
0.013108592
0.0063742511
0.0833648
0.10774978
""
0.082240462
0.011004257
0.0077189156
0.022743661
0.041593567
0.012155855
0.011186279
0.014699371
0.019677572
0.010077944
0.0051799039
0.021049343
0.0038553991
0.014686001
0.013701431
0.0021428384
0.016042639
0.027893279
""
0.047729678
0.038322922
0.011579417
0.0028981694
0.062223177
0.075860113
0.0066755633
0.02442389
0.034675881
0.047279205
0.053336941
0.032905098
0.024086485
0.03707904
0.082544766
0.024083165
0.012517019
0.015866291
0.026411306
0.0088080922
0.062386643
0.01614753
0.003106236
0.0013186407
0.021371366
""
0.015134032
0.013239698
0.0092029562
0.014290432
0.035718445
0.049496781
0.023393534
0.038349479
0.030029234
0.0092659406
0.020183695
0.021538801
0.0069462652
0.0039954185
0.0028632863
0.008393324
0.012397354
0.012101033
0.013156196
0.0072011282
0.0068925442
0.0015176933
0.0061557465
0.010444528
0.016692415
0.024039118
0.0042288513
0.01210223
0.0041310382
0.0091632288
0.0055672126
0.014019534
0.0090073887
0.0056093382
0.0086983396
0.0046292054
0.010589019
0.0025030188
0.015519174
0.017891774
0.010597446
0.0036002763
0.012440869
0.056169115
0.017070193
0.21905702
0.0095500899
0.064425491
0.011069961
0.0054207537
0.012244497
0.022544572
0.0054737134
0.012199524
0.054484848
0.063005313
""
0.017328691
0.01326927
0.02437197
0.035393264
0.018331807
0.027081696
0.025241416
0.018038556
0.0068573626
0.014896017
0.028063109
0.0021847079
0.014387322
0.0020233963
0.018426873
0.014023796
""
0.0052796267
0.02038499
0.031204244
0.03478656
0.04075988
0.036605868
0.0090568466
0.0045008189
0.0041294806
0.0069257631
0.0043397662
0.0011870434
0.0037819939
0.0083191758
0.012049508
0.0082764886
0.029669413
0.062131938
0.02280537
0.016977057
0.024013033
0.015332132
0.027381318
0.019729191
0.006597029
0.042954307
0.041214578
0.0069831801
0.022720704
0.06549038
0.023342021
0.014658961
0.014926527
0.005890287
0.011825452
0.0049773105
0.0017185436
0.0013929993
0.0073445183
0.004586271
0.0053582801
0.0061938129
0.0072928346
0.015490667
0.049163047
0.010355092
0.013780628
0.01153147
0.0023583521
0.014796539
0.0069498857
0.0074957833
0.014633212
0.071802638
0.0038913521
0.05175801
""
0.051210135
0.042547226
0.066324227
0.025732588
0.013206637
0.024538876
0.020460386
0.039771955
0.042840734
0.067865409
0.0073438748
0.020385521
0.02593155
0.0092032747
0.032686446
0.014654505
0.023642316
0.01527862
0.014260144
0.02610998
""
0.054890677
0.0064956457
""
0.036723848
0.0099019976
0.0091997217
0.012402891
0.043695599
0.029681575
0.0087697841
0.0074291867
0.0096780276
0.020930069
0.0077309287
0.091149457
0.0022978971
0.013180834
0.0073018861
0.019932842
0.0068113827
0.040787123
0.058783926
0.018430024
0.0029043655
0.036048438
0.0013181883
0.015234868
0.0027849893
0.0060538012
0.031087898
0.0064437455
0.0055779805
0.018094653
0.0086351279
0.0085370671
0.0082459142
0.014577684
0.0032172613
0.012118162
0.044115517
0.0062275184
0.010660137
0.028778961
0.018212995
0.11080456
0.002878669
0.0014423784
0.0049311831
0.0039082291
0.035900086
0.035680097
0.012545632
0.01204343
0.020455383
0.0070863599
0.0081685465
0.047251541
0.043736074
0.0058852397
0.0083804037
0.0053478461
0.014513492
0.007278475
0.0030422225
0.003247231
0.0025165025
0.0046838331
0.0014970989
0.0014860345
0.0096009672
0.016201105
0.024949817
0.0036120708
0.0030959141
0.0010645841
0.0020635496
0.088124312
0.019739717
0.0016049169
0.0062701311
0.0033014726
0.00068955513
0.0085011069
0.011485114
0.0097375521
0.008595136
0.0031533565
0.011438811
0.0052183652
0.0015767335
0.011673549
0.0025443824
0.011124265
0.0055452459
0.003817057
0.012620006
0.043122705
0.0064577237
0.088794813
0.041641992
0.028698172
0.0054774359
0.0084303627
0.0010534162
