lpov_nbh_black_female_mean
0.30242714
0.38596281
0.13671613
0.27364457
0.32629412
0.16798356
0.1383027
0.25030714
0.10161426
0.095241345
0.13051178
0.23512033
0.15892705
0.11057173
0.17059262
0.21087041
0.29989517
0.18791288
0.13309361
0.13816567
0.19100939
0.29533279
0.20886606
0.19439831
0.15661794
0.30974552
0.12385871
0.16303633
0.20869461
0.1092075
0.13694991
0.19869129
0.19896698
0.15318967
0.15111771
0.2475526
0.25967941
0.26086521
0.18852806
0.26455036
0.21729714
0.32438076
0.22087575
0.19086476
0.3307395
0.24607544
0.35838887
0.1525441
0.20115088
0.15697455
0.30071709
0.22101794
0.13590658
0.12473001
0.17197599
0.10560367
0.19626759
0.29537565
0.45061421
0.19092073
0.22158961
0.11518854
0.25864661
0.19178475
0.12025493
0.21637602
""
""
""
0.49294919
""
""
""
""
0.37620908
""
""
""
""
""
""
""
""
0.363965
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44039509
0.21039008
""
""
""
""
0.35484487
0.28907433
0.20096675
0.34866092
0.28576195
""
0.50828081
0.2910392
0.13404533
0.21227437
""
0.43638459
""
0.22031407
0.19703005
""
0.14322731
0.17699285
""
""
0.1914192
0.1086054
0.2332824
0.21994601
0.10858764
0.18458971
0.18589711
0.1679344
0.13035166
0.12762585
0.26377857
""
""
0.20008822
0.084227376
""
0.13269344
0.13571113
0.088067062
0.19059043
""
0.082850412
0.1923171
0.13138859
0.13798682
""
0.16415779
0.11752157
0.23727217
""
0.1412978
""
""
0.1418854
0.14195757
0.14676225
""
0.07635773
""
0.16279261
""
0.15749848
""
0.12029309
""
0.17429499
0.13053486
0.19301866
""
0.13645697
0.26583269
""
""
0.15876639
0.047806438
""
""
0.13054921
""
0.14150006
0.14572558
0.12052373
""
0.32192349
""
""
0.26176569
""
""
0.40134481
""
0.60719067
0.22170545
""
0.18117893
0.19180605
""
0.26302266
0.25271314
0.47221708
""
0.29794103
0.25214556
0.48416153
""
""
0.22979209
""
""
0.37891906
0.47242165
0.5042212
0.47657707
0.62448853
""
0.36867037
0.34192768
0.32951689
0.37056381
0.39105469
0.31629354
0.31787503
0.54194403
0.4022184
0.44474873
0.47117305
0.41201264
0.39370525
""
0.35609049
0.42194366
0.46714869
0.35456249
0.53685445
