kir_imm_hisp_female_p75_se
""
""
""
""
0.096503645
""
0.080115579
""
""
0.12442942
0.14365031
0.0327379
""
""
0.15085456
""
""
""
""
""
0.14978337
0.042299494
""
""
0.038968805
""
0.10975777
0.078162096
0.034818124
""
""
""
0.037560482
0.050436631
""
0.085495323
""
""
""
""
""
""
""
""
""
""
0.031550851
""
0.065854363
""
0.080618151
0.10354155
""
""
""
""
""
""
""
""
""
0.097212501
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.066221774
""
""
""
""
0.047675442
""
""
0.069532603
0.070119873
0.14926846
""
""
""
""
""
""
""
0.087295868
0.016729958
0.039131135
0.041144863
0.0057993182
0.018952349
0.041317008
0.032779709
0.014707346
0.044988211
0.027808689
0.14846383
0.0621332
0.049470983
""
0.070521757
""
0.060695063
0.049976036
0.059722703
""
""
""
0.1258726
""
""
0.10367318
""
0.070518672
0.074573047
""
""
""
0.019757954
""
""
""
0.073347487
""
0.077517904
0.070294827
""
""
0.085326068
0.11708317
""
""
""
""
0.099914648
""
""
""
""
0.10076501
""
""
0.052792218
""
""
0.082981504
""
""
""
""
0.050520655
0.029839754
""
0.011345046
""
""
""
""
0.018484496
0.056744993
""
0.070123926
""
""
0.050108261
0.039298795
""
""
""
""
0.048247635
""
""
0.054938558
""
""
0.087310717
""
""
0.093700856
0.054531597
""
""
""
""
""
0.052203055
""
0.049149226
0.064146861
""
""
""
0.073693603
0.042320359
""
""
0.080885246
""
""
""
""
0.022941392
""
0.062542863
0.028954111
""
""
""
""
""
""
0.043020628
""
""
""
0.056281976
0.077116773
0.058967512
0.099863581
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.053446811
""
""
0.027722919
""
""
""
0.056117672
""
0.13750789
0.055571437
""
0.039773565
""
0.035702884
0.031391624
0.043889344
0.025979299
0.0056557353
0.025113242
0.007239548
0.014710044
0.045620158
0.03883063
""
""
""
""
""
0.081231363
""
""
""
0.028558528
""
""
0.01328745
0.048536204
""
0.031564441
0.012301408
""
""
""
""
""
""
""
""
""
""
0.10626661
""
0.025040038
""
""
0.083977476
""
""
""
""
""
""
0.057063848
""
""
""
0.062044445
0.10298037
""
0.056447912
""
""
""
0.065372601
""
""
""
""
0.094141163
""
""
0.056286804
""
0.049605805
0.034612689
0.023508178
0.075123385
0.0058282968
0.042781878
0.10735056
""
0.036041882
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.089362063
""
""
""
""
""
""
""
0.043253381
""
""
""
""
""
""
""
""
""
""
""
""
""
0.138099
""
""
0.15519051
0.10952747
""
0.082469389
""
""
0.042843468
""
""
""
""
""
""
0.03621887
""
""
0.076539867
""
""
""
""
""
""
""
""
""
""
0.13309528
""
""
""
""
0.05141224
0.015270047
""
""
0.098448068
""
""
""
""
""
""
""
""
""
""
""
0.0825703
0.08705572
0.0423255
""
""
""
0.15358911
""
""
0.024448158
""
""
""
""
""
""
0.083643541
""
0.10761271
""
0.13959359
0.10394786
""
0.10639309
""
0.061626565
""
""
""
0.012362351
0.076511458
""
0.082702994
""
0.058224291
""
0.066105388
0.077169448
0.086744122
0.10182314
0.052671626
0.10593798
""
""
""
0.12892286
0.076229893
""
""
0.082000777
0.14004406
0.14659841
0.097921968
0.078202441
""
""
0.024689101
""
0.014440082
""
0.14299947
""
0.035567213
0.08989948
0.11899707
0.11325839
0.12593772
0.18119463
0.028477466
0.015558024
0.031887446
0.071341857
0.039271057
0.0082167936
0.054110769
0.083088815
""
0.065656662
""
""
0.11061164
0.053705752
0.044131458
0.10433225
""
""
0.071957305
""
""
0.077326439
""
""
""
0.11287063
0.16880856
0.059761953
0.15205124
0.039711177
0.017663205
0.012261612
0.11293048
0.056735795
0.084545627
0.10969402
0.080168523
""
""
""
""
""
0.036960121
""
""
""
0.18495205
""
0.053446054
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.035182569
""
""
""
0.085800692
""
""
""
0.024526983
""
0.012774417
""
0.01729125
0.092449412
""
0.10572358
0.066175953
""
0.1120532
""
0.10323589
0.10102013
0.048422877
0.10856865
""
""
""
""
""
""
0.044880535
0.024642058
0.086176857
0.05908642
""
""
""
""
""
""
0.093412988
""
""
0.063916624
""
0.1027053
""
""
0.019430842
0.018213687
0.015589658
0.045003887
0.011815799
0.0085754227
0.072375312
""
""
0.035834748
0.026542407
0.0076606884
0.016798366
""
""
0.0097563751
0.01976512
0.024232792
0.0032580632
""
""
0.065744042
0.10248437
0.066923141
""
""
0.025657883
0.11814828
0.043854948
""
0.042857211
0.038687024
""
""
0.14491725
""
""
""
0.12655373
""
0.017581217
