kir_top20_asian_pooled_mean_se
0.029901043
0.035263836
0.089336775
0.017918233
0.022696393
0.076815523
0.010616964
0.089031748
""
0.019162863
0.022744237
0.0082694264
""
0.01864841
0.013237519
0.10326496
""
0.029973343
""
0.071605079
0.02647781
0.015471646
0.03259407
0.051119864
0.0098721394
0.11640768
0.029806037
0.018602204
0.0077024582
0.057946101
0.05932394
0.036050767
0.010603514
0.014331464
0.052298751
0.014047564
0.086619802
0.05073259
""
""
0.024904037
0.060491845
""
""
""
0.063406773
0.008096206
0.022984263
0.015128136
0.034068067
0.027001811
0.017012075
0.043087397
""
""
0.024240643
0.078308828
""
""
0.05188325
0.062700883
0.018978067
""
0.061512198
0.081201635
0.059293352
""
0.098845713
0.046926778
0.098501019
0.068253197
0.065690465
0.057863325
0.052007098
0.034800183
""
0.058733482
0.073518544
""
0.012661428
0.064121887
0.031111067
0.070039317
0.047397234
0.010004305
0.051787529
0.06437207
0.024817998
0.019954247
0.047783192
0.049391288
0.070922956
0.071720965
0.019282201
0.087123685
""
0.036222823
0.025877796
0.0070047621
0.017023399
0.017585129
0.0061562387
0.010629265
0.0198704
0.014756634
0.006941813
0.018045401
0.0080290651
0.057808895
0.024548266
0.02272688
0.037685785
0.017253775
""
0.0159213
0.017404541
0.016935484
""
""
0.090940922
0.033803664
0.064287305
0.063585177
0.033444691
0.073141046
0.021136986
0.023295525
0.065793343
0.060590532
0.064677358
0.0045838146
0.049542099
0.024635505
0.059943583
0.020561092
0.048222046
0.025537742
0.02245391
0.069697723
0.040517893
0.023475528
0.021729719
""
0.078849517
0.047220964
""
0.028191959
0.055018116
0.062631167
0.06468536
0.074053809
0.01896761
0.044187404
""
0.010799632
0.017742511
0.092135713
0.025696453
0.10254601
0.049041715
""
0.11195664
0.022810405
0.006305641
""
0.0031619095
0.044717595
0.061774809
0.10181056
0.034760397
0.0050791018
0.015970424
0.049065538
0.021566391
0.055426676
0.053644974
0.020698084
0.010401358
0.045578375
0.061753243
0.066667825
0.035547029
0.013744478
0.063171491
0.061521661
0.011202519
""
0.062445167
0.022797259
""
0.071633272
0.027496662
0.014323263
""
0.051719207
0.05068738
0.034179475
0.040248264
0.017324032
0.061885901
0.017897801
0.025084006
0.045036919
0.041470654
0.032920443
0.019179616
0.011518112
0.038895532
0.03848974
0.027443256
0.03713613
0.031724904
0.066020556
0.10574389
0.019212842
0.024348475
0.029100683
0.0086190971
0.051759545
0.053708833
0.054017566
0.054716304
0.063394874
0.054293614
0.0096503561
0.031547278
0.030449599
0.032042727
0.011030405
0.023821848
0.021846654
0.022573531
""
0.038538873
""
0.050168622
""
0.031377539
""
0.076554209
0.040347982
0.037806805
0.049348623
0.024350598
0.050879743
0.052629657
0.030221423
0.012662889
0.046276409
0.022812357
0.008675117
0.023598438
0.044118308
0.1091989
0.034490377
0.05220101
0.053844668
0.012824546
0.052277122
0.017364906
0.044707473
