staycz_other_male_mean
0.73152214
0.68711656
0.71479428
0.66802359
0.54647833
0.66239005
0.62196767
0.59996855
""
0.67624819
0.57536298
0.65465099
0.55807841
0.50381398
0.63615966
""
0.64650196
0.5764327
0.64661473
0.5678516
0.495083
0.51219428
0.55504239
0.37397757
0.61446154
0.43881619
0.43233246
0.49859947
0.59811139
0.47087803
0.56151706
0.59811777
0.63536757
0.51695341
0.33463868
0.60160661
0.43110985
0.49544165
""
0.40979558
0.63535064
0.59762663
""
""
0.63886046
0.33488393
0.585666
0.69406664
0.64025968
0.57678598
0.58348793
0.67589974
0.53823477
""
""
0.59669477
0.44781351
0.72790062
""
0.34190109
0.38473633
0.59435123
0.55845416
0.46760672
0.66140229
0.55676514
""
0.57553893
0.60588104
0.62038451
0.25658777
0.42056376
0.36063641
0.40613577
0.48897508
""
0.61058092
0.66590375
""
0.61981249
0.50069916
0.58372897
0.7491312
0.58217233
0.69739938
0.58913684
0.68853068
0.54490685
0.63275212
0.6480267
0.63972819
0.57041693
0.51087087
0.60340565
0.53232574
""
0.58736259
0.55451882
0.67245847
0.53436589
0.5535087
0.64584225
0.58188587
0.58624882
0.54454631
0.64516276
0.5238865
0.67296624
0.68806159
0.57500625
0.52923
0.42448482
0.56233835
0.37492481
0.61100507
0.64176798
0.5277819
""
0.38674763
""
0.47738746
0.48088431
0.39459464
0.45748299
0.35286739
0.5628466
0.57303023
0.56667072
0.55923778
""
0.66201311
0.47120672
0.53112435
0.63132459
0.55249435
0.37678498
0.57751334
0.54922003
0.4391987
0.35195452
0.59783542
0.51011223
""
0.50390869
0.40081036
0.31550777
0.54908365
0.48102209
0.32967702
0.39813268
0.53839445
0.62365526
0.4730334
""
0.55363226
0.61330217
0.57544708
0.50355101
0.63494515
0.43966225
""
0.56168664
0.50815463
0.65652233
0.52247977
0.63167351
0.51759046
0.41883969
0.69200617
0.59312969
0.68684006
0.57814401
0.57740164
0.4734911
0.60388112
0.34640026
0.5838452
0.69108045
0.50616008
0.43947697
0.4223941
0.51045471
0.62972271
0.58833283
0.53398633
0.70557499
""
0.49237692
0.6889382
""
0.53395557
0.49203536
0.72602785
0.58930278
0.64417148
0.50514996
0.49390906
0.67576575
0.59493428
0.57536417
0.60991806
0.57438231
0.52901214
0.54661721
0.58806515
0.62837249
0.65686697
0.45197245
0.59037966
0.49809772
0.50524008
0.68269843
0.39695469
0.32974204
0.50966752
0.63887483
0.60093468
0.63321108
0.60432243
0.65658003
0.56608355
0.58046001
0.70167011
0.57625562
0.7258808
0.5621022
0.46710137
0.5347684
0.66647607
0.54397774
0.55222899
0.58259302
0.43762222
0.68492925
""
0.58383727
0.5268957
0.63856649
""
0.51659238
0.67581576
0.63061148
0.44589117
0.65927953
0.53805655
0.63406885
0.61942512
0.64288205
0.42760208
0.52801555
0.66482204
0.57508183
0.53690344
""
0.43579093
0.46961659
0.60520351
0.67542458
0.60851282
0.60108471
0.45100206
0.60131234
0.64359587
0.66680193
0.56462729
0.71307087
0.57859075
0.61827505
0.70419753
0.61796612
0.65454412
0.61827528
0.738442
0.53214312
0.58829862
0.35001633
0.58550471
0.59992033
0.38655341
0.54538733
0.74441576
""
""
0.71854103
0.58333087
0.4823606
0.58538967
0.64518535
0.62194389
0.66992855
0.64472955
""
0.58090836
0.39478078
0.58365428
0.43848369
0.39872858
0.43549925
0.46683827
0.54028547
0.75743002
0.47276422
0.60259253
0.4916805
0.35995382
0.48681164
""
0.56069922
0.61616695
""
0.53718072
0.58085144
0.53656006
0.56649977
0.63929868
0.60567433
0.54200131
0.49652746
0.51796341
0.569502
0.43310398
0.62004179
