kir_native_hisp_male_mean
0.51553637
0.51359695
0.501926
0.52952141
0.54457092
0.58746254
0.57315278
0.51684421
0.53371757
0.50153446
0.72401243
""
0.48837581
""
""
0.55434918
0.58074814
""
0.50355721
0.48209924
""
""
0.53068352
0.53729868
0.49585196
0.47832102
0.51603085
0.46733239
0.40705642
""
""
""
0.50276583
0.53461319
0.6930424
""
0.4857924
0.53949666
0.46320829
0.58054835
""
0.61533129
0.56189257
0.54136187
0.54146045
""
0.52739012
0.52261329
""
0.54554605
0.49335319
""
0.5277732
0.53330094
0.54057008
""
0.50353926
0.52232277
0.54917693
0.49284941
0.5581426
0.45505565
""
""
0.48518971
0.49664846
0.56626117
0.46534187
0.50690907
""
0.6030708
0.50831598
0.52695799
0.49073744
0.55538952
0.51710361
0.49321792
0.45977542
0.52528501
""
""
0.5321421
0.58783829
""
""
0.38642812
""
""
""
""
""
0.40971568
""
0.53319818
0.49253446
""
0.44651517
""
0.4881106
0.50249296
""
0.53689468
""
""
0.50201929
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58821297
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45906931
""
""
""
""
""
""
0.52869219
""
""
0.49688295
0.48105299
""
""
""
0.52219719
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46671703
""
""
0.51315188
""
0.50780398
""
0.43717003
0.51202989
""
""
""
0.53799242
""
""
""
""
0.54029816
0.54411083
0.53257638
""
0.42320898
0.52212399
""
""
0.48735186
0.56695992
""
0.5131551
""
""
0.54753238
0.54793435
""
""
""
""
0.43120253
0.52050382
""
""
0.48588264
0.51552629
""
""
""
""
""
""
""
""
0.53250247
0.57273734
""
0.5004155
""
""
0.54135948
0.54083049
""
""
0.55509716
0.43993241
0.54209888
""
""
""
""
""
""
0.5561474
""
""
0.54556394
0.56203419
0.52765036
0.62683809
0.48496664
0.48201269
0.53965437
0.49349672
0.49351025
0.54580432
0.56481171
0.39953899
""
""
0.60620821
""
0.43189606
0.44805631
0.54533279
""
0.47744688
0.53838974
0.53759772
0.44953522
0.53138757
0.4929021
""
""
0.61661685
0.53411287
0.47049659
0.55900133
0.47731906
""
0.54941648
0.53938484
0.55435395
0.49353281
0.45737904
0.53034544
0.51003027
0.57443023
0.44026542
0.59068823
""
0.50472862
0.50069082
0.54733187
""
0.5296213
0.64187557
0.53241211
0.54882127
0.53925049
0.58829266
0.54625058
0.52562457
0.53891057
0.51257575
0.59277833
0.48803431
""
0.59976077
0.64910841
0.62621784
0.60556763
0.58749986
0.59075308
0.57817888
0.54242635
0.56567365
0.51755863
0.59631401
0.56057501
0.5975222
0.53188539
0.56851828
0.49718931
0.49042469
""
0.54538709
0.56918627
0.55833107
0.61809415
0.52966797
0.57601035
0.47948137
0.44187579
0.50532371
0.49216205
0.59683937
""
0.51281834
0.52323836
0.49361449
0.47524551
0.49484017
0.49169585
0.5272845
0.5275799
0.52289575
0.51624531
0.51340622
0.49208778
0.5646615
0.52508378
0.45460561
0.52322668
0.54565191
0.39823732
0.52076948
0.35130981
0.57997614
0.3765386
0.45352823
""
0.5674268
""
""
""
""
""
""
0.53867394
""
""
""
""
""
0.58826005
""
""
0.60887349
""
0.55037588
""
0.52815652
""
""
""
""
0.50869179
""
""
0.61610317
""
0.43691877
""
""
0.47297007
0.58044964
0.59308159
0.47266525
0.55998033
""
0.54875612
0.50516301
0.49065134
0.47952923
0.50759822
0.44449386
0.54575384
0.48861367
0.50351608
0.45610556
0.51193321
0.59474981
0.50771374
0.53979033
""
0.58026052
0.56627351
0.57441521
0.47454295
0.50306714
0.51437175
0.57062709
0.5316366
0.48652786
""
0.48430797
0.57307154
""
""
""
0.58536685
0.53150445
0.55444145
0.55086994
""
""
0.45763382
0.55773425
""
0.61324281
0.54362488
""
""
0.48774803
0.52052945
0.4732196
0.44908848
0.54753065
0.48793596
0.56224489
0.48499626
0.48582703
0.51918727
0.55119199
0.61157995
""
""
0.50018167
0.55981129
0.58666039
0.51518834
""
""
0.53758317
0.51597333
0.51364088
0.53609943
0.43869671
""
0.57047164
0.49904254
0.50445956
0.48638645
0.42868057
0.53487945
0.51440531
0.48075929
0.49724874
0.46640125
0.5259968
""
""
0.5749774
""
""
""
0.47523293
""
0.55388224
