somecoll_natam_male_p25_se
""
""
""
""
""
""
0.12096917
""
""
""
""
0.10746796
""
""
""
""
""
""
""
""
""
0.039111104
0.14848043
""
0.15534298
""
""
""
0.17034625
""
""
""
0.18312684
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16243574
0.059510022
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16365224
""
""
""
0.080255128
""
""
""
""
""
""
""
""
""
""
""
""
0.14191471
""
""
""
0.13168097
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13982636
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.091937385
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1377835
""
0.10726988
0.16626458
""
0.067986861
""
0.095012739
""
0.18779238
0.18427968
""
""
0.17230733
0.11842954
""
0.14083959
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13431004
""
""
0.10419272
""
0.13148557
""
""
""
""
""
""
""
""
""
""
""
""
0.083434939
""
0.12655161
0.14179
""
""
""
""
""
""
""
""
""
""
""
0.14783274
""
""
0.11701823
""
""
""
0.12175111
""
0.074704587
""
""
""
0.113941
""
""
""
""
""
0.12149184
0.056371946
""
0.095970504
""
""
""
""
""
""
""
""
""
""
""
0.15891534
0.11959984
0.11590939
0.17882991
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10469046
""
0.12568061
""
""
""
0.15126653
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.081955656
""
""
""
""
""
""
""
""
""
0.17174359
""
""
""
0.091519952
""
0.097097345
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11677203
""
""
0.12648787
0.11656193
""
""
0.063905984
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.087245539
""
""
""
""
""
""
""
""
""
""
""
""
""
0.079897806
0.11488868
""
""
0.11424143
""
""
""
0.097120702
""
""
""
""
""
""
""
""
""
""
0.15420264
""
""
""
""
""
""
0.1092297
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.079780117
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11698234
0.11611798
""
""
""
""
0.081932075
""
0.12034244
""
""
""
""
""
""
0.14514029
""
0.086420372
""
""
0.044821974
0.043466702
0.061899096
0.11750054
0.029676545
0.076553106
""
0.12351092
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16913527
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.094979942
0.14934824
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10597482
0.076375335
""
""
""
""
0.078076154
""
""
0.084373981
""
0.095078044
0.038324412
0.070798397
0.10360297
""
0.074237786
""
0.048805576
""
""
0.048022006
0.044726748
0.096305422
""
""
""
0.083774596
0.025055893
0.081208408
""
0.065369658
0.089226566
0.099245176
""
""
""
""
0.074135639
0.10044839
""
""
""
0.10184476
""
""
""
""
""
""
""
0.10783228
""
""
""
""
""
""
""
""
""
0.0865492
""
""
""
0.037484847
""
0.034526471
""
0.058652475
""
""
0.034134902
0.052639946
0.12138533
0.030655785
""
""
""
""
""
""
""
""
""
""
""
""
0.10791102
""
0.12458629
""
""
""
""
""
""
0.1174703
""
""
0.14322223
0.12219855
""
""
""
0.13466932
0.15152675
0.087266237
0.12855424
0.089745961
0.12890306
0.16377303
""
""
0.090496674
0.11340156
0.10630322
0.1030623
""
""
0.085301533
0.081893459
""
0.048874211
""
""
""
""
0.09800157
0.1216322
0.1248038
0.078895114
""
0.10648753
""
0.091895297
0.12074026
""
""
""
""
""
""
0.10364866
0.080228962
0.042493194
