comcoll_black_male_mean
0.2123687
""
""
0.1757327
0.25893673
0.13822308
0.24491972
""
""
0.1645401
0.1385795
0.22597092
""
0.37156618
0.17337117
""
""
0.20179264
""
0.19711365
0.18920971
0.22330846
0.18342894
0.16272333
0.24779412
0.27868044
0.19579148
0.17664945
0.21507819
0.17690167
0.18935904
0.13458931
0.24225099
0.25937337
0.18687232
0.22696769
0.20218936
0.15409316
0.10873733
0.22436687
0.20279655
0.12258704
0.080939673
""
0.25978741
0.2013611
0.19694921
0.076370649
0.1991934
0.1720559
0.18716621
0.18546936
0.19278614
0.094315343
0.051522162
0.16064641
0.23773675
""
""
0.17616186
0.18044591
0.22487196
0.082481317
""
""
""
""
""
""
""
0.25012115
0.24348472
0.15278214
0.18294829
0.08516831
""
0.1590538
0.13071497
0.12204893
0.17036925
0.17861557
0.16538806
""
0.15771398
0.21749315
0.26175377
0.20710249
0.16721731
0.19688044
0.21951976
0.16990118
""
""
0.18168168
""
""
0.11302385
0.17570287
0.20240098
0.19316892
0.1630484
0.27427906
0.22481821
0.20978419
0.26294529
0.20490278
0.28146991
0.19778618
0.13356183
0.10819119
0.25958756
0.22778122
0.20383409
0.16166654
0.2136675
0.22421992
0.21592286
0.050410811
0.17179319
0.15207548
0.14912559
0.15559731
0.24082202
0.25583327
0.11123168
0.14103021
0.21162544
0.14817654
0.15254436
0.1038322
0.26389664
0.13762553
0.20960172
0.10632117
0.13733239
0.2156734
0.15088154
0.21251562
0.12148104
0.25258207
0.2219923
0.094951279
0.22572716
0.15748258
0.17695166
0.10454359
0.19792607
0.21190836
0.17559826
0.12171256
0.34431013
0.21388189
0.18946107
0.17202747
0.14571469
0.16382763
0.1972816
0.16974467
0.11852366
0.44902244
""
""
0.22850075
0.20546883
0.10852074
0.29447737
""
""
""
0.18891411
0.21081296
0.25221258
""
0.20756137
""
""
0.13960479
0.18003015
""
""
""
""
0.18430813
""
""
0.20459382
""
""
0.24177811
""
""
0.3606472
0.2224706
""
""
0.1526597
0.27475959
0.20391119
0.15227799
""
0.2018601
0.14411262
""
0.2865862
0.28003964
0.23348452
0.23506424
""
0.34003294
0.15202305
""
0.29039666
""
""
0.22291136
0.2210792
0.13452752
0.20606145
""
0.13484879
""
""
0.30224943
""
0.19439018
0.12567258
""
0.17634819
0.27675357
0.28910744
0.21278746
0.21544795
""
0.45766315
""
0.18885842
""
0.33897164
""
""
0.37533775
""
0.21301553
0.25442749
""
0.35503563
0.09851741
0.21169207
""
0.43484378
0.24939804
0.29491636
""
""
0.34743753
""
""
0.31330165
""
0.28116521
0.21371064
0.33409306
0.2777195
0.21143228
0.28459027
0.31556424
0.26102695
0.29240382
0.24388754
0.17518196
0.16648613
0.22562686
0.31430975
""
""
""
""
""
""
""
0.31142485
""
""
0.33989939
0.35517618
""
0.28129941
0.29235309
""
""
""
""
""
""
""
""
""
""
""
""
0.28120109
""
""
0.12207991
""
""
""
""
0.21601027
""
0.20678951
0.227311
""
""
0.24749438
""
""
""
""
""
""
0.21946397
""
""
""
0.41160941
0.21545415
""
""
0.21850251
""
0.16688848
0.14164339
0.15842439
0.23587768
0.21966253
0.22168443
0.37975714
""
0.1983349
""
""
0.1970472
0.22378241
""
""
""
""
""
""
0.23499373
0.13673189
0.1779068
""
0.21207476
0.18667801
""
0.11628108
""
0.17007644
0.17304
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.27932826
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.26594159
""
""
0.18203223
""
""
""
""
""
""
0.21914926
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.27534246
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.26253077
0.2922155
0.22055627
""
""
""
""
0.25100982
0.25050187
0.22111341
""
""
""
""
0.16208632
""
0.26265934
""
""
""
""
0.09893775
0.17308454
""
""
0.2175633
0.055468109
""
""
0.25674087
""
""
""
""
""
""
""
0.19516203
0.38098663
""
0.13268356
""
""
""
""
""
""
""
""
""
""
""
""
0.19048853
""
""
0.1889651
""
0.24598223
""
""
""
0.2337922
""
""
""
""
""
""
""
0.27834025
0.11726318
0.26493236
0.21617293
0.16677639
0.1494786
0.10190395
0.37972564
""
""
""
""
""
""
""
""
0.14598483
""
""
0.10367499
""
""
""
""
""
0.18874025
0.133736
0.19334553
0.24052812
0.22007397
0.11853682
0.15987
0.13999298
0.15603624
0.10437278
0.098050289
""
0.23796323
""
""
0.18741509
""
0.073936388
0.18512996
0.088782184
""
0.38118038
""
""
""
""
""
""
""
""
""
""
""
""
0.39565256
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38110927
""
""
""
""
""
""
""
0.3349025
""
0.3153995
""
0.26529592
""
""
""
""
""
""
""
""
""
0.2659924
""
""
""
""
""
""
""
""
0.20316449
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12249158
0.18908244
0.22836927
0.27310821
0.21871737
0.3243559
""
""
""
0.21532315
0.46434295
0.26294926
0.17012981
""
""
0.26958421
0.29727057
0.27683368
0.24843144
""
""
""
""
0.29442495
""
""
0.28093812
""
0.36834881
""
""
0.32574889
""
""
""
""
""
""
""
""
0.29500067
