frac_years_xw_asian_female
0.78595883
0.53830296
""
0.74992341
0.75991791
0.63286871
0.75422311
""
""
0.75669432
0.74095583
0.7632584
""
0.7498247
0.67195922
""
""
0.69966865
""
""
0.64113933
0.68217766
0.69237584
0.6020422
0.74686813
""
0.70439899
0.69955665
0.82930982
0.54658669
0.67758316
0.74412644
0.79751319
0.75602806
0.64818162
0.76876038
""
0.71683955
""
""
0.73038208
""
""
""
""
0.78950107
0.82812124
0.6934005
0.79639995
0.72095191
0.69138688
0.76639795
0.82476991
""
""
0.74713618
0.7026028
""
""
0.80030847
0.59587306
0.74124962
""
0.62448853
""
0.66202861
""
""
""
""
0.67674571
0.67962444
0.77556396
0.69372052
""
""
0.69894546
""
""
0.78541851
0.6986798
0.73496127
""
0.81573993
0.78999919
0.73121125
0.79999048
0.74641722
0.66330916
0.73143667
0.60838693
""
0.72821164
0.7847448
""
""
0.62502605
0.65437984
0.73655033
0.72187328
0.77343589
0.81014973
0.75520891
0.65978312
0.7722559
0.76705891
0.71651387
0.80051303
0.49684083
0.62245256
0.69836861
0.71173137
0.73380452
""
0.77478892
0.74094105
0.8057493
""
""
""
0.61435795
0.71330941
0.68115366
0.61117303
0.66651678
0.72587109
0.71721905
0.57152307
0.66836107
0.70774174
0.69944298
0.67132831
0.6463306
0.71282107
0.65240538
0.6794998
0.69956642
0.74106586
""
0.71653926
0.66064674
0.75593883
""
0.6318844
0.6349436
""
0.73291695
0.60541797
0.48840797
0.65495294
""
0.76410532
0.75959009
""
0.75770348
0.73810303
""
0.72837508
""
0.76282966
""
""
0.67060041
0.81748664
""
0.82159042
0.73129731
0.76938361
""
0.80536652
0.81852967
0.83820748
0.74964082
0.78137052
0.72389686
0.83770347
0.73247278
0.81628633
0.61432487
0.74515635
0.69491738
0.59989578
0.79512298
0.5902673
0.65084505
0.81709534
""
0.67342579
0.77077472
""
0.76235884
0.78401047
0.798953
""
""
0.79992712
0.78272444
0.75471628
0.81591839
0.74699962
0.78063035
0.7534318
0.77945161
0.74919426
0.74272108
0.79359859
0.788248
0.73842061
0.70111609
0.77498108
0.6345703
0.79584515
""
""
0.80023217
0.80724072
0.81161314
0.81608772
0.67313737
0.80028802
0.70917845
0.78193259
0.72491276
0.76728868
0.79050273
0.80151904
0.731098
0.77269638
0.82559216
0.79183364
0.81898052
0.69543511
""
0.69079119
""
0.73647118
""
0.80517977
""
0.68018019
0.78834933
0.68963891
0.63236374
0.69263792
0.77548879
0.70937228
0.68840742
0.78719699
0.61590767
0.77361596
0.85225618
0.76075679
0.77574748
""
0.71652561
0.71855611
0.76979822
0.80346149
0.82036507
0.74590582
0.738343
0.78817511
0.83003497
0.79354203
0.75394827
0.78134066
0.8220579
0.80960464
0.80956805
0.80615503
0.67244297
0.71830243
""
0.72431701
""
""
0.74145657
0.72325069
""
0.58346689
0.77851433
""
""
0.78003013
0.75236815
0.60337996
0.79908705
0.80057019
0.76125425
""
""
""
0.82603341
0.63572669
0.7095806
0.62076223
""
0.77746934
0.7733224
0.75864482
0.80157435
""
0.69218343
0.78921282
0.73870873
0.82418823
0.76271766
0.73804998
0.85715389
""
0.75467753
0.82494754
0.78220409
0.83556157
0.78539574
0.79090095
0.68900788
0.79189241
0.79251856
0.75769562
0.81957883
0.80166984
0.79365611
0.81168282
0.56620902
0.79840493
0.74896139
0.80003572
0.76314044
0.79925787
0.8535623
0.78514689
0.78525591
0.82349664
0.8094964
0.7899403
0.80488002
0.59421635
0.66611379
0.81755084
""
0.62551832
0.76489377
0.74211854
0.75001884
""
""
""
""
""
0.83893758
0.65724474
0.68177372
""
0.79125315
0.7454108
""
0.72988564
""
0.77233511
0.78231633
""
0.81456608
""
""
""
""
""
""
""
""
""
0.64768726
""
""
""
""
""
""
0.58282846
""
""
""
""
""
""
""
""
