staytract_white_female_p75
0.21990131
0.23655294
0.29534882
0.2017508
0.18585777
0.20326746
0.19145352
0.27866018
0.23047577
0.21353965
0.20796782
0.17819461
0.25506097
0.25010902
0.19893755
0.24256435
0.25022936
0.18930379
0.22857723
0.24713296
0.22723764
0.19307241
0.20066516
0.18997274
0.161441
0.22598261
0.24806499
0.19391431
0.16479243
0.24416836
0.25913525
0.19203697
0.16151462
0.15409803
0.21895917
0.23658922
0.30257016
0.27590096
0.23085278
0.24273784
0.19681397
0.27372101
0.355472
0.37284911
0.23062512
0.18231635
0.19547619
0.2814225
0.23346297
0.27665263
0.25367394
0.25247848
0.23690003
0.25497815
0.26483893
0.20643514
0.24126871
0.28028098
0.25448301
0.21826163
0.21828941
0.185582
0.18542741
0.25496992
0.30528259
0.25369349
0.34213841
0.33090922
0.26980388
0.28440997
0.24238236
0.23854327
0.18518133
0.22853722
0.26119724
0.38229048
0.27165154
0.3234075
0.33674905
0.15867205
0.19438502
0.23892817
0.25951171
0.25368914
0.17665416
0.23991558
0.27355257
0.20706762
0.21438847
0.27165735
0.24620393
0.26367322
0.22981896
0.21863766
0.24350134
0.24931702
0.23457401
0.24939631
0.13779187
0.16114239
0.13180721
0.15287273
0.1457734
0.1186676
0.15561864
0.15082073
0.1545645
0.16981888
0.24567342
0.14870679
0.1918353
0.20608515
0.18448558
0.2714639
0.18118246
0.20171705
0.19158688
0.22706951
0.27908689
0.24026546
0.23629417
0.28721961
0.21454248
0.23700204
0.25724539
0.17790587
0.19108927
0.30906448
0.22805655
0.23107244
0.13813561
0.2091275
0.17955305
0.25721607
0.21949351
0.25781643
0.23517045
0.18861619
0.20847389
0.20880765
0.19558607
0.18095617
0.23488152
0.20321259
0.21054743
0.21538423
0.21589233
0.27846962
0.23889546
0.23504762
0.30019408
0.20663333
0.21979573
0.27382892
0.17684725
0.2079436
0.25934738
0.17871948
0.24431659
0.23572235
0.24397779
0.28669351
0.15138024
0.17407571
0.22757235
0.14306055
0.17164411
0.16530414
0.18338725
0.17293338
0.13860916
0.14507487
0.18640028
0.17057186
0.18493824
0.17004344
0.16481009
0.15856178
0.16755886
0.19007491
0.1586654
0.16159998
0.164902
0.1920013
0.20548625
0.16438736
0.27542534
0.24668714
0.19751103
0.27922863
0.25153059
0.23573045
0.17950168
0.23492479
0.26366416
0.22588356
0.17958722
0.20836368
0.15656747
0.20653363
0.16901787
0.19691281
0.19462341
0.17883983
0.19276792
0.16125448
0.15459014
0.22543804
0.19529612
0.17615475
0.222985
0.19462645
0.23368753
0.20668282
0.16370839
0.17924267
0.17404035
0.1437348
0.22074252
0.21419834
0.21923831
0.21837807
0.26609975
0.26376891
0.15922464
0.17532511
0.21809082
0.20890304
0.18239875
0.1850154
0.18578373
0.19734676
0.23470163
0.22257374
0.23463266
0.24406585
0.31014076
0.23983786
0.26999411
0.29078659
0.25090075
0.24804653
0.2370975
0.20908846
0.22697212
0.18993258
0.20708215
0.17673424
0.18943973
0.17782614
0.16726749
0.18505771
0.21025223
0.24333517
0.22343408
0.24038683
0.19836336
0.1823512
0.2182868
0.20558451
0.22314213
0.18209314
0.17835647
0.18380085
0.19265017
0.21380813
0.1909474
0.1874731
0.18336806
0.1859169
0.20309047
0.20866318
0.22922148
0.19927678
0.23410006
0.19991849
0.18227382
0.18165351
0.18277696
0.19818462
0.20661739
0.22024167
0.26956809
0.18836969
0.16990443
0.20572461
0.1857921
0.17497176
0.20726532
0.16470391
0.22231981
0.16182713
0.16370249
0.16876234
0.18282887
0.15198335
0.13951454
0.15288649
0.15888929
0.14881067
0.11971689
0.206054
0.166576
0.1581139
0.13810542
0.15378468
0.14979514
0.16695507
0.15569265
0.1707934
0.17973399
0.15275073
0.18927401
0.15907532
0.1486171
0.1517389
0.18550786
