kir_native_pooled_male_p100
0.6924665
0.64795887
0.68317717
0.68650126
0.69931751
0.6902793
0.70191348
0.66606069
0.72033149
0.6904465
0.69411635
0.71371132
0.68216014
0.65910649
0.68377894
0.668387
0.68486685
0.67079043
0.69475418
0.72604334
0.67491448
0.69646591
0.67007655
0.71034974
0.69857866
0.72855908
0.69106555
0.69888771
0.7133013
0.68438607
0.7384696
0.74555463
0.73641813
0.72924215
0.71735972
0.71827585
0.79724526
0.71533513
0.74822152
0.85205168
0.73716855
0.76183826
0.77913952
0.84196407
0.7389642
0.71369028
0.74970424
0.80144835
0.75474298
0.71528685
0.74767822
0.76574874
0.71707052
0.74486721
0.76119846
0.7450254
0.80632561
0.7417621
0.69596004
0.69963169
0.7159704
0.68660831
0.74830818
0.71461517
0.65348661
0.66181815
0.67041022
0.6592266
0.68294632
0.6889618
0.75068069
0.71157587
0.70240003
0.69635588
0.67757064
0.64459276
0.70292914
0.67241246
0.72649407
0.70236677
0.66471177
0.71173453
0.69638002
0.70798403
0.699117
0.72400481
0.69868994
0.68772143
0.68527448
0.71390367
0.70779854
0.6552825
0.69014961
0.68784994
0.7317394
0.67560124
0.67522848
0.72097558
0.69044554
0.70698303
0.69577909
0.70372075
0.69051743
0.67339498
0.68364394
0.68793297
0.65827227
0.68315768
0.66725397
0.67459917
0.67574614
0.71870095
0.69418091
0.72705328
0.68623722
0.70014131
0.68634069
0.64632159
0.65781045
0.69479144
0.72213185
0.70256114
0.68417299
0.66126692
0.71229511
0.69604439
0.68471336
0.74499428
0.6171934
0.6878022
0.71674734
0.68759739
0.66751909
0.68729585
0.69067031
0.72681534
0.68958896
0.6840409
0.6705786
0.70189953
0.68019301
0.65553087
0.69253778
0.68859261
0.6580655
0.73776966
0.72211242
0.71481866
0.71328092
0.69816238
0.71984613
0.72494036
0.71518135
0.67415667
0.69077837
0.73628509
0.70666951
0.72621828
0.74676341
0.73130256
0.72485977
0.71743035
0.73264819
0.76640886
0.70069963
0.74711514
0.73133677
0.77971584
0.71342957
0.69494271
0.71899462
0.70607334
0.74756402
0.71612442
0.72330219
0.72538197
0.72418529
0.73958033
0.68746841
0.69321686
0.7215578
0.70535529
0.74493849
0.69973129
0.71384591
0.75855267
0.74446201
0.72073048
0.69775587
0.69346565
0.73013783
0.70093441
0.71329987
0.80031848
0.71536952
0.77265966
0.76982683
0.79953074
0.74233013
0.77646351
0.741808
0.71892262
0.73604774
0.69201058
0.7212497
0.7531243
0.7246539
0.70347172
0.74013549
0.72273558
0.720779
0.775967
0.77528065
0.73208916
0.74407089
0.77358073
0.75420922
0.76163566
0.73202068
0.7712658
0.76331627
0.77136326
0.74231166
0.70269388
0.74155557
0.76249057
0.71906775
0.79187399
0.77018386
0.77008116
0.73848116
0.73038584
0.65725029
0.73837942
0.79906207
0.71892637
0.75818336
0.70034009
0.80539984
0.64848202
0.71990943
0.73487115
0.69263113
0.75051147
0.75355506
0.7089051
0.70449537
0.76003373
0.69017816
0.73676795
0.73534405
0.73718244
0.77195942
0.77752358
0.75512129
0.73564541
0.72714502
0.76478541
0.77775824
0.75197029
0.76056153
0.74047643
0.75404406
0.74391615
0.74485314
0.78276777
0.75593388
0.76977968
0.75912088
0.73763746
0.7071318
0.75540882
0.7617318
0.68706542
0.66365993
0.76845199
0.6921742
0.71115315
0.71594834
0.7046802
0.75020397
0.68652523
0.75725919
0.76444262
0.72083271
0.71413469
0.73367918
0.75537503
0.70848495
0.70758641
0.74095953
0.71633989
0.7371819
0.74480748
0.71996945
0.74803334
0.77245086
0.7543087
0.7309711
0.74519593
0.74512124
0.75575352
0.73598891
0.72486889
0.74009764
0.73685545
0.79145586
0.76009095
0.77687544
0.76780975
0.69794935
0.72855836
0.74370682
0.75388634
0.73912585
0.75564247
0.73203605
0.73862553
0.73232257
0.73815721
0.73571533
0.72511989
0.73969179
0.7405597
0.77004081
0.71305823
0.75438154
0.76442748
0.74376994
0.75310504
0.7374866
0.76550978
0.72016674
0.75951451
0.778512
0.75999445
0.72741359
0.71833503
0.74513888
0.74427634
0.69987518
0.74980444
0.74784148
0.74212313
0.75797796
0.71954125
0.697097
0.66481245
0.7218768
0.69339836
0.71123022
0.68693876
0.79221737
0.69720113
0.77115279
0.75585663
0.73756874
0.74243581
0.66288698
0.70768422
0.72241205
0.80449533
0.73206413
0.7857061
0.54808593
0.7285288
0.74417651
0.74544168
0.71785551
0.68925738
0.80117851
0.64829111
0.80938804
0.70964992
0.84013832
0.91243774
0.83397788
0.98368239
0.67567647
0.78276896
0.83275324
0.69668269
0.65569854
0.70900029
0.62217879
""
0.88203502
0.66347128
0.84082812
0.73118269
0.8326447
0.76581997
0.82917529
0.77032292
0.71720034
0.73590189
0.72233748
0.77206868
0.7793963
0.6469382
0.75730932
0.73516208
0.75949621
0.76153445
0.7730782
0.75186723
0.76970124
0.79278588
0.7575289
0.77326185
0.75180644
0.76325428
0.74395066
0.7520327
0.79812634
0.77729845
0.7362839
0.74519444
0.77321297
0.74130809
0.76289719
0.85820645
0.72433847
0.6542899
0.75963491
0.79832941
0.80151469
0.77856934
0.77423847
0.73092997
0.78436422
0.77121401
0.75637776
0.77045649
0.76709819
0.7935099
0.70505929
0.43975833
1.0135821
1.0076876
0.81554222
0.71924245
0.71786851
0.78738391
0.66182351
0.74875355
0.7188251
0.74215984
0.75185323
0.73762769
0.73864001
0.73505908
0.74260575
0.72491914
0.75147617
0.73706299
0.75047731
0.71288306
0.77152777
0.8084805
0.74695414
0.70797259
0.70174253
0.74393678
0.79015595
0.73811477
0.75121397
0.70983046
0.8253668
0.75910211
0.71923369
0.71279794
0.7407726
0.69524759
0.7097019
0.75808591
0.80790538
0.62410134
0.67124724
0.4521431
0.65585637
0.71444857
0.71333194
0.696109
""
0.686508
0.73996377
0.77720982
0.73671103
0.76149291
0.84199518
0.70388937
0.83704871
0.75933033
0.73476875
0.7475577
0.77797222
0.73680055
0.72147858
0.7114588
0.74579781
0.7358557
0.77197218
0.74083239
0.69709992
0.76660961
0.72812247
0.72311425
0.68871492
0.7745263
0.81288022
0.7010085
0.74239999
0.68318892
0.70089352
0.73601848
0.66878444
0.72872287
0.68578172
0.72802478
0.70686853
0.70990658
0.73377168
0.7517581
0.85726935
0.7894026
0.68924791
0.71602976
0.82966328
0.63362098
""
0.75479561
0.66607815
0.77803802
0.73441994
0.7928713
0.76797497
0.7547518
0.75959897
0.72970098
0.71128571
""
0.73841852
0.73374963
0.76918894
0.7919361
0.76814693
0.88431311
0.68426877
0.73885608
0.76926929
0.85434747
0.75215399
0.70761883
0.73589694
0.71671796
0.77270287
0.74349368
""
0.78945094
0.91436148
0.73626137
0.76551509
0.84146446
0.66828305
0.71023393
0.66135472
0.7156027
0.74527884
0.75955528
0.74872965
0.77679533
0.75260109
0.79584026
0.68389648
0.74479729
0.75048882
0.75073808
0.70336956
0.66498756
0.7719909
0.77974653
0.77225399
0.72763538
0.80894291
0.79113889
0.75315285
0.81388181
0.76517695
0.78230643
0.69536173
0.72679454
0.76197356
0.78449154
0.71107882
0.72604769
0.73100418
0.72263139
0.74073482
0.76613235
0.71680015
0.70856917
0.68409842
0.77090079
0.75010222
0.85441768
0.80299395
0.73055631
0.7825141
0.72524339
0.71044219
0.68239504
""
0.72860974
0.65098608
""
0.75084549
0.6776458
0.67549467
0.74578971
0.76017386
0.62141901
0.74635237
0.47727749
0.58710992
""
0.71741933
0.67724097
0.75709289
0.70467645
0.78130752
0.73586053
0.77104044
0.77783579
0.74296272
0.75295109
""
0.75675976
0.71775031
0.71659738
0.64874983
0.67679602
0.70482826
0.78231812
0.67316353
0.69380236
0.68821007
0.71996665
0.71634203
0.80662954
0.76533347
0.57760566
0.70558006
0.74849617
0.64797246
0.63201708
0.70358837
0.56961203
0.81942242
0.75566733
0.67633569
0.75028682
0.69354063
0.77327847
0.68162662
0.70445377
0.72247207
0.74386382
0.66902697
0.7343955
0.66644561
0.66142827
0.67689955
0.77874446
0.67421681
0.69384557
0.5890162
0.76213092
0.77529335
0.82935381
0.73474455
0.65837568
0.71365052
0.74777633
0.74064505
0.72646779
0.69279647
0.5911653
0.80581367
0.80728781
0.75760961
0.74756151
0.74012917
0.74394172
0.80245918
0.72040588
0.68468809
0.67292243
0.69203198
0.68743414
0.70545375
0.72617906
0.70553434
0.71524322
0.69709796
0.70389789
0.77766198
0.81270319
0.683532
0.70686406
0.71794546
0.72951913
0.66983175
""
0.76117021
0.69989234
0.66181916
0.67689717
0.69328123
0.70504147
0.71862555
0.75551474
0.74048138
0.71386915
0.72359717
0.71873897
0.70035845
0.70359004
0.69296372
0.65659934
0.73864156
0.73029125
0.65230268
0.73165584
0.6923095
0.87937433
0.73166788
0.70726156
0.73655546
0.69500744
0.72017533
