wgflx_rk_other_male_mean_se
""
""
""
0.068966955
""
""
0.053314086
""
""
""
""
0.035447028
""
""
""
""
""
""
""
""
""
0.036446135
""
""
0.041812479
""
""
0.06345626
0.031037681
""
""
""
0.042935949
0.045653041
""
0.064018987
""
""
""
""
""
""
""
""
""
""
0.041148126
""
0.044263616
""
""
""
""
""
""
0.039459087
""
""
""
""
""
0.055798016
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.044488903
""
""
""
""
0.047961604
""
""
0.069361575
0.063545518
""
""
""
""
""
""
""
""
""
0.026821297
""
0.056367237
0.02670954
0.042350449
""
0.05518999
0.034148727
""
0.036164153
""
""
""
""
0.062470574
""
0.058344312
0.069208749
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.024117418
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.068766981
""
""
0.050177284
""
""
""
""
""
""
""
""
0.028134495
""
0.016035305
""
""
""
""
0.017808706
0.071693465
""
0.046219423
""
""
0.04299973
0.03189382
""
""
""
""
0.040694155
""
""
0.033379056
""
""
""
""
""
""
0.048752621
""
""
""
""
""
0.054899041
""
0.042575218
""
""
""
""
0.049757794
0.032077041
""
""
""
""
""
""
""
0.041263174
0.063637935
0.059820767
0.028331075
""
""
""
""
""
""
0.036574479
""
""
""
0.031970292
0.058400989
0.064433239
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.040636063
""
""
0.037537575
""
""
""
""
""
""
0.052135114
""
""
""
0.059722595
0.051703352
0.039014529
0.05456005
0.012872332
0.039096594
0.019122351
0.022614451
0.068986736
0.069584109
""
""
""
""
""
0.04280781
""
""
""
0.032541372
""
""
0.020155577
0.04004968
""
""
0.024619224
""
""
""
""
""
""
""
""
""
""
""
""
0.021501476
""
""
""
""
""
""
""
""
""
""
""
""
""
0.062167376
""
""
""
""
""
""
0.062859714
""
""
""
""
""
""
""
""
""
0.05604491
""
0.038472902
""
0.017238982
0.070895761
""
""
0.029004971
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.058568813
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.061028764
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.049439292
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.039783169
""
""
""
""
""
""
0.03111672
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.071824618
0.025123212
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.055444214
0.032895725
""
""
""
""
0.040218584
""
0.024475904
""
""
""
""
""
""
0.059125513
""
0.061650738
""
""
0.037306983
0.039423514
0.055828761
""
0.019192768
0.06643419
""
""
0.057702042
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.045292839
""
0.035044588
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.02461955
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.046920333
0.027493473
0.027316496
""
""
""
""
0.043613564
""
""
0.061250988
""
""
0.023180185
""
""
""
""
""
0.032117873
""
""
""
""
""
""
""
""
""
""
""
""
0.057898536
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0091809733
0.034600344
0.023096276
""
""
""
""
""
0.03299316
""
0.021286013
""
0.038319096
""
""
""
""
""
""
0.027506161
""
""
0.055043664
""
""
""
""
""
""
""
0.064695537
0.026884602
""
""
""
""
""
""
""
""
""
""
""
""
0.069267452
""
""
""
0.037257791
0.046258196
0.027977794
0.044994034
0.017840136
0.019551504
""
""
""
0.041478928
0.049101576
0.012166739
0.024374174
""
""
0.017150003
""
0.039044775
0.0092176683
""
""
""
""
0.046413824
""
0.063309506
0.022010006
""
0.035109933
""
0.068768896
0.060361255
""
""
""
""
""
""
""
""
0.013025416
