coll_other_female_mean_se
0.10806536
""
""
0.062304627
0.093846187
""
0.043778807
""
""
""
""
0.050884586
""
""
0.11017516
""
""
""
""
""
0.093394421
0.042273078
0.10476104
""
0.046723612
""
0.090223856
0.059186731
0.033369586
""
""
""
0.048011228
0.048621956
""
0.073238321
""
""
""
""
0.10127191
""
""
""
""
""
0.042767871
""
0.083299413
""
0.06883768
0.07884571
""
""
""
0.062641017
""
""
""
""
""
0.061771229
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.058118865
""
""
""
""
0.048247706
""
""
0.071976744
0.060733657
0.097349197
""
""
""
0.080355301
""
""
""
0.079330131
0.033252224
0.080596924
0.062647924
0.029775571
0.044716336
0.085542552
0.051292282
0.036749732
0.083806634
0.040131334
""
0.057433281
0.091817819
""
0.069963984
""
0.044388968
0.073440678
0.062090974
""
""
""
0.12038521
""
""
0.089911871
""
0.077111296
0.091977395
""
""
""
0.027616223
""
""
""
""
""
0.079169154
0.07016094
""
""
""
0.085342012
""
""
""
""
0.09973722
""
""
""
""
0.057897545
""
""
0.042773254
0.090031318
""
0.094388254
""
""
""
""
0.080138341
0.02989497
""
0.018001124
""
""
""
0.076227084
0.022000678
0.058799349
""
0.055913728
""
""
0.056612663
0.038124379
""
""
""
""
0.039420944
""
""
0.042938594
""
""
0.071920939
""
""
0.071727723
0.051925007
""
""
""
""
0.073499329
0.048685681
""
0.052272551
0.0678294
""
""
0.091385208
0.05618602
0.045674104
""
""
0.10210451
0.097790048
0.089290746
""
""
0.063097388
0.060110573
0.062317297
0.032857485
""
""
""
""
0.085122615
""
0.036692567
0.09543366
0.099820986
0.091377422
0.035854947
0.066213682
0.067375667
0.10448407
""
""
""
""
""
0.10471107
""
""
""
""
""
0.06176902
""
""
0.096059568
0.05820889
""
0.098402306
0.036390789
0.075244799
""
""
0.096869111
""
""
0.05858957
""
0.071923032
""
0.064864069
0.049447145
0.05437189
0.050755892
0.01526575
0.050341081
0.0224621
0.022652887
0.06012021
0.060657188
""
""
0.071273863
""
""
0.052228212
0.09282501
""
0.09325584
0.034041598
""
""
0.024305241
0.051255457
""
0.062711701
0.029297417
""
""
""
""
""
""
""
""
""
""
""
0.093612053
0.022875931
""
0.078600191
0.11111096
""
""
""
""
0.11671805
""
""
0.090941794
""
""
0.069603898
0.078281879
""
0.075075686
0.11372665
0.092519723
""
0.056561928
""
""
""
0.11302432
0.085211135
""
""
0.061565228
""
0.069836438
0.067864962
0.036282685
""
0.018935636
0.061879262
0.08346042
""
0.034716628
""
""
0.11011462
0.077446587
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.080011383
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10786471
""
""
""
""
""
""
0.083136886
""
""
""
0.1045486
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.06362462
""
""
""
0.069449849
""
""
""
""
""
0.096187182
""
""
""
""
""
""
""
""
""
0.09042789
""
""
0.047180891
""
""
""
""
""
""
0.035145357
""
""
0.10461478
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.064614147
0.028368194
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.078156747
0.055348456
0.056598168
""
""
""
""
0.063484415
0.10757263
0.032334875
0.089809142
""
""
""
0.086546041
""
0.067050099
""
0.044300046
""
""
0.040333945
0.042417239
0.041935492
0.09570767
0.023654062
0.069199778
""
0.10835071
0.051623661
""
""
""
""
""
""
""
0.085080527
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.044645812
""
0.040191945
""
""
""
""
""
""
""
""
""
""
""
0.076481223
""
0.11887166
0.027468108
0.097017385
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10943006
""
0.046427101
0.035289317
0.029035198
""
0.089702792
0.099010549
0.083651915
0.049212862
""
""
0.06744276
""
0.086434394
0.02564094
0.051050488
0.062323883
""
0.08735656
""
0.035784598
""
""
""
""
""
""
0.10313731
""
""
""
""
""
0.080305852
""
""
0.07964953
""
""
""
""
""
""
""
""
0.090859927
""
""
""
""
""
""
""
0.095759802
""
""
""
""
""
0.012003371
0.057538919
0.027484016
""
0.087064207
""
""
""
0.046244863
""
0.022931611
""
0.040947855
0.10353345
""
""
0.07161396
""
0.10736136
0.029655945
""
""
0.065364636
""
""
""
""
""
""
""
0.058521986
0.029532647
""
0.091960445
""
""
""
""
""
""
0.075495265
""
""
0.070503145
0.11449813
0.072313659
""
0.080595642
0.039075598
0.046964321
0.038739096
0.048451439
0.018566841
0.021789126
""
""
""
0.054532085
0.04211859
0.014579873
0.02388642
""
""
0.020347653
0.10946883
0.048422497
0.010201619
""
""
""
""
0.049283173
""
0.069629014
0.024712192
""
0.036872782
""
0.093457833
0.06712383
""
""
""
""
""
""
0.070734821
0.11082641
0.014697107
